  I     	  II     	  AOp     	  AOp'		
-103.76   	-103.45   	113.16   	-228.89		
-104.68   	-100.40   	112.25   	-223.80		
-105.90   	-100.10   	111.35   	-218.72		
-106.51   	-101.62   	110.48   	-208.54		
-107.12   	-103.76   	109.64   	-203.46		
-108.03   	-105.59   	108.83   	-193.29		
-108.64   	-105.90   	108.06   	-193.29		
-108.95   	-104.37   	107.28   	-183.11		
-108.95   	-101.32   	106.55   	-183.11		
-108.64   	-98.57   	105.82   	-178.03		
-109.25   	-97.05   	105.11   	-167.85		
-111.08   	-97.66   	104.43   	-172.94		
-112.30   	-98.57   	103.74   	-162.77		
-112.30   	-98.57   	103.09   	-162.77		
-112.30   	-97.66   	102.44   	-157.68		
-113.53   	-95.21   	101.81   	-152.59		
-115.97   	-91.86   	101.20   	-157.68		
-117.80   	-88.20   	100.57   	-152.59		
-117.49   	-85.45   	 99.96   	-147.51		
-115.05   	-84.53   	 99.37   	-147.51		
-112.61   	-85.75   	 98.78   	-147.51		
-112.61   	-87.28   	 98.19   	-147.51		
-115.05   	-87.89   	 97.60   	-142.42		
-117.80   	-86.36   	 97.03   	-142.42		
-119.32   	-83.62   	 96.46   	-137.33		
-118.41   	-81.79   	 95.91   	-142.42		
-115.05   	-82.09   	 95.34   	-132.25		
-110.47   	-85.14   	 94.81   	-137.33		
-106.81   	-90.33   	 94.26   	-137.33		
-105.59   	-95.83   	 93.71   	-132.25		
-107.42   	-100.10   	 93.18   	-127.16		
-110.47   	-100.40   	 92.68   	-132.25		
-112.00   	-95.83   	 92.15   	-127.16		
-111.39   	-87.28   	 91.64   	-132.25		
-108.64   	-78.74   	 91.11   	-122.07		
-105.29   	-75.68   	 90.62   	-127.16		
-102.54   	-80.26   	 90.11   	-127.16		
-101.01   	-89.72   	 89.60   	-122.07		
-100.40   	-97.96   	 89.11   	-127.16		
-100.40   	-98.57   	 88.61   	-122.07		
-101.01   	-91.25   	 88.12   	-116.99		
-102.84   	-80.26   	 87.65   	-122.07		
-105.90   	-72.33   	 87.16   	-122.07		
-109.86   	-71.11   	 86.67   	-116.99		
-113.22   	-75.68   	 86.21   	-122.07		
-112.92   	-80.87   	 85.72   	-116.99		
-107.73   	-82.09   	 85.25   	-116.99		
-100.10   	-78.43   	 84.78   	-122.07		
-94.60   	-73.24   	 84.29   	-111.90		
-93.38   	-71.41   	 83.85   	-116.99		
-95.21   	-75.38   	 83.38   	-111.90		
-96.44   	-83.01   	 82.93   	-116.99		
-93.69   	-88.20   	 82.46   	-111.90		
-87.59   	-85.75   	 82.01   	-106.82		
-80.57   	-73.85   	 81.59   	-106.82		
-76.60   	-55.85   	 81.16   	-106.82		
-75.99   	-38.45   	 80.73   	-106.82		
-78.43   	-26.86   	 80.30   	-101.73		
-80.57   	-23.50   	 79.90   	-101.73		
-80.57   	-24.72   	 79.49   	 -96.64		
-76.29   	-25.33   	 79.10   	 -96.64		
-69.89   	-23.19   	 78.72   	 -96.64		
-63.78   	-18.01   	 78.33   	 -91.56		
-60.73   	-12.21   	 77.97   	 -91.56		
-61.34   	 -7.63   	 77.60   	 -91.56		
-63.78   	 -3.36   	 77.23   	 -91.56		
-65.31   	  2.44   	 76.87   	 -86.47		
-64.09   	 11.90   	 76.52   	 -81.38		
-60.42   	 22.89   	 76.20   	 -86.47		
-56.15   	 32.35   	 75.85   	 -81.38		
-54.02   	 39.06   	 75.52   	 -86.47		
-55.54   	 43.33   	 75.18   	 -76.30		
-59.81   	 48.22   	 74.87   	 -81.38		
-62.87   	 55.85   	 74.55   	 -76.30		
-59.51   	 65.00   	 74.24   	 -81.38		
-47.61   	 70.80   	 73.92   	 -76.30		
-29.91   	 68.36   	 73.61   	 -71.21		
-14.04   	 56.15   	 73.33   	 -76.30		
 -7.02   	 36.32   	 73.02   	 -71.21		
-12.51   	 14.04   	 72.74   	 -71.21		
-28.38   	 -7.63   	 72.45   	 -71.21		
-50.35   	-27.16   	 72.17   	 -71.21		
-73.24   	-45.78   	 71.88   	 -66.12		
-90.94   	-65.00   	 71.62   	 -71.21		
-100.40   	-83.92   	 71.33   	 -66.12		
-100.71   	-100.10   	 71.07   	 -71.21		
-95.21   	-112.00   	 70.78   	 -66.12		
-89.72   	-120.24   	 70.52   	 -66.12		
-89.11   	-126.95   	 70.25   	 -71.21		
-92.77   	-132.75   	 69.97   	 -66.12		
-96.74   	-137.02   	 69.70   	 -71.21		
-96.74   	-137.63   	 69.42   	 -66.12		
-93.38   	-134.28   	 69.16   	 -66.12		
-90.03   	-128.48   	 68.89   	 -71.21		
-90.64   	-123.90   	 68.61   	 -61.04		
-94.91   	-122.07   	 68.36   	 -66.12		
-98.57   	-122.38   	 68.10   	 -66.12		
-97.35   	-121.77   	 67.83   	 -61.04		
-90.94   	-118.41   	 67.59   	 -61.04		
-83.62   	-112.61   	 67.34   	 -61.04		
-79.96   	-107.12   	 67.10   	 -61.04		
-80.57   	-103.15   	 66.86   	 -55.95		
-83.01   	-100.40   	 66.63   	 -55.95		
-83.31   	-97.96   	 66.41   	 -55.95		
-80.57   	-94.60   	 66.18   	 -55.95		
-75.99   	-91.55   	 65.96   	 -55.95		
-72.02   	-90.03   	 65.74   	 -50.86		
-70.50   	-89.42   	 65.53   	 -50.86		
-71.11   	-87.89   	 65.33   	 -55.95		
-73.55   	-85.14   	 65.11   	 -50.86		
-76.60   	-82.70   	 64.90   	 -45.78		
-78.13   	-82.09   	 64.72   	 -50.86		
-76.90   	-83.62   	 64.52   	 -45.78		
-73.55   	-84.53   	 64.33   	 -50.86		
-69.27   	-84.23   	 64.13   	 -40.69		
-65.92   	-83.31   	 63.97   	 -45.78		
-64.70   	-84.53   	 63.78   	 -45.78		
-64.39   	-87.89   	 63.60   	 -45.78		
-65.61   	-90.33   	 63.42   	 -40.69		
-68.97   	-90.03   	 63.26   	 -45.78		
-72.33   	-89.42   	 63.07   	 -40.69		
-68.05   	-93.99   	 62.91   	 -40.69		
-40.59   	-102.54   	 62.75   	 -45.78		
 27.47   	-101.93   	 62.56   	 -45.78		
150.76   	-65.31   	 62.38   	 -40.69		
336.00   	 36.32   	 62.22   	 -45.78		
574.95   	217.59   	 62.03   	 -45.78		
842.90   	469.36   	 61.85   	 -45.78		
1103.52   	755.31   	 61.67   	 -45.78		
1311.04   	1017.15   	 61.49   	 -50.86		
1414.49   	1188.66   	 61.28   	 -45.78		
1367.49   	1220.40(R)	 61.10   	 -45.78		
1145.63   	1101.38   	 60.92   	 -50.86		
771.48   	869.45   	 60.71   	 -45.78		
328.37   	596.62   	 60.53   	 -50.86		
-60.73   	354.92   	 60.33   	 -45.78		
-291.75   	184.63   	 60.14   	 -50.86		
-335.08   	 84.23   	 59.94   	 -45.78		
-248.72   	 28.69   	 59.76   	 -50.86		
-130.92   	 -6.41   	 59.55   	 -45.78		
-57.68   	-32.65   	 59.37   	 -50.86		
-45.17   	-52.49   	 59.17   	 -45.78		
-64.70   	-65.92   	 58.98   	 -40.69		
-81.48   	-74.46   	 58.82   	 -45.78		
-80.87   	-79.35   	 58.64   	 -45.78		
-69.58   	-80.26   	 58.45   	 -40.69		
-59.20   	-77.82   	 58.29   	 -40.69		
-56.76   	-73.85   	 58.13   	 -40.69		
-61.34   	-71.11   	 57.97   	 -35.61		
-67.75   	-72.33   	 57.82   	 -40.69		
-71.11   	-76.60   	 57.66   	 -35.61		
-68.97   	-82.40   	 57.52   	 -35.61		
-63.78   	-86.67   	 57.38   	 -35.61		
-59.51   	-86.36   	 57.23   	 -35.61		
-57.98   	-81.48   	 57.09   	 -30.52		
-58.29   	-74.16   	 56.97   	 -35.61		
-57.07   	-68.05   	 56.83   	 -25.43		
-53.41   	-65.31   	 56.72   	 -25.43		
-49.13   	-65.31   	 56.62   	 -20.35		
-45.78   	-65.00   	 56.54   	 -10.17		
-43.64   	-63.17   	 56.50   	  -5.09		
-41.50   	-60.73   	 56.48(D)	  10.17		
-38.15   	-60.12   	 56.52   	  20.35		
-34.18   	-61.65   	 56.60   	  40.69		
-30.52   	-63.17   	 56.76   	  61.04		
-28.99   	-61.95   	 57.01   	  76.30		
-29.30   	-56.76   	 57.31   	  96.64		
-29.30   	-49.74   	 57.70   	 122.07		
-26.55   	-43.33   	 58.19   	 142.42		
-18.62   	-38.76   	 58.76   	 162.77		
 -7.02   	-34.79   	 59.41   	 183.11		
  3.05   	-28.99   	 60.14   	 198.37		
  6.41   	-22.89   	 60.94   	 218.72		
  1.22   	-18.31   	 61.81   	 233.98		
 -7.63   	-18.01   	 62.75   	 244.15		
-13.73   	-20.14   	 63.72   	 259.41		
-13.12   	-21.97   	 64.76   	 264.50		
 -6.41   	-19.53   	 65.82   	 279.75		
  3.66   	-12.21   	 66.94   	 279.75		
 13.73   	 -1.53   	 68.06   	 289.93		
 21.06   	  9.46   	 69.22   	 295.01		
 25.33   	 17.40   	 70.40   	 300.10		
 27.47   	 21.36   	 71.60   	 305.19		
 30.21   	 22.28   	 72.82   	 305.19		
 36.93   	 22.28   	 74.04   	 310.27		
 47.30   	 24.41   	 75.28   	 315.36		
 58.90   	 30.52   	 76.54   	 315.36		
 67.44   	 40.28   	 77.80   	 315.36		
 72.94   	 52.49   	 79.06   	 325.53		
 77.51   	 64.09   	 80.37   	 325.53		
 83.92   	 71.72   	 81.67   	 325.53		
 93.08   	 74.46   	 82.97   	 330.62		
101.93   	 74.16   	 84.29   	 335.71		
108.64   	 74.77   	 85.64   	 330.62		
112.30   	 79.65   	 86.96   	 335.71		
116.27   	 88.81   	 88.30   	 330.62		
122.07   	 98.57   	 89.62   	 335.71		
130.92   	106.51   	 90.97   	 325.53		
141.60   	111.69   	 92.27   	 325.53		
152.59   	117.19   	 93.57   	 320.45		
162.66   	125.43   	 94.85   	 320.45		
169.37   	136.41   	 96.13   	 310.27		
173.34   	147.09   	 97.37   	 305.19		
176.39   	154.72   	 98.60   	 295.01		
181.58   	158.39   	 99.78   	 295.01		
191.65   	162.05   	100.96   	 284.84		
205.38   	168.15   	102.10   	 279.75		
217.59   	177.00   	103.21   	 269.58		
222.78   	186.16   	104.29   	 264.50		
219.42   	192.26   	105.35   	 264.50		
211.79   	194.40   	106.41   	 249.24		
205.69   	194.09   	107.41   	 249.24		
203.86   	193.18   	108.40   	 244.15		
203.86   	191.96   	109.38   	 233.98		
200.81   	188.60   	110.31   	 233.98		
191.04   	182.50   	111.25   	 228.89		
176.09   	173.34   	112.17   	 218.72		
158.08   	162.05   	113.04   	 218.72		
139.47   	150.45   	113.92   	 208.54		
122.38   	139.77   	114.75   	 203.46		
106.51   	130.31   	115.56   	 198.37		
 91.86   	121.77   	116.36   	 193.29		
 76.90   	112.00   	117.13   	 178.03		
 59.51   	 99.18   	117.84   	 172.94		
 38.76   	 81.48   	118.53   	 167.85		
 15.56   	 60.12   	119.21   	 152.59		
 -6.71   	 36.93   	119.82   	 142.42		
-25.33   	 14.65   	120.39   	 132.25		
-39.98   	 -5.49   	120.92   	 116.99		
-51.27   	-22.89   	121.38   	 111.90		
-61.34   	-36.01   	121.83   	 101.73		
-72.02   	-44.86   	122.24   	  86.47		
-84.23   	-49.74   	122.58   	  76.30		
-96.44   	-53.10   	122.89   	  61.04		
-104.98   	-57.68   	123.13   	  45.78		
-107.73   	-62.87   	123.32   	  35.61		
-104.68   	-66.53   	123.46   	  20.35		
-100.10   	-66.53   	123.54   	   5.09		
-98.27   	-64.09   	123.56(S)	 -10.17		
-101.32   	-62.56   	123.52   	 -30.52		
-106.81   	-64.39   	123.40   	 -50.86		
-111.08   	-69.58   	123.19   	 -71.21		
-111.08   	-75.38   	122.91   	 -91.56		
-106.51   	-77.51   	122.54   	-111.90		
-100.71   	-74.16   	122.10   	-132.25		
-95.52   	-66.53   	121.57   	-157.68		
-93.69   	-58.29   	120.94   	-172.94		
-95.83   	-53.71   	120.24   	-193.29		
-101.32   	-53.71   	119.47   	-203.46		
-107.12   	-56.46   	118.66   	-208.54		
-109.56   	-58.59   	117.82   	-223.80		
-107.73   	-57.98   	116.93   	-223.80		
-103.45   	-55.54   	116.03   	-223.80		
-101.32   	-52.19   	115.14   	-228.89		
-102.54   	-50.66   	114.22   	-223.80		
-105.29   	-50.05   	113.33   	-218.72		
-104.98   	-49.44   	112.45   	-213.63		
-99.49   	-47.30   	111.60   	-208.54		
-91.86   	-44.56   	110.76   	-203.46		
-86.06   	-42.11   	109.95   	-193.29		
-84.84   	-41.81   	109.18   	-193.29		
-87.28   	-42.72   	108.40   	-188.20		
-90.64   	-43.33   	107.65   	-178.03		
-93.08   	-42.11   	106.94   	-172.94		
-93.99   	-39.06   	106.25   	-172.94		
-94.91   	-35.71   	105.55   	-167.85		
-96.44   	-33.87   	104.88   	-162.77		
-98.88   	-34.48   	104.23   	-157.68		
-101.62   	-36.01   	103.60   	-157.68		
-102.54   	-37.23   	102.97   	-152.59		
-100.71   	-38.15   	102.36   	-147.51		
-95.83   	-39.06   	101.77   	-147.51		
-89.72   	-40.89   	101.18   	-147.51		
-85.45   	-43.03   	100.59   	-142.42		
-85.14   	-43.64   	100.02   	-142.42		
-88.50   	-42.42   	 99.45   	-137.33		
-93.69   	-40.28   	 98.90   	-137.33		
-98.57   	-40.59   	 98.35   	-137.33		
-100.71   	-44.25   	 97.80   	-132.25		
-100.10   	-49.13   	 97.27   	-132.25		
-96.74   	-52.19   	 96.74   	-132.25		
-93.08   	-50.96   	 96.22   	-132.25		
-90.33   	-46.39   	 95.69   	-127.16		
-89.72   	-42.11   	 95.18   	-127.16		
-89.72   	-41.50   	 94.67   	-127.16		
-89.11   	-45.17   	 94.16   	-127.16		
-87.89   	-50.66   	 93.65   	-122.07		
-86.98   	-54.63   	 93.16   	-122.07		
-86.36   	-54.93   	 92.68   	-122.07		
-86.36   	-52.80   	 92.19   	-122.07		
-85.75   	-51.27   	 91.70   	-116.99		
-85.45   	-53.10   	 91.23   	-116.99		
-85.14   	-57.98   	 90.76   	-116.99		
-85.75   	-63.78   	 90.29   	-116.99		
-86.06   	-66.83   	 89.83   	-116.99		
-85.14   	-66.22   	 89.36   	-116.99		
-83.31   	-63.17   	 88.89   	-111.90		
-82.40   	-60.12   	 88.44   	-116.99		
-82.70   	-59.20   	 87.98   	-111.90		
-84.23   	-60.42   	 87.53   	-111.90		
-85.75   	-62.26   	 87.08   	-111.90		
-87.28   	-63.48   	 86.63   	-116.99		
-88.81   	-62.87   	 86.16   	-106.82		
-89.72   	-61.34   	 85.74   	-111.90		
-90.03   	-59.20   	 85.29   	-111.90		
-87.59   	-55.85   	 84.84   	-106.82		
-82.40   	-50.05   	 84.41   	-106.82		
-76.29   	-41.50   	 83.99   	-106.82		
-71.41   	-29.60   	 83.56   	-101.73		
-67.75   	-16.48   	 83.15   	-101.73		
-65.92   	 -5.80   	 82.75   	-101.73		
-64.09   	  0.61   	 82.34   	-101.73		
-61.65   	  2.75   	 81.93   	-101.73		
-59.51   	  3.05   	 81.53   	 -96.64		
-58.59   	  4.88   	 81.14   	 -91.56		
-58.90   	 10.38   	 80.77   	 -96.64		
-58.90   	 18.31   	 80.39   	 -91.56		
-57.37   	 27.16   	 80.02   	 -91.56		
-54.63   	 35.71   	 79.65   	 -91.56		
-51.27   	 44.56   	 79.29   	 -86.47		
-50.66   	 53.10   	 78.94   	 -86.47		
-52.49   	 60.42   	 78.60   	 -86.47		
-54.32   	 66.22   	 78.25   	 -86.47		
-53.71   	 70.19   	 77.90   	 -81.38		
-49.13   	 72.94   	 77.58   	 -81.38		
-41.81   	 76.29   	 77.25   	 -81.38		
-33.57   	 78.74   	 76.93   	 -81.38		
-25.63   	 78.13   	 76.60   	 -81.38		
-17.09   	 71.41   	 76.28   	 -76.30		
 -9.46   	 57.68   	 75.97   	 -76.30		
 -7.02   	 38.15   	 75.67   	 -76.30		
-15.56   	 15.87   	 75.36   	 -76.30		
-36.32   	 -6.10   	 75.06   	 -76.30		
-63.78   	-26.86   	 74.75   	 -71.21		
-88.50   	-46.08   	 74.47   	 -71.21		
-102.23   	-65.31   	 74.18   	 -76.30		
-103.76   	-83.31   	 73.88   	 -71.21		
-98.57   	-98.57   	 73.59   	 -66.12		
-94.30   	-108.34   	 73.33   	 -71.21		
-94.30   	-112.92   	 73.04   	 -66.12		
-96.44   	-113.83   	 72.78   	 -71.21		
-96.44   	-114.14   	 72.49   	 -66.12		
-93.08   	-115.05   	 72.23   	 -61.04		
-89.11   	-116.58   	 71.98   	 -66.12		
-88.50   	-118.10   	 71.72   	 -66.12		
-92.16   	-119.32   	 71.45   	 -61.04		
-97.05   	-119.63   	 71.21   	 -61.04		
-98.57   	-118.10   	 70.97   	 -61.04		
-96.44   	-115.66   	 70.72   	 -61.04		
-92.47   	-112.92   	 70.48   	 -55.95		
-89.11   	-111.69   	 70.25   	 -61.04		
-87.28   	-112.92   	 70.01   	 -55.95		
-85.75   	-115.05   	 69.79   	 -55.95		
-83.92   	-117.49   	 69.56   	 -61.04		
-81.48   	-119.02   	 69.32   	 -50.86		
-80.57   	-117.80   	 69.11   	 -55.95		
-82.09   	-114.14   	 68.89   	 -55.95		
-84.23   	-108.95   	 68.67   	 -55.95		
-84.84   	-103.45   	 68.44   	 -50.86		
-81.18   	-100.10   	 68.24   	 -50.86		
-74.77   	-98.88   	 68.04   	 -55.95		
-68.97   	-98.88   	 67.81   	 -50.86		
-68.05   	-98.57   	 67.61   	 -50.86		
-72.02   	-97.05   	 67.41   	 -50.86		
-77.82   	-94.91   	 67.20   	 -50.86		
-80.57   	-93.38   	 67.00   	 -50.86		
-78.13   	-93.38   	 66.80   	 -50.86		
-72.33   	-94.60   	 66.59   	 -45.78		
-67.75   	-94.91   	 66.41   	 -50.86		
-68.66   	-93.38   	 66.21   	 -50.86		
-76.60   	-91.25   	 66.00   	 -45.78		
-85.75   	-92.47   	 65.82   	 -50.86		
-81.79   	-99.49   	 65.62   	 -45.78		
-45.17   	-105.90   	 65.43   	 -50.86		
 39.67   	-93.38   	 65.23   	 -45.78		
183.41   	-36.62   	 65.05   	 -50.86		
384.83   	 85.75   	 64.84   	 -45.78		
631.41   	280.15   	 64.66   	 -50.86		
899.05   	532.23   	 64.46   	 -45.78		
1153.87   	804.44   	 64.27   	 -50.86		
1351.01   	1040.34   	 64.07   	 -45.78		
1438.90   	1176.45(R)	 63.89   	 -50.86		
1370.85   	1166.08   	 63.68   	 -45.78		
1125.18   	1007.08   	 63.50   	 -50.86		
731.51   	749.82   	 63.30   	 -50.86		
281.68   	477.91   	 63.09   	 -45.78		
-96.13   	264.59   	 62.91   	 -50.86		
-300.60   	137.33   	 62.71   	 -45.78		
-314.33   	 75.99   	 62.52   	 -45.78		
-206.91   	 41.20   	 62.34   	 -50.86		
-85.45   	  5.80   	 62.14   	 -45.78		
-23.50   	-32.35   	 61.95   	 -45.78		
-27.16   	-61.95   	 61.77   	 -45.78		
-57.37   	-73.85   	 61.59   	 -45.78		
-78.13   	-72.02   	 61.40   	 -40.69		
-78.74   	-67.75   	 61.24   	 -45.78		
-71.41   	-69.89   	 61.06   	 -40.69		
-69.27   	-78.74   	 60.89   	 -35.61		
-73.55   	-89.42   	 60.75   	 -40.69		
-77.82   	-95.21   	 60.59   	 -35.61		
-75.99   	-93.99   	 60.45   	 -35.61		
-68.36   	-88.81   	 60.30   	 -35.61		
-59.51   	-83.62   	 60.16   	 -35.61		
-54.63   	-81.48   	 60.02   	 -30.52		
-55.54   	-82.40   	 59.90   	 -30.52		
-60.73   	-83.92   	 59.78   	 -30.52		
-65.31   	-84.53   	 59.65   	 -25.43		
-65.31   	-83.01   	 59.55   	 -20.35		
-59.81   	-79.65   	 59.47   	 -15.26		
-50.96   	-74.16   	 59.41   	 -10.17		
-42.42   	-67.14   	 59.37(D)	   0.00		
-37.54   	-59.81   	 59.37   	  15.26		
-36.93   	-53.71   	 59.43   	  25.43		
-39.67   	-50.66   	 59.53   	  40.69		
-43.03   	-50.96   	 59.69   	  61.04		
-44.25   	-52.49   	 59.94   	  76.30		
-41.20   	-52.80   	 60.24   	 101.73		
