  I     	  II     	  AOp     	  AOp'		
-63.17   	-47.61   	 61.10   	 930.82		
-67.44   	-44.25   	 64.82   	 803.66		
-69.27   	-43.03   	 68.04   	 376.40		
-69.89   	-43.95   	 69.54   	 -50.86		
-70.50   	-46.39   	 69.34   	-274.67		
-71.72   	-48.22   	 68.24   	-300.10		
-72.94   	-47.91   	 67.04   	-244.15		
-74.46   	-46.08   	 66.06   	-193.29		
-75.99   	-43.95   	 65.29   	-127.16		
-76.90   	-41.81   	 64.78   	  20.35		
-76.90   	-39.98   	 64.86   	 147.51		
-75.99   	-38.45   	 65.45   	 142.42		
-75.07   	-37.54   	 66.02   	 111.90		
-74.77   	-36.93   	 66.47   	  66.12		
-75.38   	-36.62   	 66.73   	 -20.35		
-75.68   	-36.32   	 66.65   	 -66.12		
-75.68   	-35.71   	 66.39   	 -86.47		
-74.77   	-35.10   	 66.04   	-106.82		
-73.24   	-34.18   	 65.62   	-137.33		
-71.41   	-33.26   	 65.07   	-132.25		
-69.58   	-32.04   	 64.54   	 -96.64		
-67.75   	-30.82   	 64.15   	 -66.12		
-66.22   	-29.30   	 63.89   	 -45.78		
-64.70   	-28.08   	 63.70   	  -5.09		
-64.09   	-27.16   	 63.68   	  20.35		
-65.61   	-25.33   	 63.76   	  30.52		
-72.33   	-20.45   	 63.89   	  66.12		
-86.36   	 -9.16   	 64.15   	 178.03		
-106.20   	  9.46   	 64.86   	 457.78		
-124.21   	 37.23   	 66.69   	 452.69		
-122.68   	 83.01   	 68.50   	  25.43		
-76.60   	164.18   	 68.61   	-666.32		
 36.93   	301.51   	 65.94   	-1220.75		
226.44   	505.98   	 61.06   	-859.61		
476.68   	763.86   	 57.62   	 -76.30		
749.51   	1031.80   	 57.31   	 325.53		
995.18   	1247.25   	 58.62   	 218.72		
1168.82   	1350.10(R)	 59.49   	 167.85		
1240.23   	1305.85   	 60.16   	 386.57		
1199.65   	1121.52   	 61.71   	 396.74		
1053.16   	849.00   	 63.30   	-376.40		
822.75   	567.32   	 61.79   	-879.96		
552.06   	346.98   	 58.27   	-452.69		
296.33   	218.51   	 56.46(D)	  20.35		
105.90   	164.49   	 56.54   	 244.15		
  4.88   	139.16   	 57.52   	 406.92		
-21.67   	101.93   	 59.15   	 401.83		
-15.26   	 41.20   	 60.75   	 249.24		
-15.26   	-26.55   	 61.75   	  71.21		
-36.01   	-76.29   	 62.03   	 -86.47		
-67.44   	-97.35   	 61.69   	-157.68		
-91.86   	-97.66   	 61.06   	-122.07		
-101.01   	-93.08   	 60.57   	  20.35		
-98.88   	-95.52   	 60.65   	 244.15		
-95.21   	-104.98   	 61.63   	 493.39		
-95.21   	-115.36   	 63.60   	 773.14		
-98.88   	-120.54   	 66.69   	1129.19		
-102.23   	-120.54   	 71.21   	1388.60		
-103.76   	-118.41   	 76.76   	1256.35		
-103.15   	-116.88   	 81.79   	 885.04		
-101.62   	-116.58   	 85.33   	 554.42		
-100.40   	-117.19   	 87.55   	 295.01		
-99.49   	-117.19   	 88.73   	 132.25		
-98.88   	-116.58   	 89.26   	 167.85		
-98.57   	-115.36   	 89.93   	 320.45		
-97.96   	-113.83   	 91.21   	 462.87		
-97.35   	-112.92   	 93.06   	 432.35		
-96.74   	-112.00   	 94.79   	 132.25		
-96.13   	-111.08   	 95.32   	 -91.56		
-95.21   	-109.56   	 94.95   	  -5.09		
-93.99   	-107.42   	 94.93   	 330.62		
-92.47   	-105.29   	 96.26   	 813.83		
-90.94   	-103.15   	 99.51   	1129.19		
-90.03   	-101.01   	104.03   	 996.94		
-89.72   	-98.88   	108.02   	 564.60		
-89.11   	-96.74   	110.27   	 157.68		
-88.50   	-94.30   	110.90   	 -50.86		
-87.28   	-92.47   	110.70   	-127.16		
-86.36   	-91.25   	110.19   	 -76.30		
-85.75   	-89.72   	109.89   	 122.07		
-85.14   	-87.59   	110.38   	 203.46		
-84.53   	-84.84   	111.19   	-116.99		
-82.70   	-80.87   	110.72   	-213.63		
-80.57   	-77.21   	109.87   	 371.31		
-78.13   	-73.55   	111.35   	 768.05		
-75.99   	-69.89   	114.42   	1088.50		
-73.55   	-66.22   	118.78   	 849.44		
-71.11   	-61.95   	122.18   	-254.32		
-67.75   	-57.07   	121.16   	-747.71		
-64.09   	-51.57   	118.17   	-198.37		
-60.12   	-45.78   	117.37   	 305.19		
-56.15   	-39.67   	118.60   	 356.05		
-52.19   	-33.26   	120.02   	 391.66		
-48.52   	-26.86   	121.59   	 244.15		
-44.86   	-20.45   	122.56   	 -40.69		
-40.59   	-14.04   	122.40   	-167.85		
-35.71   	 -7.32   	121.73   	-208.54		
-29.91   	  0.00   	120.89   	-208.54		
-23.50   	  8.24   	120.06   	 406.92		
-16.17   	 16.78   	121.69   	 946.08		
 -9.16   	 25.63   	125.47   	 651.07		
 -2.44   	 34.79   	128.08   	 289.93		
  3.36   	 44.25   	129.24(S)	 -81.38		
  9.16   	 54.02   	128.91   	-305.19		
 14.65   	 63.17   	127.69   	-330.62		
 19.84   	 71.41   	126.37   	-350.97		
 23.80   	 77.82   	124.96   	-254.32		
 25.94   	 82.09   	123.95   	 -50.86		
 25.94   	 83.62   	123.74   	  96.64		
 24.11   	 82.40   	124.13   	 157.68		
 20.14   	 78.74   	124.76   	 137.33		
 15.26   	 72.63   	125.31   	  50.86		
  9.16   	 65.00   	125.51   	 -40.69		
  2.75   	 56.46   	125.35   	-101.73		
 -3.97   	 47.00   	124.94   	-106.82		
-10.99   	 37.54   	124.52   	 -86.47		
-18.01   	 28.08   	124.17   	 -55.95		
-24.41   	 19.23   	123.95   	 -25.43		
-29.91   	 10.68   	123.84   	 -30.52		
-34.18   	  2.75   	123.72   	 -55.95		
-37.54   	 -4.27   	123.50   	 -76.30		
-40.59   	-10.68   	123.19   	-111.90		
-43.33   	-15.56   	122.75   	-183.11		
-45.47   	-19.23   	122.01   	-254.32		
-47.00   	-21.36   	121.00   	-376.40		
-47.91   	-22.89   	119.49   	-528.99		
-48.22   	-24.11   	117.37   	-600.20		
-47.91   	-25.02   	114.97   	-549.34		
-47.61   	-26.25   	112.78   	-447.61		
-46.69   	-27.16   	110.99   	-361.14		
-46.08   	-28.08   	109.54   	-361.14		
-44.86   	-28.69   	108.10   	-371.31		
-43.33   	-28.99   	106.61   	-320.45		
-41.81   	-28.99   	105.33   	-249.24		
-40.28   	-28.99   	104.33   	 -86.47		
-39.06   	-28.69   	103.99   	 147.51		
-38.15   	-28.69   	104.58   	 335.71		
-37.54   	-28.08   	105.92   	 386.57		
-37.23   	-27.47   	107.47   	 233.98		
-36.93   	-26.55   	108.40   	-142.42		
-36.62   	-25.63   	107.83   	-523.90		
-36.62   	-25.02   	105.74   	-676.50		
-36.62   	-25.02   	103.03   	-574.77		
-36.93   	-25.02   	100.73   	-310.27		
-37.23   	-25.33   	 99.49   	  10.17		
-37.54   	-24.72   	 99.53   	 239.06		
-37.54   	-24.11   	100.49   	 310.27		
-37.54   	-22.89   	101.73   	 213.63		
-37.84   	-21.67   	102.58   	   5.09		
-38.45   	-20.45   	102.60   	-218.72		
-39.37   	-19.84   	101.73   	-335.71		
-40.59   	-19.53   	100.39   	-310.27		
-41.50   	-18.92   	 99.15   	-193.29		
-42.42   	-18.92   	 98.37   	 -71.21		
-43.33   	-18.62   	 98.09   	  25.43		
-44.56   	-18.62   	 98.19   	  40.69		
-45.78   	-18.92   	 98.35   	 -30.52		
-47.30   	-19.23   	 98.23   	-101.73		
-48.83   	-19.53   	 97.82   	-152.59		
-49.74   	-19.84   	 97.21   	-178.03		
-50.96   	-20.14   	 96.50   	-167.85		
-52.19   	-20.45   	 95.83   	-127.16		
-53.71   	-21.36   	 95.32   	 -86.47		
-55.54   	-22.58   	 94.97   	 -61.04		
-57.07   	-23.50   	 94.73   	 -55.95		
-58.59   	-23.80   	 94.51   	 -71.21		
-60.12   	-23.50   	 94.22   	-111.90		
-61.65   	-23.19   	 93.77   	-142.42		
-63.17   	-22.89   	 93.20   	-162.77		
-64.39   	-22.58   	 92.55   	-172.94		
-65.31   	-21.97   	 91.86   	-162.77		
-65.61   	-21.06   	 91.21   	-142.42		
-66.22   	-19.84   	 90.64   	-132.25		
-67.14   	-18.92   	 90.11   	-106.82		
-68.66   	-18.92   	 89.68   	 -50.86		
-70.50   	-19.53   	 89.48   	 -25.43		
-71.72   	-20.14   	 89.38   	 -25.43		
-72.02   	-20.45   	 89.28   	 -61.04		
-71.41   	-19.84   	 89.03   	-106.82		
-70.50   	-18.92   	 88.61   	-122.07		
-70.80   	-17.70   	 88.12   	-116.99		
-71.41   	-17.09   	 87.65   	-116.99		
-72.33   	-16.78   	 87.18   	 -91.56		
-73.24   	-16.48   	 86.82   	 -55.95		
-73.85   	-16.17   	 86.59   	 -61.04		
-74.46   	-15.26   	 86.35   	 -71.21		
-75.07   	-14.65   	 86.06   	 -76.30		
-75.68   	-14.34   	 85.76   	-101.73		
-75.99   	-14.34   	 85.35   	-142.42		
-76.60   	-14.65   	 84.78   	-162.77		
-76.90   	-14.34   	 84.13   	-162.77		
-77.21   	-14.04   	 83.48   	-132.25		
-77.51   	-13.73   	 82.95   	 -96.64		
-77.82   	-14.04   	 82.56   	 -71.21		
-77.82   	-14.95   	 82.28   	 -40.69		
-77.51   	-15.56   	 82.12   	 -35.61		
-76.60   	-15.87   	 81.97   	 -61.04		
-75.68   	-15.87   	 81.73   	 -96.64		
-74.46   	-15.56   	 81.34   	-116.99		
-73.85   	-15.26   	 80.87   	-127.16		
-73.55   	-14.65   	 80.37   	-132.25		
-73.24   	-14.34   	 79.84   	 -91.56		
-72.63   	-13.43   	 79.47   	 -35.61		
-72.02   	-12.82   	 79.33   	  15.26		
-71.72   	-12.51   	 79.39   	  30.52		
-71.11   	-12.21   	 79.51   	  35.61		
-70.80   	-11.90   	 79.65   	   0.00		
-70.19   	-11.60   	 79.65   	 -35.61		
-69.27   	-10.99   	 79.51   	 -61.04		
-68.05   	-10.68   	 79.27   	 -96.64		
-66.83   	-10.38   	 78.88   	-127.16		
-65.61   	-10.38   	 78.37   	-137.33		
-64.70   	-10.68   	 77.82   	-137.33		
-64.39   	-10.99   	 77.27   	-122.07		
-63.78   	-11.29   	 76.79   	-101.73		
-63.48   	-12.21   	 76.38   	 -76.30		
-62.56   	-13.12   	 76.07   	 -61.04		
-61.34   	-14.04   	 75.83   	 -55.95		
-59.81   	-14.65   	 75.60   	 -55.95		
-58.59   	-14.95   	 75.38   	 -66.12		
-57.37   	-15.26   	 75.12   	 -81.38		
-56.46   	-15.87   	 74.79   	 -81.38		
-55.54   	-16.17   	 74.47   	 -76.30		
-53.71   	-15.87   	 74.16   	 -66.12		
-51.27   	-14.95   	 73.90   	 -40.69		
-48.52   	-13.12   	 73.73   	 -20.35		
-45.78   	-10.38   	 73.65   	 -20.35		
-43.33   	 -7.32   	 73.57   	 -35.61		
-40.28   	 -3.66   	 73.43   	 -50.86		
-36.32   	 -0.61   	 73.22   	 -55.95		
-31.13   	  1.53   	 73.00   	 -61.04		
-25.33   	  2.75   	 72.76   	 -50.86		
-19.23   	  3.97   	 72.55   	 -50.86		
-14.04   	  6.10   	 72.35   	 -35.61		
 -9.16   	  9.77   	 72.21   	 -15.26		
 -5.19   	 14.34   	 72.15   	 -15.26		
 -1.53   	 18.31   	 72.09   	 -20.35		
  2.14   	 20.14   	 72.00   	 -30.52		
  5.19   	 18.92   	 71.88   	 -55.95		
  7.93   	 13.73   	 71.66   	 -66.12		
  9.46   	  5.49   	 71.39   	 -81.38		
  9.46   	 -4.58   	 71.07   	 -81.38		
  7.02   	-14.34   	 70.74   	 -66.12		
  3.36   	-21.67   	 70.48   	 -61.04		
 -0.92   	-24.72   	 70.23   	 -30.52		
 -3.66   	-23.80   	 70.11   	 -15.26		
 -3.66   	-21.06   	 70.05   	 -10.17		
 -0.31   	-19.53   	 70.01   	 -10.17		
  4.27   	-20.75   	 69.97   	 -25.43		
  8.54   	-25.33   	 69.87   	 -35.61		
  9.77   	-32.04   	 69.73   	 -40.69		
  7.93   	-38.15   	 69.56   	 -55.95		
  4.88   	-42.72   	 69.34   	 -61.04		
  3.05   	-44.86   	 69.09   	 -55.95		
  3.66   	-45.78   	 68.87   	 -45.78		
  7.32   	-47.61   	 68.69   	 -25.43		
 12.21   	-51.88   	 68.59   	  -5.09		
 16.17   	-57.98   	 68.57   	   0.00		
 18.31   	-65.61   	 68.57   	   5.09		
 17.09   	-72.94   	 68.59   	 -10.17		
 11.90   	-79.04   	 68.55   	 -35.61		
  3.97   	-83.01   	 68.40   	 -61.04		
 -5.19   	-84.23   	 68.16   	 -66.12		
-12.82   	-83.31   	 67.89   	 -45.78		
-18.01   	-81.79   	 67.71   	 -45.78		
-21.06   	-82.09   	 67.53   	 -40.69		
-22.89   	-85.14   	 67.36   	 -35.61		
-24.11   	-90.03   	 67.22   	 -40.69		
-24.72   	-94.30   	 67.06   	 -45.78		
-25.02   	-96.13   	 66.88   	 -45.78		
-25.63   	-95.21   	 66.69   	 -45.78		
-26.55   	-93.69   	 66.51   	 -40.69		
-27.77   	-92.77   	 66.35   	 -30.52		
-28.99   	-92.77   	 66.23   	 -20.35		
-28.99   	-93.38   	 66.14   	 -35.61		
-28.69   	-93.08   	 66.00   	 -50.86		
-28.38   	-92.47   	 65.80   	 -50.86		
-28.38   	-91.25   	 65.59   	 -61.04		
-28.69   	-89.72   	 65.35   	 -81.38		
-28.69   	-88.50   	 65.03   	-116.99		
-28.69   	-87.89   	 64.56   	-127.16		
-28.69   	-87.89   	 64.05   	-101.73		
-29.30   	-88.50   	 63.64   	 -45.78		
-29.60   	-88.50   	 63.46   	   0.00		
-29.91   	-88.20   	 63.46   	  30.52		
-29.91   	-87.28   	 63.58   	  25.43		
-29.30   	-86.06   	 63.68   	 -10.17		
-29.30   	-85.14   	 63.64   	 -50.86		
-30.52   	-83.92   	 63.44   	 -45.78		
-35.40   	-80.57   	 63.26   	 -40.69		
-45.78   	-72.33   	 63.09   	 -20.35		
-63.17   	-57.07   	 63.01   	  15.26		
-84.23   	-34.48   	 63.07   	  30.52		
-97.66   	 -1.22   	 63.19   	   0.00		
-81.18   	 56.46   	 63.19   	 -35.61		
 -7.93   	157.78   	 63.05   	 -35.61		
141.60   	321.35   	 62.91   	  15.26		
366.82   	548.10   	 62.97   	 208.54		
639.95   	810.55   	 63.80   	 356.05		
912.78   	1055.30   	 65.23   	-208.54		
1133.73   	1220.09   	 64.39   	-905.39		
1261.29   	1255.49(R)	 60.77   	-991.86		
1275.33   	1145.32   	 56.81   	-518.82		
1175.84   	917.97   	 54.73(D)	 137.33		
977.78   	639.34   	 55.28   	 483.21		
715.94   	386.05   	 57.21   	 528.99		
442.50   	212.40   	 59.33   	 412.00		
213.32   	126.04   	 60.98   	 183.11		
 68.05   	 94.30   	 61.71   	 -20.35		
 10.38   	 71.72   	 61.63   	-137.33		
  8.24   	 28.69   	 61.08   	-172.94		
 16.48   	-32.96   	 60.39   	-116.99		
  5.80   	-91.55   	 59.92   	  30.52		
-22.89   	-127.26   	 60.04   	 106.82		
-52.80   	-137.33   	 60.47   	 132.25		
-69.27   	-133.67   	 61.00   	 172.94		
-71.11   	-131.53   	 61.69   	 218.72		
-67.14   	-137.94   	 62.56   	 320.45		
-66.22   	-149.84   	 63.85   	 513.73		
-69.89   	-160.52   	 65.90   	 773.14		
-73.85   	-165.10   	 68.99   	 956.25		
-75.07   	-164.49   	 72.82   	1027.46		
-73.85   	-162.66   	 76.93   	1007.12		
-71.72   	-162.35   	 80.96   	 874.87		
-70.50   	-163.88   	 84.46   	 600.20		
-70.19   	-166.02   	 86.86   	 335.71		
-70.50   	-166.63   	 88.20   	 203.46		
-70.50   	-165.41   	 89.01   	 167.85		
-69.58   	-163.57   	 89.68   	 172.94		
-68.05   	-161.74   	 90.38   	 183.11		
-66.53   	-160.83   	 91.11   	  91.56		
-65.92   	-160.83   	 91.47   	  35.61		
-65.61   	-161.13   	 91.62   	 132.25		
-65.31   	-161.13   	 92.15   	 335.71		
-64.39   	-160.22   	 93.49   	 712.10		
-63.17   	-158.39   	 96.34   	1093.59		
-61.95   	-156.25   	100.71   	1119.02		
-61.34   	-154.11   	105.19   	 793.49		
-61.65   	-152.59   	108.36   	 350.97		
-62.26   	-151.98   	109.77   	  30.52		
-62.56   	-151.37   	109.89   	-127.16		
-62.26   	-150.45   	109.38   	 -86.47		
-61.65   	-148.93   	109.03   	  86.47		
-60.12   	-146.79   	109.38   	 284.84		
-58.59   	-144.04   	110.52   	 427.26		
-56.46   	-140.69   	112.23   	 437.43		
-54.02   	-136.41   	113.98   	 203.46		
-51.57   	-132.14   	114.79   	-300.10		
-49.74   	-128.17   	113.59   	-808.75		
-48.52   	-125.12   	110.36   	 -20.35		
-47.61   	-122.38   	110.27   	1393.69		
-46.08   	-118.10   	115.85   	 930.82		
-43.33   	-111.69   	119.57   	-208.54		
-39.37   	-103.76   	118.74   	  15.26		
-34.79   	-96.13   	118.80   	 483.21		
-30.52   	-89.72   	120.73   	 315.36		
-27.16   	-84.53   	121.99   	 111.90		
-24.11   	-80.26   	122.44   	 -96.64		
-20.75   	-75.68   	122.05   	-401.83		
-17.09   	-70.19   	120.45   	-137.33		
-12.21   	-63.17   	119.90   	 595.11		
 -6.41   	-54.63   	122.28   	 254.32		
  0.00   	-45.78   	123.30   	-391.66		
  6.71   	-36.62   	121.73   	 142.42		
 13.43   	-27.47   	122.30   	 452.69		
 19.53   	-18.31   	124.11   	 142.42		
 25.02   	 -8.54   	124.68   	  15.26		
 29.60   	  1.53   	124.74(S)	 -35.61		
 34.18   	 11.90   	124.60   	-101.73		
 37.84   	 20.45   	124.19   	 -45.78		
 40.59   	 27.16   	124.01   	  30.52		
 41.81   	 30.52   	124.13   	  61.04		
 40.59   	 30.52   	124.37   	  50.86		
 37.23   	 27.77   	124.58   	  15.26		
 32.04   	 22.89   	124.64   	 -30.52		
 26.25   	 16.17   	124.52   	 -61.04		
 20.14   	  8.54   	124.27   	 -61.04		
 14.04   	  0.31   	124.03   	 -35.61		
  7.93   	 -7.93   	123.89   	 -25.43		
  1.83   	-16.17   	123.78   	 -40.69		
 -4.58   	-24.11   	123.62   	 -61.04		
-10.68   	-32.04   	123.38   	 -96.64		
-17.09   	-40.59   	122.99   	-132.25		
-23.19   	-49.74   	122.46   	-152.59		
-28.38   	-58.59   	121.85   	-167.85		
-32.65   	-65.92   	121.18   	-157.68		
-35.40   	-71.11   	120.55   	-137.33		
-37.23   	-74.16   	120.00   	-152.59		
-37.84   	-75.99   	119.39   	-228.89		
-37.23   	-77.51   	118.47   	-320.45		
-36.01   	-79.04   	117.19   	-447.61		
-35.10   	-80.57   	115.40   	-615.46		
-34.48   	-82.40   	112.94   	-707.02		
-34.79   	-83.92   	110.11   	-712.10		
-35.10   	-84.23   	107.26   	-635.81		
-34.48   	-84.23   	104.72   	-417.09		
-32.96   	-83.62   	103.05   	-111.90		
-30.21   	-83.62   	102.60   	  96.64		
-27.77   	-84.53   	102.99   	 208.54		
-26.25   	-86.36   	103.82   	 218.72		
-25.94   	-87.59   	104.70   	 142.42		
-26.25   	-88.20   	105.27   	  96.64		
-26.55   	-87.59   	105.66   	  10.17		
-26.55   	-86.98   	105.70   	-147.51		
-25.94   	-86.36   	105.11   	-345.88		
-25.94   	-86.36   	103.72   	-478.13		
-26.25   	-86.67   	101.81   	-432.35		
-27.16   	-86.98   	100.08   	-203.46		
-28.08   	-86.98   	 99.27   	  40.69		
-28.38   	-86.67   	 99.43   	 213.63		
-28.69   	-86.67   	100.28   	 228.89		
-29.30   	-86.98   	101.20   	  96.64		
-30.21   	-87.59   	101.59   	 -71.21		
-31.74   	-87.89   	101.30   	-183.11		
-32.96   	-88.20   	100.57   	-223.80		
-34.18   	-87.89   	 99.67   	-218.72		
-35.10   	-86.98   	 98.80   	-142.42		
-36.01   	-85.14   	 98.23   	 -71.21		
-36.93   	-83.01   	 97.94   	 -61.04		
-37.84   	-81.48   	 97.70   	-101.73		
-38.76   	-80.57   	 97.29   	-152.59		
-39.67   	-80.57   	 96.68   	-198.37		
-40.89   	-80.87   	 95.89   	-223.80		
-42.72   	-81.48   	 94.99   	-208.54		
-44.56   	-81.79   	 94.16   	-172.94		
-45.47   	-80.87   	 93.47   	-111.90		
-45.47   	-79.35   	 93.02   	 -86.47		
-44.86   	-77.51   	 92.68   	 -86.47		
-44.86   	-76.29   	 92.33   	 -91.56		
-46.08   	-76.29   	 91.96   	 -81.38		
-47.91   	-77.51   	 91.64   	 -76.30		
-49.44   	-79.35   	 91.33   	 -66.12		
-50.05   	-80.87   	 91.07   	 -71.21		
-49.74   	-81.48   	 90.78   	 -91.56		
-48.83   	-80.87   	 90.42   	 -86.47		
-48.52   	-79.35   	 90.07   	 -76.30		
-48.83   	-77.51   	 89.77   	 -86.47		
-49.44   	-75.99   	 89.42   	 -81.38		
-50.35   	-75.99   	 89.09   	 -86.47		
-51.27   	-76.90   	 88.75   	-116.99		
-52.19   	-78.43   	 88.28   	-137.33		
-52.49   	-79.35   	 87.73   	-137.33		
-52.80   	-79.04   	 87.18   	-137.33		
-52.80   	-77.82   	 86.63   	-132.25		
-52.80   	-75.99   	 86.10   	-147.51		
-52.49   	-74.77   	 85.51   	-157.68		
-51.88   	-74.16   	 84.88   	-162.77		
-50.96   	-74.16   	 84.23   	-147.51		
-50.35   	-74.16   	 83.64   	-111.90		
-49.74   	-74.46   	 83.19   	 -61.04		
-49.13   	-73.85   	 82.95   	  15.26		
-48.83   	-72.02   	 83.01   	  45.78		
-48.83   	-70.50   	 83.19   	  45.78		
-49.44   	-69.58   	 83.38   	  30.52		
-50.35   	-70.80   	 83.50   	   0.00		
