  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-459.29   	-116.88   	 88.40   	 412.00		 63.09   	 -25.43		
-458.37   	-120.54   	 90.05   	 330.62		 62.99   	 -20.35		
-452.88   	-118.71   	 91.37   	 249.24		 62.91   	 -20.35		
-450.13   	-120.54   	 92.37   	 178.03		 62.83   	 -10.17		
-449.22   	-124.21   	 93.08   	 132.25		 62.79   	  -5.09		
-449.52   	-122.07   	 93.61   	  96.64		 62.77(D)	   0.00		
-451.97   	-126.34   	 94.00   	  86.47		 62.77   	  15.26		
-449.83   	-125.43   	 94.34   	 106.82		 62.83   	  35.61		
-450.74   	-127.56   	 94.77   	 132.25		 62.97   	  61.04		
-453.80   	-137.63   	 95.30   	 162.77		 63.21   	 116.99		
-452.88   	-138.24   	 95.95   	 167.85		 63.68   	 198.37		
-455.63   	-142.82   	 96.62   	 137.33		 64.48   	 325.53		
-456.54   	-146.79   	 97.17   	  61.04		 65.78   	 503.56		
-456.85   	-150.15   	 97.42(S)	 -45.78		 67.79   	 712.10		
-458.37   	-156.25   	 97.23   	-157.68		 70.64   	 905.39		
-460.51   	-158.08   	 96.60   	-249.24		 74.26   	1027.46		
-466.31   	-169.07   	 95.60   	-300.10		 78.37   	1052.90		
-466.31   	-169.98   	 94.40   	-300.10		 82.58   	 971.51		
-469.97   	-175.48   	 93.20   	-249.24		 86.47   	 829.09		
-474.85   	-185.85   	 92.21   	-157.68		 89.79   	 666.32		
-476.38   	-187.38   	 91.58   	 -61.04		 92.45   	 534.08		
-480.96   	-195.62   	 91.33   	  10.17		 94.59   	 452.69		
-487.67   	-205.38   	 91.37   	  35.61		 96.40   	 417.09		
-489.81   	-214.84   	 91.52   	   5.09		 98.07   	 406.92		
-485.23   	-221.25   	 91.54   	 -71.21		 99.69   	 406.92		
-487.06   	-228.27   	 91.25   	-167.85		101.32   	 391.66		
-487.37   	-236.21   	 90.58   	-269.58		102.89   	 366.22		
-485.84   	-240.48   	 89.50   	-330.62		104.35   	 330.62		
-492.55   	-253.30   	 88.18   	-335.71		105.68   	 295.01		
-498.96   	-264.89   	 86.84   	-274.67		106.86   	 264.50		
-493.77   	-267.33   	 85.74   	-152.59		107.91   	 239.06		
-494.69   	-273.44   	 85.13   	 -10.17		108.87   	 213.63		
-493.77   	-276.49   	 85.09   	 132.25		109.72   	 193.29		
-484.92   	-276.49   	 85.62   	 249.24		110.50   	 167.85		
-478.52   	-276.49   	 86.61   	 305.19		111.17   	 137.33		
-469.67   	-272.52   	 87.83   	 289.93		111.72   	 106.82		
-457.46   	-262.76   	 88.99   	 213.63		112.15   	  71.21		
-441.59   	-249.63   	 89.85   	  96.64		112.43   	  45.78		
-431.52   	-244.45   	 90.23   	 -35.61		112.61   	  15.26		
-414.73   	-230.71   	 90.09   	-147.51		112.68(S)	 -15.26		
-402.83   	-219.12   	 89.50   	-218.72		112.61   	 -40.69		
-393.68   	-205.38   	 88.63   	-239.06		112.45   	 -76.30		
-381.77   	-179.14   	 87.67   	-198.37		112.15   	 -96.64		
-373.84   	-159.00   	 86.88   	-127.16		111.76   	-132.25		
-357.67   	-134.58   	 86.37   	 -40.69		111.23   	-152.59		
-342.10   	-106.20   	 86.21   	  55.95		110.62   	-172.94		
-329.90   	-90.94   	 86.43   	 132.25		109.93   	-193.29		
-321.04   	-69.89   	 86.96   	 172.94		109.16   	-208.54		
-316.47   	-49.13   	 87.65   	 178.03		108.32   	-223.80		
-315.55   	-32.65   	 88.36   	 147.51		107.43   	-239.06		
-322.88   	-14.04   	 88.95   	 101.73		106.47   	-249.24		
-325.93   	 -0.92   	 89.36   	  40.69		105.47   	-259.41		
-328.06   	 11.29   	 89.52   	 -10.17		104.43   	-264.50		
-333.56   	 17.70   	 89.48   	 -45.78		103.38   	-269.58		
-336.00   	 21.97   	 89.30   	 -50.86		102.30   	-274.67		
-330.20   	 33.26   	 89.09   	 -30.52		101.20   	-269.58		
-326.84   	 34.79   	 88.97   	   0.00		100.12   	-264.50		
-322.57   	 39.98   	 88.97   	  30.52		 99.06   	-259.41		
-324.10   	 43.33   	 89.09   	  45.78		 98.03   	-254.32		
-327.15   	 42.72   	 89.28   	  40.69		 97.01   	-239.06		
-336.61   	 43.95   	 89.44   	   5.09		 96.05   	-228.89		
-342.41   	 43.95   	 89.46   	 -55.95		 95.14   	-218.72		
-339.05   	 42.11   	 89.24   	-132.25		 94.26   	-208.54		
-335.08   	 44.56   	 88.71   	-198.37		 93.43   	-198.37		
-332.34   	 45.17   	 87.91   	-264.50		 92.63   	-183.11		
-333.56   	 43.95   	 86.86   	-305.19		 91.90   	-172.94		
-329.28   	 50.35   	 85.64   	-320.45		 91.21   	-157.68		
-330.20   	 52.19   	 84.35   	-320.45		 90.58   	-147.51		
-329.90   	 51.27   	 83.07   	-289.93		 89.99   	-137.33		
-327.15   	 51.88   	 81.91   	-239.06		 89.44   	-122.07		
-336.00   	 49.13   	 80.96   	-172.94		 88.95   	-111.90		
-342.41   	 47.00   	 80.26   	 -91.56		 88.50   	-101.73		
-343.93   	 47.30   	 79.90   	 -10.17		 88.10   	 -96.64		
-347.29   	 50.05   	 79.86   	  61.04		 87.71   	 -86.47		
-346.68   	 48.52   	 80.10   	 106.82		 87.36   	 -86.47		
-334.47   	 50.66   	 80.53   	 132.25		 87.02   	 -81.38		
-332.03   	 51.57   	 81.06   	 127.16		 86.69   	 -91.56		
-326.54   	 52.19   	 81.57   	 101.73		 86.33   	 -91.56		
-321.66   	 49.13   	 81.97   	  50.86		 85.96   	-101.73		
-327.15   	 47.00   	 82.18   	   5.09		 85.55   	-111.90		
-339.05   	 41.50   	 82.20   	 -40.69		 85.11   	-116.99		
-344.54   	 39.06   	 82.03   	 -76.30		 84.64   	-127.16		
-340.58   	 42.11   	 81.73   	 -91.56		 84.13   	-137.33		
-344.54   	 41.20   	 81.36   	 -81.38		 83.58   	-142.42		
-342.71   	 37.84   	 81.04   	 -61.04		 83.01   	-147.51		
-346.07   	 35.10   	 80.79   	 -25.43		 82.42   	-157.68		
-350.34   	 34.79   	 80.69   	   5.09		 81.79   	-157.68		
-347.90   	 32.04   	 80.71   	  15.26		 81.16   	-152.59		
-343.93   	 32.35   	 80.77   	  10.17		 80.55   	-152.59		
-334.17   	 35.10   	 80.81   	 -20.35		 79.94   	-147.51		
-334.17   	 29.30   	 80.73   	 -50.86		 79.35   	-127.16		
-341.80   	 28.69   	 80.53   	 -91.56		 78.84   	-111.90		
-343.02   	 34.79   	 80.16   	-122.07		 78.39   	 -91.56		
-346.07   	 32.65   	 79.67   	-132.25		 78.03   	 -66.12		
-349.12   	 35.10   	 79.15   	-127.16		 77.76   	 -45.78		
-345.15   	 35.10   	 78.64   	-106.82		 77.58   	 -25.43		
-339.97   	 35.71   	 78.21   	 -76.30		 77.48   	 -20.35		
-344.85   	 36.01   	 77.90   	 -45.78		 77.40   	 -15.26		
-342.71   	 37.23   	 77.72   	 -20.35		 77.33   	 -20.35		
-343.63   	 43.33   	 77.64   	 -10.17		 77.25   	 -20.35		
-349.12   	 39.06   	 77.60   	 -10.17		 77.17   	 -30.52		
-345.46   	 39.06   	 77.56   	 -20.35		 77.05   	 -30.52		
-344.85   	 41.81   	 77.48   	 -45.78		 76.93   	 -35.61		
-342.71   	 39.37   	 77.29   	 -61.04		 76.79   	 -40.69		
-336.91   	 40.89   	 77.05   	 -81.38		 76.62   	 -40.69		
-335.39   	 47.61   	 76.72   	 -86.47		 76.46   	 -40.69		
-343.32   	 45.17   	 76.38   	 -91.56		 76.30   	 -45.78		
-346.37   	 45.17   	 76.01   	 -81.38		 76.11   	 -45.78		
-343.63   	 52.80   	 75.69   	 -66.12		 75.93   	 -45.78		
-345.46   	 53.10   	 75.42   	 -45.78		 75.75   	 -45.78		
-332.34   	 58.59   	 75.24   	 -30.52		 75.56   	 -45.78		
-323.79   	 63.17   	 75.12   	 -15.26		 75.38   	 -45.78		
-325.62   	 59.81   	 75.06   	  -5.09		 75.20   	 -40.69		
-325.62   	 58.59   	 75.04   	 -10.17		 75.04   	 -35.61		
-321.96   	 63.17   	 74.99   	 -15.26		 74.89   	 -40.69		
-320.13   	 68.05   	 74.93   	 -30.52		 74.73   	 -30.52		
-310.06   	 76.29   	 74.81   	 -40.69		 74.61   	 -30.52		
-298.77   	 81.79   	 74.65   	 -55.95		 74.49   	 -30.52		
-289.92   	 81.48   	 74.42   	 -55.95		 74.36   	 -30.52		
-274.05   	 83.92   	 74.20   	 -61.04		 74.24   	 -25.43		
-261.84   	 87.89   	 73.96   	 -61.04		 74.14   	 -25.43		
-246.58   	 92.77   	 73.71   	 -50.86		 74.04   	 -25.43		
-231.93   	 99.79   	 73.51   	 -45.78		 73.94   	 -25.43		
-231.32   	106.81   	 73.33   	 -40.69		 73.83   	 -25.43		
-228.88   	114.14   	 73.16   	 -35.61		 73.73   	 -25.43		
-217.90   	126.65   	 73.02   	 -30.52		 73.63   	 -25.43		
-199.28   	138.55   	 72.90   	 -30.52		 73.53   	 -25.43		
-173.34   	148.93   	 72.78   	 -30.52		 73.43   	 -20.35		
-145.57   	154.72   	 72.65   	 -35.61		 73.35   	 -25.43		
-137.94   	154.42   	 72.51   	 -40.69		 73.24   	 -20.35		
-148.01   	155.03   	 72.35   	 -40.69		 73.16   	 -20.35		
-146.48   	169.68   	 72.19   	 -40.69		 73.08   	 -20.35		
-142.52   	192.57   	 72.02   	 -40.69		 73.00   	 -20.35		
-126.04   	217.29   	 71.86   	 -40.69		 72.92   	 -20.35		
-116.88   	234.38   	 71.70   	 -40.69		 72.84   	 -20.35		
-126.95   	231.02   	 71.54   	 -35.61		 72.76   	 -20.35		
-140.99   	212.71   	 71.39   	 -35.61		 72.68   	 -25.43		
-166.63   	200.81   	 71.25   	 -30.52		 72.57   	 -20.35		
-187.68   	198.36   	 71.13   	 -35.61		 72.49   	 -20.35		
-203.86   	196.53   	 70.99   	 -35.61		 72.41   	 -25.43		
-226.75   	182.50   	 70.84   	 -30.52		 72.31   	 -20.35		
-256.04   	152.28   	 70.72   	 -35.61		 72.23   	 -25.43		
-278.32   	115.05   	 70.58   	 -35.61		 72.13   	 -25.43		
-292.05   	 90.94   	 70.44   	 -30.52		 72.02   	 -20.35		
-313.72   	 83.62   	 70.32   	 -30.52		 71.94   	 -25.43		
-327.15   	 83.31   	 70.19   	 -25.43		 71.84   	 -25.43		
-327.15   	 84.23   	 70.09   	 -25.43		 71.74   	 -25.43		
-331.12   	 79.65   	 69.99   	 -25.43		 71.64   	 -25.43		
-329.90   	 75.68   	 69.89   	 -20.35		 71.54   	 -20.35		
-325.62   	 79.35   	 69.81   	 -20.35		 71.45   	 -25.43		
-329.28   	 82.70   	 69.73   	 -20.35		 71.35   	 -20.35		
-331.42   	 85.75   	 69.64   	 -20.35		 71.27   	 -20.35		
-330.81   	 84.84   	 69.56   	 -20.35		 71.19   	 -25.43		
-328.67   	 86.67   	 69.48   	 -25.43		 71.09   	 -20.35		
-327.76   	 89.42   	 69.38   	 -20.35		 71.01   	 -20.35		
-328.98   	 88.20   	 69.30   	 -30.52		 70.93   	 -25.43		
-326.84   	 90.94   	 69.18   	 -25.43		 70.82   	 -20.35		
-322.88   	 93.38   	 69.07   	 -30.52		 70.74   	 -20.35		
-321.66   	 93.38   	 68.95   	 -25.43		 70.66   	 -20.35		
-319.52   	 97.05   	 68.85   	 -25.43		 70.58   	 -15.26		
-318.30   	 97.96   	 68.75   	 -25.43		 70.52   	 -20.35		
-320.13   	 97.66   	 68.65   	 -20.35		 70.44   	 -20.35		
-315.86   	 98.88   	 68.57   	 -10.17		 70.36   	 -20.35		
-314.64   	 99.49   	 68.52   	 -10.17		 70.27   	 -20.35		
-313.42   	102.23   	 68.48   	 -10.17		 70.19   	 -20.35		
-315.25   	101.93   	 68.44   	  -5.09		 70.11   	 -20.35		
-320.13   	 98.88   	 68.42   	 -10.17		 70.03   	 -20.35		
-334.17   	 94.60   	 68.38   	 -10.17		 69.95   	 -20.35		
-352.17   	 81.48   	 68.34   	 -10.17		 69.87   	 -20.35		
-341.49   	 64.39   	 68.30   	 -20.35		 69.79   	 -20.35		
-296.33   	 61.95   	 68.22   	 -20.35		 69.70   	 -25.43		
-218.81   	 72.33   	 68.14   	 -25.43		 69.60   	 -25.43		
-114.75   	119.63   	 68.04   	 -25.43		 69.50   	 -25.43		
  3.05   	189.21   	 67.93   	 -30.52		 69.40   	 -25.43		
103.45   	266.72   	 67.81   	 -35.61		 69.30   	 -25.43		
225.22   	383.30   	 67.67   	 -40.69		 69.20   	 -20.35		
329.90   	524.60   	 67.51   	 -40.69		 69.11   	 -20.35		
402.22   	699.77   	 67.34   	 -45.78		 69.03   	 -20.35		
471.50   	856.02   	 67.16   	 -40.69		 68.95   	 -20.35		
424.19   	852.36   	 67.00   	 -45.78		 68.87   	 -15.26		
216.67   	653.08   	 66.82   	 -35.61		 68.81   	 -15.26		
-30.21   	326.23   	 66.67   	 -35.61		 68.75   	 -15.26		
-301.82   	-95.52   	 66.53   	 -25.43		 68.69   	 -10.17		
-521.24(R)	-492.25   	 66.43   	 -20.35		 68.65   	 -15.26		
-552.98   	-696.41   	 66.35   	 -10.17		 68.59   	 -10.17		
-444.95   	-830.08   	 66.31   	   5.09		 68.55   	 -15.26		
-431.82   	-856.02   	 66.33   	   5.09		 68.48   	 -10.17		
-422.67   	-758.97   	 66.35   	  15.26		 68.44   	 -10.17		
-430.91   	-658.26   	 66.41   	  15.26		 68.40   	 -15.26		
-536.19   	-561.22   	 66.47   	  15.26		 68.34   	 -10.17		
-595.70   	-482.79   	 66.53   	   5.09		 68.30   	 -15.26		
-620.42   	-435.79   	 66.55   	  -5.09		 68.24   	 -10.17		
-660.71   	-426.03   	 66.53   	 -15.26		 68.20   	 -15.26		
-686.04   	-422.06   	 66.47   	 -30.52		 68.14   	 -10.17		
-701.60   	-425.11   	 66.35   	 -30.52		 68.10   	 -15.26		
-708.01   	-423.89   	 66.23   	 -40.69		 68.04   	 -15.26		
-737.92   	-416.56   	 66.06   	 -35.61		 67.98   	 -15.26		
-771.48   	-418.70   	 65.92   	 -35.61		 67.91   	 -20.35		
-777.59   	-404.36   	 65.78   	 -25.43		 67.83   	 -15.26		
-756.23   	-384.52   	 65.68   	 -15.26		 67.77   	 -15.26		
-726.32   	-367.13   	 65.62   	  -5.09		 67.71   	 -20.35		
-673.22   	-326.54   	 65.59(D)	   5.09		 67.63   	 -10.17		
-609.13   	-269.47   	 65.62   	  10.17		 67.59   	 -15.26		
-567.02   	-206.91   	 65.66   	  25.43		 67.53   	 -10.17		
-513.00   	-143.13   	 65.76   	  40.69		 67.49   	  -5.09		
-464.78   	-80.57   	 65.92   	  61.04		 67.47   	 -10.17		
-446.47   	-36.01   	 66.16   	  96.64		 67.43   	   0.00		
-426.03   	 -9.46   	 66.55   	 147.51		 67.43   	   0.00		
-414.12   	  4.27   	 67.14   	 218.72		 67.43   	   0.00		
-406.80   	 14.34   	 68.02   	 300.10		 67.43   	  -5.09		
-397.95   	 22.58   	 69.22   	 401.83		 67.41   	   0.00		
-390.93   	 27.77   	 70.82   	 493.39		 67.41   	  -5.09		
-389.40   	 30.82   	 72.80   	 584.94		 67.39   	  -5.09		
-390.01   	 28.38   	 75.14   	 640.89		 67.36   	 -10.17		
-388.79   	 28.69   	 77.70   	 666.32		 67.32   	 -10.17		
-388.18   	 28.99   	 80.37   	 656.15		 67.28   	 -15.26		
-389.40   	 27.47   	 82.99   	 615.46		 67.22   	 -10.17		
-387.57   	 28.99   	 85.45   	 549.34		 67.18   	 -15.26		
-385.74   	 26.25   	 87.65   	 467.95		 67.12   	 -15.26		
-385.13   	 23.50   	 89.52   	 381.48		 67.06   	 -10.17		
-384.52   	 21.97   	 91.05   	 300.10		 67.02   	  -5.09		
-386.05   	 17.40   	 92.25   	 233.98		 67.00   	   0.00		
-389.71   	 15.56   	 93.18   	 183.11		 67.00   	   0.00		
-390.01   	 13.73   	 93.92   	 167.85		 67.00   	  10.17		
-392.15   	 11.90   	 94.59   	 162.77		 67.04   	  15.26		
-392.76   	  8.85   	 95.24   	 172.94		 67.10   	  35.61		
-394.59   	  5.19   	 95.93   	 188.20		 67.24   	  55.95		
-401.00   	 -1.22   	 96.68   	 193.29		 67.47   	  96.64		
-402.22   	 -3.36   	 97.46   	 172.94		 67.85   	 152.59		
-407.10   	 -7.63   	 98.15   	 116.99		 68.46   	 239.06		
-411.68   	-12.21   	 98.62   	  30.52		 69.42   	 361.14		
-415.34   	-16.48   	 98.74(S)	 -71.21		 70.86   	 508.65		
-419.62   	-22.58   	 98.45   	-178.03		 72.90   	 671.41		
-421.75   	-27.16   	 97.74   	-259.41		 75.58   	 813.83		
-423.89   	-32.35   	 96.70   	-305.19		 78.84   	 905.39		
-426.03   	-37.84   	 95.48   	-289.93		 82.46   	 915.56		
-429.99   	-45.17   	 94.32   	-239.06		 86.12   	 854.52		
-436.10   	-54.02   	 93.37   	-147.51		 89.54   	 742.62		
-442.81   	-62.26   	 92.78   	 -61.04		 92.51   	 620.55		
-448.61   	-71.11   	 92.53   	  20.35		 94.99   	 513.73		
-454.41   	-78.74   	 92.61   	  50.86		 97.05   	 437.43		
-460.82   	-87.59   	 92.82   	  35.61		 98.80   	 401.83		
-466.31   	-95.83   	 92.96   	 -30.52		100.41   	 386.57		
-470.58   	-105.59   	 92.84   	-116.99		101.95   	 366.22		
-474.24   	-115.97   	 92.37   	-198.37		103.42   	 356.05		
-475.77   	-122.38   	 91.58   	-254.32		104.84   	 325.53		
-478.21   	-130.62   	 90.56   	-264.50		106.14   	 295.01		
-480.04   	-137.02   	 89.50   	-218.72		107.32   	 259.41		
-480.96   	-141.30   	 88.63   	-137.33		108.36   	 228.89		
-481.57   	-145.57   	 88.08   	 -40.69		109.28   	 198.37		
-477.29   	-147.09   	 87.91   	  71.21		110.07   	 172.94		
-473.94   	-149.54   	 88.20   	 152.59		110.76   	 147.51		
-467.83   	-146.48   	 88.81   	 203.46		111.35   	 122.07		
-459.29   	-143.43   	 89.62   	 218.72		111.84   	  96.64		
-451.66   	-138.55   	 90.50   	 178.03		112.23   	  71.21		
-440.67   	-126.95   	 91.21   	 116.99		112.51   	  45.78		
-429.99   	-117.19   	 91.68   	  25.43		112.70   	  15.26		
-419.01   	-104.98   	 91.78   	 -61.04		112.76(S)	  -5.09		
-406.80   	-89.42   	 91.54   	-122.07		112.74   	 -35.61		
-394.90   	-72.94   	 91.05   	-147.51		112.59   	 -61.04		
-381.16   	-54.32   	 90.46   	-127.16		112.35   	 -86.47		
-368.96   	-31.74   	 89.95   	 -86.47		112.00   	-106.82		
-359.50   	-10.07   	 89.60   	 -20.35		111.58   	-122.07		
-351.26   	  9.46   	 89.52   	  35.61		111.09   	-137.33		
-344.24   	 32.04   	 89.66   	  81.38		110.54   	-157.68		
-339.36   	 48.83   	 89.99   	  91.56		109.91   	-172.94		
-334.78   	 65.61   	 90.36   	  81.38		109.22   	-183.11		
-332.34   	 79.96   	 90.68   	  55.95		108.48   	-198.37		
-329.59   	 91.25   	 90.91   	  20.35		107.69   	-208.54		
-330.51   	101.01   	 90.99   	  -5.09		106.86   	-218.72		
-331.12   	108.03   	 90.97   	 -20.35		105.98   	-228.89		
-330.51   	117.49   	 90.88   	 -25.43		105.07   	-233.98		
-332.03   	123.29   	 90.78   	 -15.26		104.13   	-233.98		
-332.03   	127.56   	 90.72   	   5.09		103.19   	-239.06		
-331.12   	133.06   	 90.74   	  25.43		102.24   	-233.98		
-331.12   	133.97   	 90.84   	  40.69		101.30   	-233.98		
-332.34   	134.89   	 91.01   	  45.78		100.37   	-228.89		
-332.64   	136.41   	 91.19   	  40.69		 99.45   	-223.80		
-334.47   	135.80   	 91.35   	  25.43		 98.56   	-223.80		
-335.08   	137.02   	 91.45   	 -10.17		 97.66   	-208.54		
-335.39   	138.24   	 91.41   	 -45.78		 96.83   	-208.54		
-337.22   	137.63   	 91.23   	 -81.38		 95.99   	-193.29		
-337.22   	137.94   	 90.91   	-127.16		 95.22   	-183.11		
-338.44   	137.94   	 90.40   	-157.68		 94.49   	-172.94		
-339.97   	136.11   	 89.77   	-198.37		 93.79   	-162.77		
-339.36   	137.02   	 88.97   	-223.80		 93.14   	-152.59		
-341.49   	137.02   	 88.08   	-244.15		 92.53   	-142.42		
-343.93   	136.11   	 87.10   	-254.32		 91.96   	-132.25		
-345.76   	134.28   	 86.08   	-249.24		 91.43   	-116.99		
-346.98   	132.75   	 85.09   	-233.98		 90.97   	-111.90		
-348.51   	132.75   	 84.15   	-193.29		 90.52   	 -96.64		
-350.34   	131.53   	 83.38   	-142.42		 90.13   	 -86.47		
-352.17   	132.14   	 82.81   	 -76.30		 89.79   	 -81.38		
-355.22   	130.62   	 82.50   	  -5.09		 89.46   	 -76.30		
-356.75   	127.26   	 82.48   	  55.95		 89.16   	 -66.12		
-357.06   	127.56   	 82.71   	 101.73		 88.89   	 -71.21		
-359.80   	124.51   	 83.11   	 122.07		 88.61   	 -66.12		
-361.63   	123.60   	 83.60   	 122.07		 88.34   	 -71.21		
-363.46   	125.12   	 84.09   	  91.56		 88.06   	 -76.30		
-368.04   	122.38   	 84.46   	  50.86		 87.75   	 -86.47		
-370.18   	122.99   	 84.66   	   5.09		 87.41   	 -91.56		
-372.92   	122.99   	 84.68   	 -40.69		 87.04   	-101.73		
-374.45   	121.15   	 84.52   	 -71.21		 86.63   	-111.90		
-375.67   	119.32   	 84.23   	 -91.56		 86.18   	-127.16		
-376.28   	119.63   	 83.87   	 -81.38		 85.68   	-132.25		
-377.20   	119.02   	 83.54   	 -71.21		 85.15   	-142.42		
-379.94   	117.49   	 83.26   	 -40.69		 84.58   	-142.42		
-383.00   	118.71   	 83.09   	 -20.35		 84.01   	-152.59		
-384.22   	119.93   	 83.01   	   5.09		 83.40   	-147.51		
-384.52   	121.15   	 83.03   	   5.09		 82.81   	-142.42		
-385.44   	122.99   	 83.05   	   0.00		 82.24   	-132.25		
-387.88   	124.21   	 83.05   	 -25.43		 81.71   	-122.07		
-390.01   	122.07   	 82.95   	 -50.86		 81.22   	-101.73		
-393.07   	122.07   	 82.75   	 -86.47		 80.81   	 -86.47		
-394.59   	122.07   	 82.40   	-106.82		 80.47   	 -61.04		
-394.90   	120.85   	 81.97   	-122.07		 80.22   	 -40.69		
-396.12   	122.68   	 81.48   	-116.99		 80.06   	 -30.52		
-395.81   	121.46   	 81.02   	-101.73		 79.94   	 -20.35		
-397.95   	122.38   	 80.61   	 -86.47		 79.86   	 -20.35		
-398.25   	123.29   	 80.26   	 -55.95		 79.78   	 -15.26		
-396.42   	124.82   	 80.04   	 -35.61		 79.71   	 -20.35		
-397.34   	126.04   	 79.90   	 -20.35		 79.63   	 -20.35		
-397.64   	126.04   	 79.82   	 -15.26		 79.55   	 -25.43		
-398.25   	126.04   	 79.76   	 -15.26		 79.45   	 -20.35		
-400.09   	125.12   	 79.69   	 -25.43		 79.37   	 -25.43		
-399.48   	126.04   	 79.59   	 -35.61		 79.27   	 -30.52		
-398.56   	126.95   	 79.45   	 -45.78		 79.15   	 -30.52		
-398.86   	127.56   	 79.27   	 -55.95		 79.02   	 -30.52		
-398.56   	127.87   	 79.04   	 -61.04		 78.90   	 -35.61		
-399.78   	126.04   	 78.80   	 -55.95		 78.76   	 -35.61		
-399.17   	126.65   	 78.58   	 -50.86		 78.62   	 -35.61		
-399.78   	125.43   	 78.37   	 -40.69		 78.47   	 -35.61		
-399.78   	126.95   	 78.21   	 -30.52		 78.33   	 -35.61		
-398.56   	128.17   	 78.09   	 -25.43		 78.19   	 -30.52		
-400.70   	126.04   	 77.99   	 -20.35		 78.07   	 -30.52		
-396.73   	127.87   	 77.90   	 -20.35		 77.94   	 -30.52		
-389.10   	131.23   	 77.82   	 -25.43		 77.82   	 -25.43		
-375.98   	135.50   	 77.72   	 -35.61		 77.72   	 -30.52		
-361.33   	140.99   	 77.58   	 -40.69		 77.60   	 -25.43		
-346.07   	144.96   	 77.42   	 -50.86		 77.50   	 -30.52		
-332.34   	145.87   	 77.21   	 -55.95		 77.38   	 -25.43		
-325.01   	148.32   	 76.99   	 -61.04		 77.27   	 -25.43		
-317.99   	149.23   	 76.74   	 -61.04		 77.17   	 -20.35		
-312.81   	154.42   	 76.50   	 -61.04		 77.09   	 -20.35		
-314.94   	160.22   	 76.26   	 -61.04		 77.01   	 -20.35		
-311.28   	168.15   	 76.01   	 -55.95		 76.93   	 -15.26		
-298.46   	178.83   	 75.79   	 -55.95		 76.87   	 -20.35		
-278.63   	187.68   	 75.56   	 -50.86		 76.79   	 -20.35		
-249.33   	194.70   	 75.36   	 -50.86		 76.70   	 -15.26		
-229.49   	198.67   	 75.16   	 -50.86		 76.64   	 -20.35		
-239.56   	194.09   	 74.95   	 -45.78		 76.56   	 -20.35		
-255.74   	192.57   	 74.77   	 -45.78		 76.48   	 -20.35		
-268.55   	199.58   	 74.59   	 -45.78		 76.40   	 -15.26		
-274.96   	213.32   	 74.40   	 -45.78		 76.34   	 -20.35		
-249.33   	236.82   	 74.22   	 -40.69		 76.26   	 -20.35		
-234.68   	253.30   	 74.06   	 -40.69		 76.17   	 -20.35		
-244.75   	252.38   	 73.90   	 -40.69		 76.09   	 -20.35		
-248.41   	242.31   	 73.73   	 -40.69		 76.01   	 -25.43		
-270.39   	231.93   	 73.57   	 -40.69		 75.91   	 -25.43		
-289.00   	231.32   	 73.41   	 -35.61		 75.81   	 -25.43		
-294.49   	234.07   	 73.27   	 -40.69		 75.71   	 -25.43		
-317.08   	219.12   	 73.10   	 -40.69		 75.60   	 -25.43		
-345.76   	184.33   	 72.94   	 -40.69		 75.50   	 -25.43		
-372.62   	145.26   	 72.78   	 -40.69		 75.40   	 -25.43		
-394.90   	119.02   	 72.61   	 -40.69		 75.30   	 -30.52		
-416.26   	110.17   	 72.45   	 -35.61		 75.18   	 -30.52		
-429.69   	113.83   	 72.31   	 -30.52		 75.06   	 -35.61		
-430.30   	115.97   	 72.19   	 -25.43		 74.91   	 -35.61		
-436.71   	106.51   	 72.09   	 -20.35		 74.77   	 -35.61		
-436.40   	100.71   	 72.00   	 -15.26		 74.63   	 -35.61		
-433.04   	107.42   	 71.94   	 -10.17		 74.49   	 -35.61		
-436.10   	108.95   	 71.90   	 -10.17		 74.34   	 -35.61		
-436.10   	110.78   	 71.86   	 -10.17		 74.20   	 -35.61		
-435.18   	110.78   	 71.82   	 -15.26		 74.06   	 -35.61		
-438.84   	106.81   	 71.76   	 -25.43		 73.92   	 -40.69		
-439.15   	108.03   	 71.66   	 -30.52		 73.75   	 -35.61		
-438.54   	111.08   	 71.54   	 -40.69		 73.61   	 -40.69		
-440.67   	111.08   	 71.37   	 -45.78		 73.45   	 -40.69		
-440.06   	110.17   	 71.19   	 -45.78		 73.29   	 -40.69		
-439.45   	109.86   	 71.01   	 -50.86		 73.12   	 -35.61		
-441.59   	109.25   	 70.80   	 -40.69		 72.98   	 -40.69		
-440.67   	110.78   	 70.64   	 -35.61		 72.82   	 -35.61		
-438.23   	111.08   	 70.50   	 -30.52		 72.68   	 -35.61		
-440.06   	108.95   	 70.38   	 -25.43		 72.53   	 -35.61		
-439.45   	108.64   	 70.27   	 -20.35		 72.39   	 -35.61		
-441.89   	105.59   	 70.19   	 -20.35		 72.25   	 -30.52		
-446.17   	102.84   	 70.11   	 -25.43		 72.13   	 -35.61		
-451.97   	 97.96   	 70.01   	 -25.43		 71.98   	 -40.69		
-464.78   	 84.23   	 69.91   	 -30.52		 71.82   	 -45.78		
-457.15   	 67.75   	 69.79   	 -35.61		 71.64   	 -50.86		
-411.07   	 58.29   	 69.64   	 -35.61		 71.43   	 -50.86		
-331.12   	 64.39   	 69.50   	 -35.61		 71.23   	 -45.78		
