  I     	  II     	  AOp     	  AOp'		
  9.77   	  3.66   	136.68   	-137.33		
  9.46   	  2.75   	136.13   	-132.25		
  8.54   	  1.53   	135.60   	-132.25		
  7.02   	 -0.61   	135.08   	-127.16		
  5.80   	 -2.44   	134.57   	-132.25		
  4.58   	 -3.66   	134.04   	-142.42		
  3.66   	 -4.27   	133.47   	-142.42		
  3.05   	 -5.19   	132.90   	-147.51		
  2.75   	 -6.41   	132.31   	-147.51		
  2.44   	 -8.54   	131.72   	-157.68		
  2.14   	-10.68   	131.09   	-157.68		
  1.22   	-12.51   	130.46   	-162.77		
  0.00   	-13.12   	129.81   	-162.77		
 -0.92   	-13.12   	129.16   	-157.68		
 -1.53   	-13.12   	128.52   	-157.68		
 -1.53   	-13.12   	127.89   	-157.68		
 -1.53   	-13.12   	127.26   	-157.68		
 -1.83   	-12.82   	126.63   	-157.68		
 -2.14   	-12.21   	126.00   	-152.59		
 -2.75   	-11.29   	125.39   	-147.51		
 -3.66   	-10.68   	124.80   	-152.59		
 -4.27   	-10.07   	124.19   	-152.59		
 -4.58   	 -9.46   	123.58   	-147.51		
 -4.58   	 -8.85   	122.99   	-152.59		
 -3.97   	 -8.24   	122.38   	-147.51		
 -3.97   	 -7.93   	121.79   	-147.51		
 -3.97   	 -7.32   	121.20   	-152.59		
 -4.58   	 -7.02   	120.59   	-147.51		
 -5.19   	 -6.41   	120.00   	-147.51		
 -5.19   	 -5.80   	119.41   	-147.51		
 -5.19   	 -5.19   	118.82   	-142.42		
 -5.19   	 -4.88   	118.25   	-147.51		
 -5.19   	 -4.88   	117.66   	-142.42		
 -4.88   	 -5.49   	117.09   	-142.42		
 -4.58   	 -6.71   	116.52   	-142.42		
 -3.97   	 -8.24   	115.95   	-137.33		
 -3.66   	 -9.46   	115.40   	-142.42		
 -3.36   	-10.07   	114.83   	-137.33		
 -3.05   	-10.38   	114.28   	-137.33		
 -3.05   	-10.68   	113.73   	-132.25		
 -3.05   	-11.60   	113.20   	-132.25		
 -3.05   	-12.51   	112.68   	-132.25		
 -2.44   	-13.73   	112.15   	-132.25		
 -1.53   	-14.34   	111.62   	-127.16		
 -0.61   	-12.51   	111.11   	-127.16		
  0.61   	 -7.93   	110.60   	-122.07		
  2.44   	  1.22   	110.11   	-122.07		
  5.19   	 15.26   	109.62   	-122.07		
  9.16   	 33.87   	109.13   	-111.90		
 13.43   	 57.07   	108.69   	-116.99		
 16.78   	 82.70   	108.22   	-111.90		
 19.23   	107.42   	107.77   	-106.82		
 20.75   	127.56   	107.34   	-106.82		
 22.28   	140.69   	106.92   	-101.73		
 22.58   	147.09   	106.51   	-101.73		
 21.67   	149.84   	106.10   	-101.73		
 18.92   	151.37   	105.70   	 -96.64		
 15.26   	151.67   	105.31   	 -96.64		
 13.12   	149.23   	104.92   	 -91.56		
 14.04   	142.82   	104.56   	 -91.56		
 18.31   	133.36   	104.19   	 -91.56		
 25.02   	124.21   	103.82   	 -86.47		
 32.04   	117.19   	103.48   	 -91.56		
 37.54   	110.78   	103.11   	 -86.47		
 41.50   	101.01   	102.77   	 -81.38		
 44.25   	 84.84   	102.44   	 -86.47		
 47.30   	 64.70   	102.10   	 -81.38		
 51.57   	 45.78   	101.77   	 -81.38		
 57.68   	 32.65   	101.44   	 -81.38		
 64.39   	 25.33   	101.12   	 -76.30		
 67.14   	 19.84   	100.81   	 -76.30		
 61.65   	 12.51   	100.51   	 -76.30		
 46.39   	  1.53   	100.20   	 -76.30		
 23.50   	-11.29   	 99.90   	 -71.21		
 -0.31   	-23.19   	 99.61   	 -71.21		
-18.62   	-35.71   	 99.33   	 -66.12		
-27.77   	-51.27   	 99.06   	 -66.12		
-29.60   	-69.89   	 98.80   	 -66.12		
-27.77   	-88.81   	 98.53   	 -66.12		
-26.25   	-102.54   	 98.27   	 -61.04		
-26.25   	-108.03   	 98.03   	 -61.04		
-27.16   	-106.20   	 97.78   	 -55.95		
-27.77   	-101.62   	 97.56   	 -61.04		
-27.16   	-98.57   	 97.31   	 -55.95		
-25.94   	-98.57   	 97.09   	 -55.95		
-25.33   	-100.10   	 96.87   	 -55.95		
-25.02   	-100.71   	 96.64   	 -55.95		
-25.02   	-100.10   	 96.42   	 -55.95		
-24.72   	-97.96   	 96.19   	 -50.86		
-24.11   	-96.13   	 95.99   	 -50.86		
-23.50   	-94.60   	 95.79   	 -55.95		
-23.50   	-93.99   	 95.56   	 -50.86		
-23.80   	-93.69   	 95.36   	 -45.78		
-24.11   	-92.77   	 95.18   	 -50.86		
-25.02   	-90.03   	 94.97   	 -50.86		
-27.16   	-84.53   	 94.77   	 -45.78		
-31.43   	-76.90   	 94.59   	 -50.86		
-37.84   	-69.58   	 94.38   	 -50.86		
-44.56   	-63.17   	 94.18   	 -45.78		
-46.69   	-53.10   	 94.00   	 -50.86		
-37.54   	-32.04   	 93.79   	 -50.86		
-11.90   	 10.07   	 93.59   	 -50.86		
 31.13   	 81.18   	 93.39   	 -50.86		
 85.45   	187.07   	 93.18   	 -55.95		
139.16   	325.32   	 92.96   	 -50.86		
182.80   	472.72   	 92.76   	-111.90		
228.27   	598.75(R)	 92.31   	 -55.95		
233.76   	494.08   	 92.09   	 -55.95		
228.58   	290.83   	 91.86   	 -61.04		
211.49   	 55.24   	 91.62   	 -55.95		
182.19   	-144.96   	 91.39   	 -61.04		
146.18   	-275.88   	 91.15   	 -61.04		
108.64   	-341.49   	 90.91   	 -55.95		
 72.94   	-357.06   	 90.68   	 -61.04		
 38.76   	-331.73   	 90.44   	 -61.04		
  7.63   	-271.30   	 90.19   	 -55.95		
-17.70   	-194.70   	 89.97   	 -61.04		
-34.79   	-133.36   	 89.72   	 -55.95		
-42.72   	-110.47   	 89.50   	 -55.95		
-43.64   	-124.21   	 89.28   	 -55.95		
-41.50   	-151.37   	 89.05   	 -50.86		
-39.06   	-168.15   	 88.85   	 -50.86		
-37.54   	-167.54   	 88.65   	 -45.78		
-37.23   	-158.69   	 88.46   	 -45.78		
-37.23   	-151.98   	 88.28   	 -40.69		
-37.23   	-151.98   	 88.12   	 -40.69		
-36.32   	-155.64   	 87.95   	 -35.61		
-34.79   	-159.00   	 87.81   	 -25.43		
-33.87   	-159.91   	 87.71   	 -25.43		
-33.87   	-159.00   	 87.61   	 -10.17		
-34.48   	-157.47   	 87.57(D)	   0.00		
-34.79   	-157.47   	 87.57   	  20.35		
-34.79   	-159.00   	 87.65   	  35.61		
-34.79   	-161.13   	 87.79   	  71.21		
-34.48   	-162.96   	 88.08   	  96.64		
-34.18   	-164.18   	 88.46   	 137.33		
-34.48   	-165.10   	 89.01   	 178.03		
-35.10   	-166.02   	 89.72   	 218.72		
-35.71   	-166.63   	 90.60   	 264.50		
-36.32   	-166.63   	 91.66   	 310.27		
-36.32   	-165.41   	 92.90   	 345.88		
-35.71   	-163.88   	 94.28   	 386.57		
-35.10   	-162.35   	 95.83   	 422.18		
-35.10   	-162.05   	 97.52   	 442.52		
-35.10   	-162.96   	 99.29   	 467.95		
-35.40   	-164.18   	101.16   	 483.21		
-35.40   	-164.49   	103.09   	 498.47		
-35.10   	-163.57   	105.09   	 498.47		
-34.79   	-161.44   	107.08   	 503.56		
-34.79   	-159.30   	109.09   	 498.47		
-35.40   	-157.78   	111.09   	 498.47		
-36.01   	-157.47   	113.08   	 493.39		
-36.32   	-156.86   	115.06   	 493.39		
-35.40   	-155.33   	117.03   	 493.39		
-34.48   	-152.59   	119.00   	 503.56		
-33.87   	-149.84   	121.02   	 508.65		
-34.18   	-147.40   	123.05   	 518.82		
-35.40   	-145.26   	125.13   	 523.90		
-36.32   	-142.52   	127.22   	 523.90		
-36.93   	-138.24   	129.32   	 523.90		
-36.62   	-133.06   	131.41   	 508.65		
-36.01   	-126.95   	133.45   	 493.39		
-35.40   	-120.24   	135.42   	 473.04		
-35.10   	-113.22   	137.31   	 452.69		
-34.48   	-105.59   	139.12   	 427.26		
-33.87   	-97.66   	140.83   	 412.00		
-32.65   	-89.11   	142.48   	 396.74		
-30.82   	-79.04   	144.07   	 381.48		
-28.69   	-67.75   	145.59   	 366.22		
-25.94   	-55.24   	147.06   	 345.88		
-23.19   	-42.42   	148.44   	 330.62		
-20.75   	-29.30   	149.77   	 300.10		
-18.62   	-17.09   	150.97   	 269.58		
-16.17   	 -4.88   	152.04   	 228.89		
-13.43   	  6.71   	152.96   	 198.37		
 -9.77   	 18.62   	153.75   	 152.59		
 -5.49   	 30.82   	154.36   	 122.07		
 -1.22   	 42.42   	154.85   	  91.56		
  2.75   	 52.80   	155.22   	  61.04		
  6.10   	 60.73   	155.46   	  50.86		
  8.54   	 65.31   	155.67   	  30.52		
 10.38   	 66.53   	155.79   	  20.35		
 12.21   	 65.92   	155.87   	  15.26		
 14.04   	 64.09   	155.93   	  10.17		
 15.56   	 61.95   	155.97   	  10.17		
 16.17   	 59.81   	156.01(S)	  -5.09		
 15.87   	 57.07   	155.99   	 -10.17		
 14.95   	 53.71   	155.95   	 -20.35		
 14.34   	 49.74   	155.87   	 -35.61		
 14.65   	 45.47   	155.73   	 -50.86		
 15.56   	 41.81   	155.52   	 -66.12		
 16.78   	 38.76   	155.26   	 -86.47		
 17.40   	 36.32   	154.91   	-106.82		
 17.40   	 34.18   	154.49   	-127.16		
 16.78   	 32.04   	153.98   	-142.42		
 15.87   	 30.21   	153.41   	-167.85		
 14.95   	 28.08   	152.74   	-183.11		
 14.04   	 25.63   	152.00   	-203.46		
 13.43   	 23.19   	151.19   	-218.72		
 13.12   	 20.75   	150.31   	-244.15		
 12.51   	 18.62   	149.34   	-264.50		
 12.21   	 17.09   	148.28   	-274.67		
 11.60   	 16.17   	147.18   	-289.93		
 11.90   	 15.26   	146.02   	-295.01		
 12.51   	 14.34   	144.84   	-295.01		
 13.12   	 12.82   	143.66   	-295.01		
 13.43   	 11.29   	142.48   	-279.75		
 13.12   	  9.77   	141.36   	-269.58		
 12.51   	  7.63   	140.28   	-254.32		
 12.21   	  5.49   	139.27   	-228.89		
 12.21   	  3.66   	138.35   	-213.63		
 12.21   	  2.44   	137.50   	-188.20		
 12.51   	  0.92   	136.74   	-167.85		
 12.21   	 -0.31   	136.07   	-147.51		
 11.90   	 -2.14   	135.48   	-137.33		
 11.60   	 -3.66   	134.93   	-122.07		
 11.60   	 -4.58   	134.45   	-116.99		
 11.29   	 -5.49   	133.98   	-116.99		
 10.68   	 -6.71   	133.51   	-111.90		
 10.07   	 -8.54   	133.06   	-111.90		
  9.16   	-11.29   	132.61   	-116.99		
  8.24   	-13.43   	132.15   	-116.99		
  7.93   	-15.26   	131.68   	-127.16		
  7.63   	-15.87   	131.17   	-127.16		
  7.63   	-16.48   	130.66   	-127.16		
  7.32   	-16.17   	130.15   	-137.33		
  6.71   	-15.87   	129.60   	-132.25		
  5.80   	-15.87   	129.07   	-137.33		
  4.88   	-15.87   	128.52   	-132.25		
  3.66   	-16.48   	128.00   	-137.33		
  2.75   	-17.09   	127.45   	-137.33		
  1.53   	-16.48   	126.90   	-132.25		
  0.92   	-14.95   	126.37   	-137.33		
  1.22   	-12.82   	125.82   	-137.33		
  1.53   	-10.68   	125.27   	-132.25		
  1.22   	 -9.77   	124.74   	-142.42		
  0.31   	 -9.16   	124.17   	-142.42		
 -0.92   	 -9.16   	123.60   	-142.42		
 -2.14   	 -8.85   	123.03   	-147.51		
 -2.44   	 -8.24   	122.44   	-147.51		
 -2.14   	 -7.63   	121.85   	-152.59		
 -1.22   	 -6.71   	121.24   	-157.68		
 -0.61   	 -6.41   	120.61   	-152.59		
 -0.92   	 -6.41   	120.00   	-157.68		
 -1.22   	 -6.41   	119.37   	-157.68		
 -1.83   	 -6.41   	118.74   	-157.68		
 -2.14   	 -6.10   	118.11   	-152.59		
 -1.83   	 -6.10   	117.50   	-152.59		
 -1.22   	 -6.71   	116.89   	-147.51		
  0.00   	 -7.32   	116.30   	-147.51		
  1.22   	 -8.54   	115.71   	-142.42		
  2.44   	 -9.46   	115.14   	-137.33		
  2.75   	-10.38   	114.59   	-132.25		
  2.75   	-11.60   	114.06   	-132.25		
  2.14   	-12.82   	113.53   	-127.16		
  1.83   	-13.43   	113.02   	-122.07		
  1.83   	-14.04   	112.53   	-127.16		
  2.44   	-14.34   	112.02   	-116.99		
  3.66   	-13.43   	111.56   	-122.07		
  5.49   	-11.60   	111.07   	-116.99		
  7.63   	 -7.02   	110.60   	-111.90		
 10.07   	  1.22   	110.15   	-116.99		
 12.82   	 14.65   	109.68   	-106.82		
 16.17   	 33.26   	109.26   	-111.90		
 19.53   	 56.46   	108.81   	-101.73		
 21.97   	 82.70   	108.40   	-106.82		
 24.11   	107.42   	107.98   	-101.73		
 25.63   	126.95   	107.57   	 -96.64		
 27.16   	139.16   	107.18   	 -96.64		
 27.77   	145.26   	106.80   	 -96.64		
 26.25   	148.32   	106.41   	 -96.64		
 22.58   	149.84   	106.02   	 -96.64		
 18.62   	148.93   	105.64   	 -91.56		
 16.48   	143.74   	105.27   	 -91.56		
 18.01   	133.36   	104.90   	 -96.64		
 23.50   	121.46   	104.52   	 -91.56		
 31.13   	111.39   	104.15   	 -91.56		
 38.76   	104.68   	103.78   	 -91.56		
 44.86   	 97.96   	103.42   	 -91.56		
 49.13   	 86.36   	103.05   	 -91.56		
 51.57   	 68.36   	102.69   	 -91.56		
 54.32   	 47.61   	102.32   	 -86.47		
 59.20   	 30.21   	101.97   	 -86.47		
 66.83   	 20.14   	101.63   	 -81.38		
 73.85   	 14.65   	101.30   	 -81.38		
 76.29   	  8.54   	100.98   	 -81.38		
 68.97   	 -1.83   	100.65   	 -81.38		
 51.57   	-15.56   	100.33   	 -76.30		
 27.47   	-29.91   	100.02   	 -76.30		
  3.66   	-43.03   	 99.71   	 -71.21		
-13.12   	-57.07   	 99.43   	 -71.21		
-21.36   	-74.16   	 99.15   	 -66.12		
-22.58   	-93.69   	 98.88   	 -71.21		
-21.06   	-111.08   	 98.60   	 -66.12		
-19.84   	-121.46   	 98.33   	 -61.04		
-20.14   	-123.60   	 98.09   	 -61.04		
-20.75   	-119.93   	 97.84   	 -61.04		
-20.75   	-115.66   	 97.60   	 -61.04		
-19.84   	-113.83   	 97.35   	 -61.04		
-18.01   	-114.44   	 97.11   	 -55.95		
-16.17   	-115.97   	 96.89   	 -55.95		
-14.65   	-115.66   	 96.66   	 -50.86		
-13.43   	-113.83   	 96.46   	 -55.95		
-13.12   	-111.39   	 96.24   	 -55.95		
-13.12   	-109.25   	 96.01   	 -50.86		
-13.12   	-108.95   	 95.81   	 -50.86		
-13.12   	-109.56   	 95.60   	 -50.86		
-12.51   	-110.17   	 95.40   	 -45.78		
-12.82   	-108.64   	 95.22   	 -50.86		
-14.04   	-104.68   	 95.01   	 -50.86		
-16.78   	-97.96   	 94.81   	 -45.78		
-21.97   	-90.64   	 94.63   	 -50.86		
-28.69   	-84.84   	 94.42   	 -50.86		
-34.18   	-79.35   	 94.22   	 -45.78		
-34.18   	-68.66   	 94.04   	 -50.86		
-21.97   	-43.64   	 93.83   	 -50.86		
  7.63   	  4.27   	 93.63   	 -55.95		
 54.32   	 82.40   	 93.41   	 -50.86		
110.47   	195.01   	 93.20   	 -50.86		
164.18   	336.61   	 93.00   	 -55.95		
206.60   	479.74   	 92.78   	-106.82		
248.11   	569.15(R)	 92.35   	 -55.95		
250.85   	443.42   	 92.13   	 -55.95		
242.61   	229.19   	 91.90   	 -55.95		
220.64   	 -4.58   	 91.68   	 -55.95		
186.77   	-193.79   	 91.45   	 -55.95		
146.79   	-311.89   	 91.23   	 -61.04		
107.42   	-366.21   	 90.99   	 -55.95		
 70.80   	-371.40   	 90.76   	 -55.95		
 37.54   	-336.30   	 90.54   	 -55.95		
  7.63   	-269.17   	 90.32   	 -55.95		
-16.78   	-193.48   	 90.09   	 -55.95		
-32.96   	-138.85   	 89.87   	 -55.95		
-40.59   	-124.21   	 89.64   	 -55.95		
-42.11   	-141.60   	 89.42   	 -50.86		
-40.59   	-166.93   	 89.22   	 -55.95		
-38.45   	-179.14   	 88.99   	 -50.86		
-37.23   	-175.17   	 88.79   	 -45.78		
-36.62   	-164.79   	 88.61   	 -45.78		
-37.23   	-158.69   	 88.42   	 -45.78		
-37.54   	-159.91   	 88.24   	 -35.61		
-37.23   	-164.79   	 88.10   	 -35.61		
-35.71   	-169.07   	 87.95   	 -30.52		
-34.48   	-170.29   	 87.83   	 -25.43		
-33.87   	-168.76   	 87.73   	 -10.17		
-33.87   	-166.02   	 87.69(D)	   0.00		
-34.48   	-163.88   	 87.69   	  15.26		
-35.10   	-163.27   	 87.75   	  40.69		
-35.40   	-163.88   	 87.91   	  71.21		
-35.71   	-164.79   	 88.20   	  96.64		
-35.40   	-166.32   	 88.59   	 137.33		
-35.10   	-167.24   	 89.13   	 183.11		
-34.79   	-167.54   	 89.87   	 218.72		
-34.48   	-166.63   	 90.74   	 264.50		
-34.48   	-165.10   	 91.80   	 310.27		
-34.48   	-163.88   	 93.04   	 345.88		
-34.48   	-164.49   	 94.42   	 386.57		
-34.48   	-166.02   	 95.97   	 417.09		
-34.18   	-168.15   	 97.64   	 442.52		
-33.87   	-169.07   	 99.41   	 462.87		
-33.57   	-168.46   	101.26   	 478.13		
-33.26   	-166.63   	103.17   	 488.30		
-33.57   	-164.49   	105.13   	 493.39		
-34.48   	-162.35   	107.10   	 493.39		
-35.40   	-160.22   	109.07   	 493.39		
-36.32   	-158.08   	111.05   	 488.30		
-36.62   	-155.64   	113.00   	 478.13		
-36.32   	-153.50   	114.91   	 473.04		
-35.71   	-151.37   	116.81   	 467.95		
-35.40   	-149.84   	118.68   	 452.69		
-35.71   	-148.62   	120.49   	 447.61		
-36.62   	-147.09   	122.28   	 442.52		
-37.54   	-144.65   	124.05   	 427.26		
-38.45   	-140.69   	125.76   	 427.26		
-38.76   	-136.11   	127.47   	 412.00		
-38.76   	-131.23   	129.11   	 406.92		
-38.76   	-126.34   	130.74   	 396.74		
-38.76   	-120.85   	132.33   	 391.66		
-39.06   	-113.53   	133.90   	 376.40		
-39.06   	-104.68   	135.40   	 371.31		
-38.45   	-94.60   	136.89   	 356.05		
-37.23   	-84.23   	138.31   	 350.97		
-34.79   	-74.16   	139.71   	 330.62		
-32.04   	-64.09   	141.04   	 320.45		
-28.69   	-53.10   	142.32   	 305.19		
-25.33   	-41.50   	143.54   	 295.01		
-22.58   	-29.30   	144.72   	 279.75		
-20.45   	-16.78   	145.84   	 264.50		
-18.31   	 -4.27   	146.90   	 244.15		
-15.26   	  8.24   	147.87   	 233.98		
-11.29   	 20.75   	148.81   	 218.72		
 -6.41   	 32.96   	149.68   	 203.46		
 -1.83   	 43.95   	150.50   	 188.20		
  2.14   	 53.41   	151.25   	 167.85		
  4.88   	 61.04   	151.92   	 152.59		
  7.32   	 66.53   	152.53   	 137.33		
  9.46   	 69.89   	153.08   	 116.99		
 11.90   	 71.11   	153.55   	 101.73		
 14.04   	 70.80   	153.96   	  86.47		
 15.87   	 69.58   	154.30   	  66.12		
 16.78   	 67.14   	154.57   	  45.78		
 17.09   	 64.09   	154.75   	  30.52		
 17.09   	 60.12   	154.87   	  10.17		
 17.09   	 55.54   	154.91(S)	 -10.17		
 17.09   	 50.96   	154.87   	 -25.43		
 17.09   	 46.69   	154.77   	 -45.78		
 17.09   	 42.72   	154.59   	 -71.21		
 16.78   	 39.06   	154.30   	 -86.47		
 16.48   	 36.01   	153.96   	-111.90		
 15.87   	 33.57   	153.51   	-132.25		
 14.34   	 31.43   	152.98   	-152.59		
 12.82   	 29.60   	152.37   	-178.03		
 11.60   	 28.08   	151.66   	-198.37		
 10.99   	 26.55   	150.86   	-218.72		
 11.29   	 25.02   	149.99   	-239.06		
 11.29   	 23.80   	149.03   	-259.41		
 10.99   	 22.28   	148.00   	-274.67		
 10.07   	 21.06   	146.90   	-284.84		
  9.16   	 20.14   	145.76   	-295.01		
  8.24   	 19.23   	144.58   	-295.01		
  7.63   	 18.31   	143.40   	-295.01		
  7.02   	 17.40   	142.22   	-295.01		
  6.10   	 16.78   	141.04   	-289.93		
  5.49   	 16.78   	139.88   	-289.93		
  5.19   	 17.40   	138.72   	-279.75		
  4.88   	 18.62   	137.60   	-269.58		
  4.58   	 19.23   	136.52   	-264.50		
  3.97   	 18.31   	135.46   	-259.41		
  2.75   	 15.87   	134.42   	-244.15		
  1.53   	 13.12   	133.45   	-233.98		
  0.92   	 11.90   	132.51   	-218.72		
  0.92   	 12.51   	131.64   	-203.46		
  1.22   	 14.04   	130.82   	-183.11		
  1.53   	 15.26   	130.09   	-167.85		
