  I     	  II     	  LVp     	  LVp'		
-35.10   	-159.30   	 24.29   	  20.35		
-36.93   	-179.14   	 24.37   	  30.52		
-39.98   	-194.40   	 24.50   	  40.69		
-43.33   	-200.81   	 24.66   	  45.78		
-45.47   	-200.50   	 24.84   	  45.78		
-44.86   	-198.06   	 25.03   	  50.86		
-42.72   	-198.36   	 25.23   	  61.04		
-40.28   	-202.64   	 25.47   	  55.95		
-38.76   	-208.74   	 25.70   	  71.21		
-39.06   	-213.93   	 25.98   	  71.21		
-40.28   	-216.37   	 26.27   	  86.47		
-40.89   	-215.15   	 26.61   	  96.64		
-39.67   	-210.57   	 27.00   	 106.82		
-36.32   	-201.42   	 27.43   	 122.07		
-32.04   	-185.24   	 27.91   	 137.33		
-29.60   	-156.86   	 28.46   	 142.42		
-29.91   	-110.47   	 29.03   	 152.59		
-31.13   	-47.61   	 29.64   	 152.59		
-26.86   	 22.58   	 30.25   	 147.51		
-13.12   	 88.50   	 30.84   	 142.42		
  8.85   	146.48   	 31.41   	 122.07		
 26.25   	211.79   	 31.90   	 106.82		
 22.28   	316.77   	 32.33   	  81.38		
-13.12   	478.52   	 32.66   	  55.95		
-70.19   	661.93   	 32.88   	  30.52		
-122.07   	770.87   	 33.00   	   5.09		
-145.87   	691.83   	 33.02   	 -15.26		
-145.57   	373.54   	 32.96   	 -35.61		
-152.59   	-119.93   	 32.82   	 -50.86		
-205.38   	-626.22   	 32.61   	 -55.95		
-310.36   	-975.04   	 32.39   	 -61.04		
-427.25   	-1088.56(R)	 32.15(E)	 -55.95		
-493.47   	-1006.16   	 31.92   	 -45.78		
-468.14   	-832.52   	 31.74   	 -30.52		
-357.36   	-661.62   	 31.62   	 -20.35		
-211.49   	-531.31   	 31.54   	   5.09		
-89.11   	-432.43   	 31.56   	  20.35		
-22.58   	-347.29   	 31.64   	  40.69		
 -9.77   	-275.57   	 31.80   	  66.12		
-24.11   	-226.14   	 32.06   	  96.64		
-38.15   	-203.86   	 32.45   	 116.99		
-39.06   	-200.81   	 32.92   	 152.59		
-29.30   	-203.86   	 33.53   	 193.29		
-18.62   	-202.33   	 34.30   	 223.80		
-13.73   	-193.79   	 35.20   	 274.67		
-15.26   	-182.50   	 36.30   	 325.53		
-18.62   	-173.34   	 37.60   	 391.66		
-20.14   	-167.85   	 39.17   	 457.78		
-18.31   	-163.88   	 41.00   	 523.90		
-14.95   	-159.00   	 43.09   	 590.03		
-11.90   	-151.98   	 45.45   	 640.89		
-10.07   	-144.04   	 48.02   	 671.41		
 -9.46   	-136.72   	 50.70   	 681.58		
 -9.46   	-130.92   	 53.43   	 671.41		
 -8.85   	-125.43   	 56.11   	 640.89		
 -6.71   	-119.32   	 58.68   	 605.29		
 -3.97   	-112.00   	 61.10   	 559.51		
 -1.22   	-104.37   	 63.34   	 528.99		
 -0.31   	-97.05   	 65.45   	 493.39		
 -0.61   	-90.64   	 67.43   	 473.04		
 -1.83   	-84.53   	 69.32   	 447.61		
 -2.14   	-77.82   	 71.11   	 437.43		
 -1.22   	-69.89   	 72.86   	 422.18		
  0.31   	-60.42   	 74.55   	 401.83		
  0.31   	-50.96   	 76.15   	 381.48		
 -1.53   	-41.81   	 77.68   	 361.14		
 -3.97   	-33.26   	 79.12   	 335.71		
 -5.19   	-24.11   	 80.47   	 305.19		
 -4.58   	-13.12   	 81.69   	 274.67		
 -3.36   	 -0.31   	 82.79   	 244.15		
 -3.36   	 13.73   	 83.76   	 213.63		
 -5.19   	 28.38   	 84.62   	 183.11		
 -8.24   	 43.95   	 85.35   	 152.59		
-10.68   	 61.04   	 85.96   	 132.25		
-11.29   	 79.04   	 86.49   	 111.90		
-10.68   	 96.44   	 86.94   	  91.56		
 -9.46   	112.30   	 87.30   	  71.21		
 -8.54   	126.04   	 87.59   	  55.95		
 -7.63   	137.33   	 87.81   	  45.78		
 -6.71   	147.09   	 88.00   	  30.52		
 -4.88   	155.33   	 88.12   	  25.43		
 -3.05   	161.44   	 88.22   	  10.17		
 -2.44   	165.41   	 88.26(S)	   0.00		
 -2.75   	167.24   	 88.26   	   0.00		
 -3.66   	166.63   	 88.26   	 -15.26		
 -3.05   	162.96   	 88.20   	 -20.35		
 -0.61   	156.25   	 88.12   	 -25.43		
  3.36   	145.26   	 88.02   	 -35.61		
  7.63   	130.31   	 87.87   	 -45.78		
 10.68   	111.69   	 87.69   	 -50.86		
 11.29   	 91.25   	 87.49   	 -71.21		
 10.38   	 69.89   	 87.20   	 -76.30		
  8.85   	 49.13   	 86.90   	 -96.64		
  7.63   	 29.30   	 86.51   	-106.82		
  7.32   	 11.29   	 86.08   	-127.16		
  7.63   	 -4.88   	 85.57   	-142.42		
  7.63   	-18.92   	 85.00   	-162.77		
  7.32   	-30.82   	 84.35   	-188.20		
  6.41   	-40.59   	 83.60   	-208.54		
  5.49   	-48.83   	 82.77   	-228.89		
  4.58   	-55.54   	 81.85   	-259.41		
  3.97   	-61.34   	 80.81   	-279.75		
  3.66   	-66.53   	 79.69   	-305.19		
  3.36   	-70.80   	 78.47   	-340.79		
  3.36   	-74.16   	 77.11   	-371.31		
  3.36   	-76.29   	 75.63   	-417.09		
  3.36   	-76.60   	 73.96   	-462.87		
  4.58   	-74.77   	 72.11   	-513.73		
  8.54   	-68.97   	 70.05   	-569.68		
 16.78   	-55.85   	 67.77   	-610.37		
 28.69   	-32.04   	 65.33   	-640.89		
 41.81   	  3.66   	 62.77   	-661.24		
 53.41   	 47.91   	 60.12   	-666.32		
 61.04   	 94.60   	 57.46   	-656.15		
 65.31   	136.72   	 54.83   	-645.98		
 69.89   	173.34   	 52.25   	-625.63		
 75.99   	208.13   	 49.75   	-615.46		
 83.62   	245.36   	 47.28   	-600.20		
 89.11   	286.56   	 44.88   	-579.86		
 88.81   	325.62   	 42.56   	-554.42		
 82.09   	353.70   	 40.35   	-534.08		
 70.19   	366.21   	 38.21   	-503.56		
 57.98   	365.30   	 36.20   	-462.87		
 49.13   	362.24   	 34.34   	-427.26		
 47.00   	368.65   	 32.63   	-386.57		
 51.88   	390.32   	 31.09   	-345.88		
 61.65   	422.36   	 29.70   	-305.19		
 72.63   	450.74   	 28.48   	-264.50		
 78.74   	457.15   	 27.43   	-228.89		
 75.38   	426.33   	 26.51   	-203.46		
 61.95   	352.78   	 25.70   	-162.77		
 40.89   	245.97   	 25.05   	-142.42		
 17.09   	128.17   	 24.48   	-106.82		
 -3.66   	 24.41   	 24.05   	 -86.47		
-18.62   	-48.52   	 23.70   	 -55.95		
-27.47   	-90.03   	 23.48   	 -40.69		
-31.74   	-113.22   	 23.32   	 -15.26		
-33.87   	-131.84   	 23.26(D)	   0.00		
-36.32   	-151.98   	 23.26   	  20.35		
-39.98   	-170.59   	 23.34   	  30.52		
-44.25   	-181.88   	 23.46   	  40.69		
-47.00   	-185.24   	 23.62   	  50.86		
-48.22   	-184.94   	 23.82   	  61.04		
-47.61   	-187.07   	 24.07   	  71.21		
-46.69   	-193.18   	 24.35   	  71.21		
-46.39   	-200.81   	 24.64   	  81.38		
-46.69   	-205.99   	 24.96   	  86.47		
-47.91   	-208.13   	 25.31   	  86.47		
-48.52   	-207.52   	 25.66   	  96.64		
-49.13   	-206.30   	 26.04   	 101.73		
-48.22   	-204.77   	 26.45   	 111.90		
-46.08   	-199.58   	 26.90   	 111.90		
-43.03   	-184.94   	 27.34   	 122.07		
-40.59   	-153.20   	 27.83   	 122.07		
-39.37   	-100.40   	 28.32   	 122.07		
-36.62   	-31.13   	 28.81   	 122.07		
-28.38   	 42.72   	 29.30   	 116.99		
-11.60   	109.86   	 29.77   	 111.90		
  9.77   	171.20   	 30.21   	 106.82		
 22.28   	248.11   	 30.64   	  96.64		
 10.07   	370.79   	 31.03   	  81.38		
-33.87   	545.35   	 31.35   	  66.12		
-93.99   	719.60   	 31.62   	  50.86		
-141.60   	787.35   	 31.82   	  35.61		
-158.69   	643.62   	 31.96   	  20.35		
-156.56   	263.37   	 32.04   	  -5.09		
-171.81   	-258.79   	 32.02   	 -15.26		
-238.65   	-746.46   	 31.96   	 -25.43		
-352.17   	-1043.09   	 31.86   	 -40.69		
-463.26   	-1099.85(R)	 31.70(E)	 -40.69		
-509.95   	-979.31   	 31.54   	 -40.69		
-460.82   	-792.54   	 31.37   	 -35.61		
-334.47   	-624.08   	 31.23   	 -25.43		
-187.07   	-498.96   	 31.13   	 -10.17		
-74.16   	-401.92   	 31.09   	   5.09		
-20.45   	-317.69   	 31.11   	  30.52		
-15.87   	-248.72   	 31.23   	  50.86		
-31.74   	-204.47   	 31.43   	  76.30		
-42.72   	-187.68   	 31.74   	 101.73		
-40.28   	-188.90   	 32.15   	 142.42		
-30.21   	-194.70   	 32.72   	 178.03		
-21.67   	-195.01   	 33.43   	 218.72		
-19.84   	-188.60   	 34.30   	 264.50		
-22.28   	-178.83   	 35.36   	 310.27		
-24.72   	-169.07   	 36.60   	 361.14		
-23.80   	-160.83   	 38.05   	 417.09		
-19.84   	-153.50   	 39.72   	 473.04		
-15.87   	-146.48   	 41.61   	 534.08		
-14.04   	-139.77   	 43.74   	 590.03		
-14.34   	-133.67   	 46.10   	 635.81		
-15.26   	-128.17   	 48.65   	 666.32		
-14.95   	-122.07   	 51.31   	 676.50		
-12.82   	-115.05   	 54.02   	 666.32		
-10.38   	-107.42   	 56.68   	 640.89		
 -8.85   	-100.10   	 59.25   	 605.29		
 -8.54   	-93.69   	 61.67   	 559.51		
 -8.54   	-87.28   	 63.91   	 508.65		
 -8.24   	-80.26   	 65.94   	 473.04		
 -7.32   	-72.63   	 67.83   	 432.35		
 -6.71   	-65.31   	 69.56   	 401.83		
 -7.32   	-57.68   	 71.17   	 376.40		
 -8.24   	-49.44   	 72.68   	 356.05		
 -9.16   	-39.67   	 74.10   	 330.62		
 -9.77   	-28.99   	 75.42   	 315.36		
-10.99   	-17.40   	 76.68   	 284.84		
-12.21   	 -5.19   	 77.82   	 264.50		
-12.82   	  7.93   	 78.88   	 239.06		
-12.21   	 22.58   	 79.84   	 213.63		
-10.99   	 37.84   	 80.69   	 198.37		
-10.07   	 53.10   	 81.48   	 172.94		
-10.38   	 67.44   	 82.18   	 157.68		
-12.21   	 82.70   	 82.81   	 142.42		
-13.43   	 98.88   	 83.38   	 127.16		
-13.73   	116.58   	 83.89   	 111.90		
-12.82   	133.67   	 84.33   	  96.64		
-12.51   	147.71   	 84.72   	  81.38		
-13.12   	158.08   	 85.05   	  61.04		
-14.04   	165.10   	 85.29   	  50.86		
-14.34   	169.98   	 85.49   	  35.61		
-13.12   	174.26   	 85.64   	  20.35		
-10.68   	176.70   	 85.72   	  10.17		
 -8.54   	177.00   	 85.76(S)	  -5.09		
 -7.32   	173.34   	 85.74   	 -15.26		
 -6.10   	165.71   	 85.68   	 -30.52		
 -4.27   	154.72   	 85.55   	 -45.78		
 -1.22   	140.08   	 85.37   	 -55.95		
  1.53   	122.68   	 85.15   	 -66.12		
  3.05   	102.84   	 84.88   	 -81.38		
  2.44   	 81.18   	 84.56   	 -96.64		
  0.92   	 59.20   	 84.17   	-111.90		
  0.00   	 38.15   	 83.72   	-122.07		
  0.61   	 19.23   	 83.23   	-137.33		
  3.05   	  2.75   	 82.69   	-152.59		
  5.49   	-10.68   	 82.07   	-172.94		
  7.02   	-21.67   	 81.38   	-188.20		
  6.10   	-31.43   	 80.63   	-203.46		
  3.66   	-41.50   	 79.82   	-223.80		
  0.31   	-51.27   	 78.92   	-244.15		
 -2.44   	-60.73   	 77.94   	-259.41		
 -3.36   	-68.05   	 76.91   	-279.75		
 -3.05   	-72.94   	 75.79   	-300.10		
 -2.44   	-76.60   	 74.59   	-330.62		
 -2.75   	-79.65   	 73.27   	-366.22		
 -3.66   	-82.09   	 71.80   	-412.00		
 -4.88   	-83.62   	 70.15   	-462.87		
 -4.58   	-82.40   	 68.30   	-518.82		
 -1.83   	-77.82   	 66.23   	-564.60		
  3.97   	-68.66   	 63.97   	-610.37		
 12.51   	-53.10   	 61.53   	-640.89		
 22.58   	-27.47   	 58.96   	-645.98		
 33.87   	  9.46   	 56.38   	-640.89		
 45.17   	 54.93   	 53.81   	-630.72		
 54.93   	102.54   	 51.29   	-615.46		
 63.48   	145.87   	 48.83   	-595.11		
 70.50   	183.41   	 46.45   	-579.86		
 76.90   	219.42   	 44.13   	-554.42		
 81.48   	258.18   	 41.91   	-539.16		
 83.01   	300.29   	 39.76   	-503.56		
 79.96   	338.44   	 37.74   	-478.13		
 72.02   	364.38   	 35.83   	-437.43		
 60.73   	373.23   	 34.08   	-396.74		
 49.13   	369.26   	 32.49   	-361.14		
 41.20   	364.99   	 31.05   	-315.36		
 39.06   	371.40   	 29.79   	-279.75		
 43.95   	391.85   	 28.67   	-239.06		
 53.71   	420.84   	 27.71   	-208.54		
 64.70   	443.42   	 26.88   	-172.94		
 71.11   	441.89   	 26.19   	-142.42		
 68.36   	402.83   	 25.62   	-122.07		
 55.85   	323.18   	 25.13   	 -91.56		
 35.40   	214.54   	 24.76   	 -71.21		
 12.21   	100.10   	 24.48   	 -55.95		
 -8.85   	  3.66   	 24.25   	 -35.61		
-23.80   	-60.73   	 24.11   	 -20.35		
-32.04   	-96.44   	 24.03   	  -5.09		
-35.71   	-118.41   	 24.01(D)	   5.09		
-37.84   	-139.77   	 24.03   	  20.35		
-41.20   	-163.88   	 24.11   	  30.52		
-45.47   	-184.02   	 24.23   	  35.61		
-49.44   	-193.79   	 24.37   	  50.86		
-51.27   	-192.87   	 24.58   	  50.86		
-50.66   	-187.99   	 24.78   	  61.04		
-49.13   	-185.85   	 25.03   	  61.04		
-48.22   	-187.99   	 25.27   	  61.04		
-48.83   	-192.26   	 25.51   	  66.12		
-49.74   	-195.62   	 25.78   	  66.12		
-50.66   	-197.14   	 26.04   	  76.30		
-50.66   	-197.14   	 26.35   	  76.30		
-49.74   	-196.23   	 26.65   	  81.38		
-48.52   	-193.18   	 26.98   	  91.56		
-47.30   	-184.02   	 27.34   	 101.73		
-46.08   	-162.05   	 27.75   	 106.82		
-45.47   	-121.77   	 28.18   	 116.99		
-43.64   	-62.26   	 28.65   	 116.99		
-38.15   	  9.16   	 29.11   	 122.07		
-25.63   	 78.13   	 29.60   	 116.99		
 -6.10   	136.11   	 30.07   	 111.90		
 13.12   	189.82   	 30.52   	 106.82		
 18.62   	268.86   	 30.95   	  91.56		
 -3.97   	403.75   	 31.31   	  76.30		
-55.54   	586.55   	 31.62   	  61.04		
-115.05   	745.24   	 31.86   	  45.78		
-154.72   	764.47   	 32.04   	  30.52		
-162.96   	553.89   	 32.17   	  10.17		
-159.91   	122.99   	 32.21   	   0.00		
-185.55   	-402.22   	 32.21   	  -5.09		
-267.64   	-839.84   	 32.19   	 -20.35		
-387.57   	-1061.10(R)	 32.11   	 -15.26		
-487.37   	-1054.08   	 32.04   	 -20.35		
-508.12   	-903.02   	 31.96   	 -15.26		
-431.52   	-715.94   	 31.90(E)	  -5.09		
-291.44   	-560.30   	 31.88   	   5.09		
-149.23   	-444.95   	 31.90   	  15.26		
-54.63   	-352.48   	 31.96   	  35.61		
-20.45   	-272.83   	 32.11   	  55.95		
-27.16   	-212.40   	 32.33   	  76.30		
-43.64   	-179.14   	 32.63   	 101.73		
-49.44   	-171.51   	 33.04   	 127.16		
-42.11   	-177.00   	 33.55   	 157.68		
-30.21   	-180.97   	 34.18   	 193.29		
-23.19   	-177.00   	 34.95   	 228.89		
-22.89   	-165.41   	 35.87   	 274.67		
-25.94   	-152.59   	 36.97   	 330.62		
-28.08   	-143.43   	 38.29   	 401.83		
-26.86   	-139.47   	 39.90   	 467.95		
-24.11   	-137.94   	 41.77   	 544.25		
-21.06   	-135.80   	 43.95   	 610.37		
-18.31   	-130.62   	 46.39   	 651.07		
-16.48   	-122.68   	 48.99   	 676.50		
-15.26   	-113.53   	 51.70   	 676.50		
-14.95   	-104.68   	 54.40   	 661.24		
-15.56   	-97.35   	 57.05   	 625.63		
-16.48   	-90.33   	 59.55   	 590.03		
-16.48   	-83.31   	 61.91   	 544.25		
-15.56   	-75.38   	 64.09   	 513.73		
-13.73   	-66.83   	 66.14   	 488.30		
-11.90   	-58.90   	 68.10   	 467.95		
-11.29   	-52.19   	 69.97   	 442.52		
-11.90   	-46.39   	 71.74   	 432.35		
-13.12   	-40.28   	 73.47   	 412.00		
-14.04   	-32.35   	 75.12   	 386.57		
-14.04   	-21.97   	 76.66   	 371.31		
-13.43   	 -9.46   	 78.15   	 340.79		
-12.51   	  4.58   	 79.51   	 310.27		
-11.90   	 18.92   	 80.75   	 284.84		
-12.51   	 32.96   	 81.89   	 249.24		
-13.73   	 46.39   	 82.89   	 223.80		
-15.26   	 59.20   	 83.78   	 198.37		
-16.78   	 72.94   	 84.58   	 172.94		
-17.40   	 88.50   	 85.27   	 147.51		
-17.09   	105.90   	 85.86   	 122.07		
-15.87   	125.12   	 86.35   	 111.90		
-14.34   	143.74   	 86.80   	  91.56		
-13.73   	160.83   	 87.16   	  71.21		
-14.65   	175.17   	 87.45   	  61.04		
-16.48   	186.77   	 87.69   	  50.86		
-17.70   	195.92   	 87.89   	  35.61		
-18.01   	203.55   	 88.04   	  20.35		
-16.78   	209.05   	 88.12   	  10.17		
-14.65   	212.10   	 88.16(S)	   0.00		
-12.51   	211.79   	 88.16   	 -15.26		
-10.99   	207.21   	 88.10   	 -20.35		
 -9.16   	199.28   	 88.02   	 -40.69		
 -6.71   	187.99   	 87.85   	 -45.78		
 -3.36   	173.65   	 87.67   	 -61.04		
  0.00   	155.94   	 87.43   	 -66.12		
  2.75   	135.19   	 87.16   	 -81.38		
  4.27   	112.92   	 86.84   	 -91.56		
  5.19   	 90.33   	 86.47   	-101.73		
  5.80   	 69.27   	 86.06   	-116.99		
  6.41   	 50.35   	 85.59   	-127.16		
  6.41   	 33.57   	 85.09   	-142.42		
  6.10   	 19.53   	 84.52   	-162.77		
  5.80   	  7.93   	 83.87   	-178.03		
  5.49   	 -0.92   	 83.15   	-198.37		
  5.49   	 -8.24   	 82.36   	-218.72		
  4.58   	-14.34   	 81.48   	-244.15		
  3.05   	-20.14   	 80.51   	-259.41		
  0.92   	-25.63   	 79.47   	-279.75		
 -0.61   	-29.91   	 78.35   	-300.10		
 -1.53   	-32.65   	 77.15   	-330.62		
 -0.92   	-34.48   	 75.83   	-366.22		
  0.00   	-35.71   	 74.36   	-406.92		
  0.92   	-36.01   	 72.74   	-457.78		
  1.83   	-35.40   	 70.91   	-513.73		
  3.36   	-33.26   	 68.85   	-559.51		
  6.71   	-26.86   	 66.61   	-610.37		
 13.73   	-12.21   	 64.17   	-635.81		
 24.41   	 14.34   	 61.63   	-651.07		
 37.23   	 53.41   	 59.02   	-656.15		
 48.83   	101.01   	 56.40   	-645.98		
 57.37   	149.54   	 53.81   	-630.72		
 63.48   	192.87   	 51.29   	-610.37		
 69.89   	230.41   	 48.85   	-600.20		
 78.13   	266.72   	 46.45   	-584.94		
 86.06   	306.70   	 44.11   	-574.77		
 89.72   	349.12   	 41.81   	-559.51		
 85.75   	386.35   	 39.57   	-539.16		
 74.46   	409.85   	 37.42   	-508.65		
 60.42   	416.56   	 35.38   	-478.13		
 48.22   	412.90   	 33.47   	-437.43		
 41.81   	411.38   	 31.72   	-386.57		
 42.11   	422.06   	 30.17   	-345.88		
 48.22   	446.78   	 28.79   	-300.10		
 57.68   	477.91   	 27.59   	-254.32		
 67.14   	499.88   	 26.57   	-218.72		
 72.02   	495.61   	 25.70   	-172.94		
 69.27   	452.88   	 25.00   	-147.51		
 57.07   	370.79   	 24.41   	-111.90		
 37.54   	260.62   	 23.97   	 -91.56		
 14.34   	145.87   	 23.60   	 -61.04		
 -7.32   	 49.74   	 23.36   	 -35.61		
-23.80   	-14.95   	 23.21   	 -20.35		
-33.57   	-51.27   	 23.13   	  -5.09		
-37.84   	-73.85   	 23.11(D)	  15.26		
-39.67   	-94.60   	 23.17   	  25.43		
-41.81   	-116.27   	 23.28   	  40.69		
-45.17   	-133.67   	 23.44   	  45.78		
-48.52   	-141.60   	 23.62   	  55.95		
-50.35   	-140.99   	 23.85   	  55.95		
-49.74   	-138.55   	 24.07   	  61.04		
-47.91   	-140.38   	 24.31   	  66.12		
-46.69   	-147.09   	 24.58   	  61.04		
-46.69   	-155.03   	 24.82   	  61.04		
-47.91   	-160.22   	 25.07   	  66.12		
-49.44   	-162.05   	 25.33   	  66.12		
-49.13   	-161.13   	 25.60   	  71.21		
-47.30   	-159.30   	 25.88   	  76.30		
-43.95   	-155.33   	 26.19   	  81.38		
-40.89   	-145.87   	 26.51   	  91.56		
-39.06   	-125.12   	 26.88   	 101.73		
-39.37   	-86.98   	 27.28   	 106.82		
-40.59   	-30.52   	 27.71   	 116.99		
-38.76   	 37.84   	 28.18   	 116.99		
-28.38   	105.59   	 28.65   	 116.99		
 -8.54   	164.49   	 29.11   	 111.90		
 13.73   	222.17   	 29.56   	 111.90		
 21.67   	305.18   	 30.01   	 101.73		
 -0.31   	442.20   	 30.42   	  86.47		
-53.10   	623.17   	 30.76   	  81.38		
-114.75   	776.98   	 31.09   	  61.04		
-155.64   	789.18   	 31.33   	  50.86		
-163.57   	572.20   	 31.54   	  30.52		
-159.61   	136.41   	 31.66   	  20.35		
-185.24   	-391.85   	 31.74   	  10.17		
-267.94   	-830.69   	 31.78   	  -5.09		
-388.79   	-1050.72(R)	 31.76(E)	 -10.17		
-489.20   	-1040.34   	 31.72   	 -15.26		
-510.25   	-885.31   	 31.66   	 -10.17		
-433.96   	-695.80   	 31.62   	 -10.17		
-293.88   	-539.86   	 31.58   	  -5.09		
-150.45   	-425.11   	 31.56   	  10.17		
-53.41   	-331.73   	 31.60   	  20.35		
-17.09   	-249.63   	 31.68   	  35.61		
-22.58   	-185.55   	 31.82   	  55.95		
-39.98   	-148.62   	 32.04   	  71.21		
-47.30   	-137.94   	 32.33   	 101.73		
-40.59   	-140.99   	 32.74   	 127.16		
-28.08   	-144.04   	 33.25   	 162.77		
-19.23   	-140.38   	 33.90   	 203.46		
-18.01   	-131.23   	 34.71   	 239.06		
-21.06   	-122.07   	 35.67   	 289.93		
