  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-96.13   	-162.96   	168.48(S)	 -15.26		124.33   	 223.80		
-90.33   	-144.65   	168.42   	 -45.78		125.23   	 218.72		
-91.86   	-130.31   	168.24   	 -91.56		126.10   	 208.54		
-88.20   	-124.51   	167.87   	-127.16		126.94   	 198.37		
-84.53   	-108.64   	167.36   	-172.94		127.73   	 188.20		
-83.92   	-96.13   	166.67   	-213.63		128.48   	 167.85		
-74.16   	-84.84   	165.82   	-244.15		129.16   	 152.59		
-60.42   	-73.85   	164.84   	-269.58		129.77   	 137.33		
-58.90   	-75.07   	163.76   	-284.84		130.31   	 116.99		
-44.25   	-67.44   	162.62   	-300.10		130.78   	 106.82		
-33.26   	-54.93   	161.42   	-310.27		131.21   	  91.56		
-34.18   	-47.30   	160.18   	-325.53		131.58   	  76.30		
-18.92   	-20.14   	158.88   	-356.05		131.88   	  61.04		
 -9.77   	-11.90   	157.46   	-386.57		132.13   	  45.78		
-10.68   	-17.09   	155.91   	-432.35		132.31   	  30.52		
  1.53   	-11.29   	154.18   	-483.21		132.43   	   5.09		
  7.32   	-18.31   	152.25   	-539.16		132.45(S)	 -15.26		
  3.66   	-14.04   	150.09   	-605.29		132.39   	 -35.61		
 10.07   	  6.71   	147.67   	-661.24		132.25   	 -66.12		
  7.32   	 14.34   	145.02   	-717.19		131.98   	 -91.56		
  9.77   	 10.38   	142.16   	-768.05		131.62   	-122.07		
 13.12   	  2.44   	139.08   	-808.75		131.13   	-152.59		
 14.95   	 -8.85   	135.85   	-844.35		130.52   	-183.11		
 18.92   	-18.31   	132.47   	-864.70		129.79   	-223.80		
 18.62   	 -6.41   	129.01   	-879.96		128.89   	-259.41		
 22.28   	  3.97   	125.49   	-895.22		127.85   	-300.10		
 18.92   	  5.19   	121.91   	-905.39		126.65   	-340.79		
 17.09   	  3.97   	118.29   	-920.65		125.29   	-371.31		
 24.11   	 -5.80   	114.61   	-946.08		123.80   	-391.66		
 22.28   	-17.40   	110.82   	-986.77		122.24   	-406.92		
 25.33   	-16.78   	106.88   	-1042.72		120.61   	-396.74		
 27.77   	-16.17   	102.71   	-1113.93		119.02   	-386.57		
 22.28   	-12.21   	 98.25   	-1190.23		117.48   	-366.22		
 25.02   	 -5.49   	 93.49   	-1261.44		116.01   	-330.62		
 25.63   	 -3.36   	 88.44   	-1332.65		114.69   	-305.19		
 26.55   	  9.46   	 83.11   	-1378.43		113.47   	-264.50		
 24.72   	 13.12   	 77.60   	-1408.95		112.41   	-228.89		
 21.06   	 11.29   	 71.96   	-1408.95		111.49   	-198.37		
 22.89   	  1.83   	 66.33   	-1388.60		110.70   	-167.85		
 17.40   	-11.29   	 60.77   	-1337.74		110.03   	-137.33		
 24.11   	-18.01   	 55.42   	-1256.35		109.48   	-111.90		
 25.33   	-21.06   	 50.40   	-1154.62		109.03   	 -86.47		
 18.62   	-10.38   	 45.78   	-1047.81		108.69   	 -71.21		
 22.58   	 -7.02   	 41.59   	-930.82		108.40   	 -61.04		
 19.23   	-10.07   	 37.86   	-813.83		108.16   	 -45.78		
 24.11   	 -7.63   	 34.61   	-701.93		107.98   	 -35.61		
 25.33   	-12.82   	 31.80   	-610.37		107.83   	 -35.61		
 24.41   	-14.65   	 29.36   	-528.99		107.69   	 -30.52		
 23.50   	-10.68   	 27.24   	-467.95		107.57   	 -30.52		
 17.09   	 -9.16   	 25.37   	-427.26		107.45   	 -35.61		
 13.73   	 -8.54   	 23.66   	-401.83		107.30   	 -40.69		
 18.92   	-16.78   	 22.05   	-386.57		107.14   	 -45.78		
 21.97   	-23.80   	 20.51   	-371.31		106.96   	 -45.78		
 17.09   	-27.16   	 19.02   	-366.22		106.77   	 -55.95		
 25.63   	-37.84   	 17.56   	-350.97		106.55   	 -55.95		
 21.36   	-38.76   	 16.15   	-330.62		106.33   	 -66.12		
 13.12   	-29.60   	 14.83   	-310.27		106.06   	 -66.12		
 18.31   	-23.50   	 13.59   	-269.58		105.80   	 -76.30		
 20.45   	-12.51   	 12.51   	-233.98		105.49   	 -81.38		
 27.47   	 -5.19   	 11.58   	-193.29		105.17   	 -91.56		
 34.18   	  4.88   	 10.80   	-147.51		104.80   	 -91.56		
 41.81   	 14.04   	 10.21   	-101.73		104.43   	-101.73		
 49.44   	 38.76   	  9.81   	 -71.21		104.03   	-106.82		
 54.93   	 75.99   	  9.52   	 -40.69		103.60   	-111.90		
 62.26   	 91.86   	  9.36   	 -15.26		103.15   	-111.90		
 67.44   	106.20   	  9.30(D)	   5.09		102.71   	-122.07		
 74.16   	110.78   	  9.32   	  15.26		102.22   	-122.07		
 74.77   	111.39   	  9.38   	  20.35		101.73   	-127.16		
 81.18   	121.46   	  9.46   	  25.43		101.22   	-127.16		
 84.23   	123.60   	  9.56   	  30.52		100.71   	-132.25		
 74.77   	111.39   	  9.68   	  35.61		100.18   	-127.16		
 72.63   	 84.84   	  9.83   	  35.61		 99.67   	-132.25		
 64.09   	 53.71   	  9.97   	  45.78		 99.15   	-127.16		
 47.91   	 15.26   	 10.15   	  45.78		 98.64   	-127.16		
 32.04   	 -7.63   	 10.34   	  55.95		 98.13   	-127.16		
 23.19   	-29.60   	 10.56   	  61.04		 97.62   	-127.16		
 12.51   	-46.39   	 10.80   	  66.12		 97.11   	-127.16		
  9.16   	-46.39   	 11.07   	  71.21		 96.60   	-122.07		
 13.43   	-57.68   	 11.35   	  76.30		 96.11   	-122.07		
 13.12   	-77.21   	 11.66   	  81.38		 95.63   	-116.99		
 11.29   	-101.93   	 11.98   	  76.30		 95.16   	-116.99		
 10.07   	-127.56   	 12.29   	  76.30		 94.69   	-111.90		
  6.10   	-145.26   	 12.59   	  71.21		 94.24   	-106.82		
  1.53   	-153.81   	 12.88   	  66.12		 93.81   	-106.82		
  7.63   	-148.01   	 13.14   	  61.04		 93.39   	 -96.64		
 13.73   	-147.40   	 13.39   	  61.04		 93.00   	 -86.47		
 21.67   	-141.91   	 13.63   	  61.04		 92.65   	 -86.47		
 28.99   	-133.06   	 13.88   	  55.95		 92.31   	 -81.38		
 24.11   	-134.28   	 14.10   	  55.95		 91.98   	 -71.21		
 24.41   	-126.04   	 14.32   	  50.86		 91.70   	 -76.30		
 25.02   	-124.21   	 14.53   	  50.86		 91.39   	 -66.12		
 25.94   	-121.15   	 14.73   	  35.61		 91.13   	 -76.30		
 35.71   	-113.53   	 14.87   	  30.52		 90.82   	 -71.21		
 36.93   	-120.54   	 14.99   	  15.26		 90.54   	 -81.38		
 34.18   	-127.87   	 15.06   	  10.17		 90.21   	 -86.47		
 31.43   	-130.92   	 15.10   	   0.00		 89.87   	 -86.47		
 25.94   	-129.70   	 15.10   	  -5.09		 89.52   	 -96.64		
 21.67   	-122.99   	 15.08   	   0.00		 89.13   	 -96.64		
 19.84   	-113.53   	 15.08   	   0.00		 88.75   	-101.73		
 15.56   	-117.49   	 15.08   	  15.26		 88.34   	 -96.64		
  6.71   	-128.48   	 15.14   	  25.43		 87.95   	-101.73		
  4.88   	-132.14   	 15.24   	  40.69		 87.55   	 -91.56		
  0.00   	-133.97   	 15.40   	  55.95		 87.18   	 -96.64		
  0.00   	-118.10   	 15.63   	  66.12		 86.80   	 -86.47		
  6.71   	-104.37   	 15.89   	  71.21		 86.45   	 -86.47		
  1.22   	-101.01   	 16.17   	  76.30		 86.10   	 -81.38		
  1.83   	-101.01   	 16.48   	  76.30		 85.78   	 -76.30		
  3.36   	-109.25   	 16.79   	  71.21		 85.47   	 -76.30		
 -2.75   	-106.51   	 17.07   	  61.04		 85.17   	 -76.30		
 -3.66   	-98.88   	 17.31   	  55.95		 84.86   	 -71.21		
 -0.31   	-87.28   	 17.54   	  45.78		 84.58   	 -71.21		
  0.31   	-80.87   	 17.72   	  40.69		 84.29   	 -66.12		
 -3.05   	-87.28   	 17.88   	  25.43		 84.03   	 -71.21		
 -1.53   	-95.52   	 17.99   	  25.43		 83.74   	 -66.12		
  4.58   	-95.83   	 18.09   	  25.43		 83.48   	 -66.12		
  0.31   	-78.13   	 18.19   	  20.35		 83.21   	 -71.21		
  1.83   	-29.30   	 18.27   	  20.35		 82.93   	 -66.12		
 21.36   	 43.95   	 18.35   	  20.35		 82.66   	 -71.21		
 23.80   	164.79   	 18.43   	  30.52		 82.38   	 -66.12		
 38.76   	327.45   	 18.56   	  30.52		 82.12   	 -71.21		
 80.57   	515.14   	 18.68   	  35.61		 81.83   	 -71.21		
114.75   	753.48   	 18.82   	  40.69		 81.55   	 -66.12		
161.74   	984.50   	 18.98   	  45.78		 81.28   	 -66.12		
239.87   	1133.12   	 19.17   	  45.78		 81.02   	 -71.21		
318.30   	1196.90(R)	 19.35(E)	  55.95		 80.73   	 -61.04		
345.15   	1067.50   	 19.57   	  55.95		 80.49   	 -66.12		
272.52   	731.81   	 19.80   	  55.95		 80.22   	 -66.12		
166.32   	310.06   	 20.02   	  61.04		 79.96   	 -61.04		
 54.32   	-14.04   	 20.26   	  66.12		 79.71   	 -66.12		
 -3.66   	-266.42   	 20.53   	  71.21		 79.45   	 -61.04		
 47.30   	-288.39   	 20.81   	  86.47		 79.21   	 -66.12		
126.95   	-203.86   	 21.16   	  96.64		 78.94   	 -61.04		
150.15   	-231.02   	 21.55   	 111.90		 78.70   	 -61.04		
112.61   	-219.73   	 21.99   	 142.42		 78.45   	 -61.04		
 64.39   	-241.09   	 22.56   	 178.03		 78.21   	 -55.95		
 20.14   	-251.46   	 23.28   	 218.72		 77.99   	 -61.04		
-14.95   	-195.01   	 24.15   	 269.58		 77.74   	 -55.95		
-25.33   	-162.05   	 25.23   	 340.79		 77.52   	 -55.95		
-11.60   	-148.62   	 26.59   	 417.09		 77.29   	 -55.95		
-17.40   	-170.59   	 28.26   	 508.65		 77.07   	 -55.95		
-20.45   	-172.42   	 30.29   	 605.29		 76.85   	 -50.86		
-13.43   	-169.68   	 32.72   	 712.10		 76.64   	 -50.86		
-11.60   	-161.44   	 35.56   	 824.00		 76.44   	 -45.78		
-20.75   	-159.30   	 38.86   	 930.82		 76.26   	 -40.69		
-18.31   	-163.27   	 42.58   	1037.64		 76.09   	 -40.69		
-16.17   	-165.41   	 46.73   	1139.36		 75.93   	 -30.52		
-22.28   	-164.79   	 51.29   	1230.92		 75.81   	 -25.43		
-25.33   	-157.17   	 56.22   	1307.22		 75.71   	 -10.17		
-17.40   	-149.54   	 61.44   	1363.17		 75.67(D)	  10.17		
-14.34   	-157.47   	 66.90   	1393.69		 75.71   	  35.61		
-17.70   	-151.98   	 72.47   	1398.77		 75.85   	  66.12		
-15.87   	-147.09   	 78.07   	1363.17		 76.11   	 101.73		
-16.78   	-150.15   	 83.52   	1307.22		 76.52   	 137.33		
-18.62   	-158.08   	 88.75   	1225.83		 77.07   	 167.85		
-16.17   	-168.76   	 93.65   	1124.11		 77.74   	 203.46		
-18.92   	-180.66   	 98.15   	1017.29		 78.56   	 233.98		
-25.02   	-183.72   	102.22   	 920.65		 79.49   	 254.32		
-26.25   	-171.51   	105.90   	 834.18		 80.51   	 279.75		
-20.45   	-161.44   	109.24   	 762.97		 81.63   	 300.10		
-19.23   	-161.74   	112.29   	 722.28		 82.83   	 315.36		
-19.23   	-165.41   	115.18   	 701.93		 84.09   	 330.62		
-18.92   	-172.73   	117.99   	 696.84		 85.41   	 335.71		
-16.48   	-169.68   	120.77   	 712.10		 86.75   	 345.88		
-16.48   	-162.96   	123.62   	 722.28		 88.14   	 356.05		
-23.50   	-165.71   	126.51   	 732.45		 89.56   	 361.14		
-24.41   	-164.79   	129.44   	 742.62		 91.01   	 361.14		
-27.16   	-173.34   	132.41   	 737.54		 92.45   	 366.22		
-28.38   	-180.36   	135.36   	 717.19		 93.92   	 371.31		
-27.47   	-172.42   	138.23   	 686.67		 95.40   	 371.31		
-22.58   	-168.15   	140.98   	 635.81		 96.89   	 371.31		
-25.02   	-172.42   	143.52   	 584.94		 98.37   	 361.14		
-29.60   	-175.78   	145.86   	 518.82		 99.82   	 356.05		
-28.99   	-185.85   	147.93   	 462.87		101.24   	 335.71		
-32.96   	-189.21   	149.79   	 401.83		102.58   	 325.53		
-32.96   	-183.72   	151.39   	 350.97		103.89   	 295.01		
-34.18   	-187.68   	152.80   	 320.45		105.07   	 279.75		
-32.35   	-188.90   	154.08   	 305.19		106.18   	 259.41		
-37.23   	-195.31   	155.30   	 305.19		107.22   	 244.15		
-40.59   	-204.16   	156.52   	 325.53		108.20   	 239.06		
-42.11   	-207.82   	157.82   	 335.71		109.16   	 233.98		
-44.25   	-211.79   	159.17   	 345.88		110.09   	 228.89		
-44.56   	-215.76   	160.55   	 340.79		111.01   	 228.89		
-52.49   	-219.73   	161.91   	 315.36		111.92   	 233.98		
-50.05   	-220.64   	163.17   	 274.67		112.86   	 228.89		
-56.46   	-227.36   	164.27   	 223.80		113.77   	 233.98		
-63.48   	-231.63   	165.17   	 167.85		114.71   	 233.98		
-61.65   	-238.95   	165.84   	 106.82		115.65   	 233.98		
-69.27   	-247.50   	166.27   	  45.78		116.58   	 228.89		
-69.58   	-246.89   	166.45(S)	  -5.09		117.50   	 223.80		
-72.33   	-248.72   	166.43   	 -40.69		118.39   	 218.72		
-73.55   	-253.91   	166.27   	 -71.21		119.27   	 208.54		
-79.65   	-253.60   	165.98   	 -81.38		120.10   	 203.46		
-80.57   	-253.91   	165.66   	 -76.30		120.92   	 193.29		
-79.65   	-252.99   	165.35   	 -61.04		121.69   	 193.29		
-83.01   	-245.36   	165.11   	 -45.78		122.46   	 188.20		
-82.40   	-233.46   	164.92   	 -25.43		123.21   	 188.20		
-79.04   	-226.44   	164.82   	 -20.35		123.97   	 183.11		
-80.26   	-222.47   	164.74   	 -40.69		124.70   	 178.03		
-72.63   	-206.60   	164.58   	 -61.04		125.41   	 172.94		
-68.97   	-193.18   	164.33   	-101.73		126.10   	 157.68		
-63.48   	-179.44   	163.93   	-147.51		126.73   	 147.51		
-56.76   	-159.00   	163.34   	-188.20		127.32   	 132.25		
-53.10   	-144.04   	162.58   	-223.80		127.85   	 132.25		
-43.95   	-133.36   	161.69   	-254.32		128.38   	 116.99		
-36.01   	-121.77   	160.67   	-284.84		128.85   	 106.82		
-25.33   	-107.73   	159.53   	-305.19		129.28   	 101.73		
-15.87   	-98.27   	158.31   	-325.53		129.68   	  86.47		
-12.21   	-87.89   	157.01   	-356.05		130.03   	  76.30		
 -5.19   	-79.65   	155.58   	-391.66		130.34   	  61.04		
 -6.71   	-75.38   	154.02   	-432.35		130.58   	  45.78		
 -5.80   	-69.58   	152.29   	-478.13		130.76   	  25.43		
  0.92   	-63.78   	150.38   	-539.16		130.86(S)	   0.00		
  2.44   	-59.51   	148.22   	-590.03		130.86   	 -25.43		
  5.80   	-52.80   	145.86   	-656.15		130.76   	 -55.95		
  8.24   	-52.49   	143.23   	-712.10		130.54   	 -86.47		
 12.82   	-49.74   	140.39   	-762.97		130.19   	-116.99		
 11.29   	-45.47   	137.33   	-808.75		129.72   	-147.51		
 10.38   	-49.44   	134.10   	-854.52		129.13   	-188.20		
 13.12   	-52.80   	130.68   	-879.96		128.38   	-228.89		
 11.60   	-57.37   	127.16   	-900.30		127.47   	-264.50		
  9.16   	-63.78   	123.56   	-915.56		126.41   	-305.19		
 10.68   	-61.65   	119.90   	-930.82		125.19   	-340.79		
 17.40   	-54.32   	116.17   	-946.08		123.82   	-366.22		
 13.73   	-51.27   	112.39   	-976.60		122.36   	-386.57		
 14.04   	-47.30   	108.48   	-1017.29		120.81   	-391.66		
 17.09   	-47.91   	104.41   	-1073.24		119.25   	-381.48		
 14.95   	-44.56   	100.12   	-1144.45		117.72   	-366.22		
 15.56   	-46.39   	 95.54   	-1215.66		116.26   	-340.79		
 18.01   	-42.72   	 90.68   	-1281.79		114.89   	-310.27		
 19.53   	-36.93   	 85.55   	-1337.74		113.65   	-274.67		
 14.95   	-34.48   	 80.20   	-1373.34		112.55   	-239.06		
 14.95   	-31.13   	 74.71   	-1378.43		111.60   	-198.37		
 21.67   	-34.79   	 69.20   	-1363.17		110.80   	-167.85		
 14.95   	-47.00   	 63.74   	-1317.39		110.13   	-132.25		
 18.62   	-47.30   	 58.47   	-1241.09		109.60   	-106.82		
 22.89   	-53.41   	 53.51   	-1149.54		109.18   	 -86.47		
 19.53   	-53.10   	 48.91   	-1047.81		108.83   	 -66.12		
 19.84   	-46.39   	 44.72   	-940.99		108.57   	 -50.86		
 19.84   	-49.44   	 40.96   	-829.09		108.36   	 -45.78		
 16.78   	-47.30   	 37.64   	-732.45		108.18   	 -40.69		
 13.43   	-48.52   	 34.71   	-645.98		108.02   	 -35.61		
 17.40   	-47.00   	 32.13   	-579.86		107.87   	 -40.69		
 20.45   	-49.44   	 29.81   	-518.82		107.71   	 -45.78		
 18.31   	-50.96   	 27.73   	-483.21		107.53   	 -50.86		
 20.14   	-47.00   	 25.80   	-447.61		107.32   	 -50.86		
 19.84   	-49.74   	 24.01   	-427.26		107.12   	 -55.95		
 18.31   	-52.19   	 22.30   	-401.83		106.90   	 -66.12		
 14.65   	-60.73   	 20.69   	-386.57		106.63   	 -66.12		
 20.45   	-62.56   	 19.15   	-356.05		106.37   	 -66.12		
 21.97   	-63.17   	 17.72   	-330.62		106.10   	 -76.30		
 22.89   	-57.68   	 16.40   	-295.01		105.80   	 -71.21		
 22.89   	-49.13   	 15.22   	-254.32		105.51   	 -76.30		
 19.84   	-48.83   	 14.20   	-213.63		105.21   	 -71.21		
 20.14   	-42.42   	 13.35   	-172.94		104.92   	 -81.38		
 17.09   	-36.93   	 12.66   	-142.42		104.60   	 -81.38		
 23.80   	-27.77   	 12.09   	-101.73		104.27   	 -81.38		
 32.35   	-11.29   	 11.68   	 -76.30		103.95   	 -91.56		
 43.03   	 10.68   	 11.37   	 -55.95		103.58   	 -96.64		
 51.57   	 45.17   	 11.15   	 -35.61		103.19   	-106.82		
 60.42   	 70.50   	 11.01   	 -25.43		102.77   	-106.82		
 67.44   	 90.03   	 10.91   	  -5.09		102.34   	-116.99		
 69.27   	 98.88   	 10.89(D)	   5.09		101.87   	-122.07		
 73.55   	 97.05   	 10.91   	  15.26		101.38   	-127.16		
 78.43   	 95.83   	 10.97   	  35.61		100.87   	-127.16		
 79.04   	101.32   	 11.11   	  50.86		100.37   	-127.16		
 77.51   	 97.96   	 11.31   	  66.12		 99.86   	-132.25		
 73.24   	 75.38   	 11.58   	  86.47		 99.33   	-132.25		
 59.20   	 44.56   	 11.92   	 101.73		 98.80   	-127.16		
 43.64   	  3.05   	 12.33   	 116.99		 98.29   	-127.16		
 30.82   	-31.43   	 12.80   	 127.16		 97.78   	-122.07		
 21.06   	-54.63   	 13.31   	 137.33		 97.29   	-116.99		
 18.62   	-62.87   	 13.86   	 132.25		 96.83   	-116.99		
  9.16   	-61.34   	 14.38   	 127.16		 96.36   	-111.90		
  9.46   	-75.07   	 14.89   	 122.07		 95.91   	-111.90		
  9.77   	-90.03   	 15.38   	 111.90		 95.46   	-106.82		
  3.36   	-107.73   	 15.83   	  91.56		 95.04   	-106.82		
 11.90   	-125.12   	 16.20   	  81.38		 94.61   	-101.73		
 10.68   	-140.38   	 16.52   	  66.12		 94.20   	-101.73		
  7.93   	-148.62   	 16.79   	  55.95		 93.79   	 -96.64		
 13.12   	-148.01   	 17.01   	  50.86		 93.41   	 -91.56		
 17.09   	-153.50   	 17.21   	  50.86		 93.04   	 -91.56		
 22.89   	-144.96   	 17.42   	  50.86		 92.68   	 -81.38		
 24.72   	-134.28   	 17.62   	  61.04		 92.35   	 -81.38		
 26.25   	-136.72   	 17.86   	  61.04		 92.02   	 -76.30		
 25.33   	-133.06   	 18.11   	  61.04		 91.72   	 -76.30		
 23.50   	-130.31   	 18.35   	  66.12		 91.41   	 -71.21		
 27.16   	-129.70   	 18.62   	  66.12		 91.13   	 -71.21		
 32.65   	-124.51   	 18.88   	  61.04		 90.84   	 -76.30		
 36.32   	-128.48   	 19.13   	  50.86		 90.54   	 -76.30		
 34.48   	-132.45   	 19.33   	  45.78		 90.23   	 -81.38		
 37.23   	-135.19   	 19.51   	  35.61		 89.91   	 -86.47		
 35.10   	-133.06   	 19.65   	  25.43		 89.56   	 -86.47		
 28.08   	-126.95   	 19.76   	  25.43		 89.22   	 -86.47		
 22.58   	-120.54   	 19.86   	  20.35		 88.87   	 -91.56		
 14.34   	-122.38   	 19.94   	  25.43		 88.50   	 -91.56		
  9.16   	-126.34   	 20.04   	  30.52		 88.14   	 -91.56		
  4.58   	-125.43   	 20.16   	  35.61		 87.77   	 -91.56		
  4.88   	-122.07   	 20.31   	  45.78		 87.41   	 -91.56		
  8.54   	-112.30   	 20.49   	  55.95		 87.04   	 -86.47		
  2.14   	-105.29   	 20.71   	  66.12		 86.69   	 -86.47		
  0.92   	-100.40   	 20.98   	  71.21		 86.35   	 -81.38		
  0.92   	-98.88   	 21.26   	  76.30		 86.02   	 -81.38		
 -3.36   	-103.45   	 21.57   	  81.38		 85.70   	 -76.30		
 -3.36   	-100.10   	 21.89   	  76.30		 85.39   	 -71.21		
  0.00   	-101.32   	 22.20   	  81.38		 85.11   	 -71.21		
  2.14   	-105.29   	 22.52   	  71.21		 84.82   	 -66.12		
 -0.31   	-101.93   	 22.81   	  66.12		 84.56   	 -66.12		
 -1.22   	-99.18   	 23.07   	  55.95		 84.29   	 -66.12		
 -0.92   	-97.66   	 23.30   	  45.78		 84.03   	 -66.12		
  2.14   	-88.50   	 23.48   	  40.69		 83.76   	 -61.04		
  2.75   	-66.83   	 23.64   	  35.61		 83.52   	 -66.12		
  6.41   	-14.34   	 23.78   	  30.52		 83.26   	 -71.21		
 18.62   	 60.12   	 23.91   	  30.52		 82.97   	 -66.12		
 19.23   	185.55   	 24.03   	  30.52		 82.71   	 -66.12		
 35.10   	357.67   	 24.15   	  35.61		 82.44   	 -71.21		
 74.16   	524.60   	 24.29   	  45.78		 82.16   	 -66.12		
105.59   	746.46   	 24.48   	  50.86		 81.89   	 -66.12		
150.45   	976.87   	 24.68   	  55.95		 81.63   	 -71.21		
218.81   	1123.05   	 24.90   	  66.12		 81.34   	 -66.12		
286.87   	1209.72(R)	 25.17(E)	  71.21		 81.08   	 -66.12		
321.35   	1098.63   	 25.45   	  76.30		 80.81   	 -61.04		
263.06   	765.99   	 25.76   	  76.30		 80.57   	 -66.12		
179.14   	341.49   	 26.06   	  86.47		 80.30   	 -61.04		
 73.85   	  6.71   	 26.41   	  86.47		 80.06   	 -55.95		
 17.40   	-253.30   	 26.75   	  91.56		 79.84   	 -61.04		
 65.00   	-285.03   	 27.12   	  96.64		 79.59   	 -55.95		
138.24   	-186.46   	 27.51   	 106.82		 79.37   	 -55.95		
161.13   	-208.13   	 27.93   	 127.16		 79.15   	 -55.95		
129.39   	-186.16   	 28.44   	 147.51		 78.92   	 -50.86		
 79.65   	-198.36   	 29.03   	 172.94		 78.72   	 -50.86		
 30.21   	-222.78   	 29.73   	 213.63		 78.51   	 -50.86		
 -7.63   	-169.37   	 30.58   	 264.50		 78.31   	 -50.86		
-16.78   	-135.50   	 31.64   	 325.53		 78.11   	 -45.78		
 -9.16   	-116.27   	 32.94   	 401.83		 77.92   	 -45.78		
-12.51   	-129.09   	 34.55   	 493.39		 77.74   	 -45.78		
-12.21   	-130.00   	 36.52   	 584.94		 77.56   	 -45.78		
 -8.85   	-126.65   	 38.86   	 691.76		 77.38   	 -45.78		
-10.07   	-120.85   	 41.63   	 803.66		 77.19   	 -40.69		
-17.40   	-117.80   	 44.84   	 920.65		 77.03   	 -35.61		
-14.04   	-116.58   	 48.52   	1037.64		 76.89   	 -35.61		
 -8.85   	-122.07   	 52.68   	1144.45		 76.74   	 -25.43		
-12.51   	-118.71   	 57.25   	1246.18		 76.64   	 -10.17		
-15.87   	-116.58   	 62.24   	1317.39		 76.60(D)	   5.09		
-15.26   	-116.88   	 67.51   	1373.34		 76.62   	  30.52		
-13.43   	-118.41   	 73.00   	1393.69		 76.74   	  61.04		
-13.43   	-120.24   	 78.58   	1368.26		 76.99   	  91.56		
-12.21   	-117.80   	 84.05   	1317.39		 77.35   	 127.16		
-10.68   	-116.88   	 89.32   	1236.01		 77.86   	 157.68		
-15.56   	-116.27   	 94.26   	1129.19		 78.49   	 183.11		
-11.90   	-115.97   	 98.78   	1017.29		 79.23   	 208.54		
-11.60   	-121.77   	102.85   	 900.30		 80.06   	 228.89		
-17.70   	-120.54   	106.45   	 813.83		 80.98   	 249.24		
-16.78   	-120.24   	109.70   	 732.45		 81.97   	 264.50		
-13.73   	-124.21   	112.63   	 691.76		 83.03   	 279.75		
-14.95   	-121.46   	115.40   	 666.32		 84.15   	 289.93		
-18.92   	-125.73   	118.07   	 666.32		 85.31   	 305.19		
-15.87   	-126.04   	120.73   	 686.67		 86.53   	 310.27		
-14.34   	-124.51   	123.48   	 717.19		 87.77   	 325.53		
-21.06   	-127.26   	126.35   	 737.54		 89.07   	 330.62		
-21.36   	-127.56   	129.30   	 747.71		 90.40   	 345.88		
-19.84   	-132.14   	132.29   	 742.62		 91.78   	 345.88		
-21.97   	-133.06   	135.26   	 722.28		 93.16   	 350.97		
-21.36   	-131.53   	138.15   	 676.50		 94.57   	 356.05		
-18.62   	-132.45   	140.85   	 630.72		 95.99   	 356.05		
-17.40   	-133.06   	143.38   	 569.68		 97.42   	 350.97		
-21.97   	-135.50   	145.66   	 513.73		 98.82   	 345.88		
-21.97   	-138.85   	147.71   	 467.95		100.20   	 340.79		
-21.06   	-140.99   	149.58   	 437.43		101.57   	 330.62		
-22.58   	-139.16   	151.33   	 417.09		102.89   	 320.45		
-25.63   	-142.52   	153.00   	 412.00		104.17   	 305.19		
-28.08   	-147.40   	154.65   	 422.18		105.39   	 295.01		
-30.21   	-151.06   	156.34   	 437.43		106.57   	 289.93		
-34.79   	-156.25   	158.09   	 447.61		107.73   	 289.93		
-34.79   	-162.05   	159.88   	 437.43		108.89   	 284.84		
-33.87   	-167.85   	161.63   	 422.18		110.03   	 289.93		
-35.71   	-169.98   	163.32   	 376.40		111.19   	 289.93		
-45.47   	-179.14   	164.82   	 320.45		112.35   	 289.93		
-44.25   	-185.24   	166.10   	 259.41		113.51   	 279.75		
-44.56   	-187.38   	167.14   	 193.29		114.63   	 284.84		
-51.88   	-195.62   	167.91   	 137.33		115.77   	 279.75		
-50.66   	-197.75   	168.46   	  86.47		116.89   	 274.67		
-56.76   	-200.81   	168.81   	  45.78		117.99   	 264.50		
-63.17   	-207.21   	168.99(S)	   0.00		119.04   	 249.24		
-66.22   	-208.44   	168.99   	 -20.35		120.04   	 233.98		
-70.19   	-212.71   	168.91   	 -35.61		120.98   	 208.54		
-70.80   	-217.29   	168.77   	 -30.52		121.81   	 198.37		
-77.21   	-217.29   	168.65   	 -20.35		122.60   	 183.11		
-80.87   	-218.81   	168.56   	   0.00		123.34   	 183.11		
-79.04   	-214.84   	168.56   	  10.17		124.07   	 178.03		
-82.09   	-205.99   	168.61   	  20.35		124.78   	 172.94		
-83.01   	-200.20   	168.69   	  15.26		125.47   	 178.03		
-79.65   	-192.26   	168.75   	 -10.17		126.18   	 172.94		
-73.85   	-180.66   	168.71   	 -35.61		126.88   	 178.03		
-74.77   	-170.29   	168.56   	 -76.30		127.59   	 172.94		
-67.14   	-156.56   	168.26   	-122.07		128.28   	 172.94		
-54.93   	-140.08   	167.77   	-172.94		128.97   	 162.77		
-56.76   	-128.48   	167.08   	-213.63		129.62   	 162.77		
-49.74   	-112.30   	166.23   	-249.24		130.27   	 147.51		
-35.40   	-100.40   	165.23   	-284.84		130.86   	 142.42		
-31.43   	-89.11   	164.09   	-315.36		131.43   	 127.16		
-26.55   	-77.82   	162.83   	-345.88		131.94   	 111.90		
-14.34   	-70.80   	161.44   	-371.31		132.39   	 101.73		
