  I     	  II     	  LV     	  LV'		
-17.40   	-52.49   	 23.72   	 -76.30		
-20.75   	-74.16   	 23.42   	 -50.86		
-20.75   	-90.94   	 23.21   	 -25.43		
-21.97   	-110.47   	 23.11   	  -5.09		
-26.86   	-130.00   	 23.09(D)	  15.26		
-33.87   	-143.13   	 23.15   	  25.43		
-39.06   	-147.40   	 23.26   	  40.69		
-40.28   	-146.18   	 23.42   	  45.78		
-38.76   	-144.96   	 23.60   	  50.86		
-36.32   	-146.18   	 23.80   	  55.95		
-35.10   	-149.23   	 24.03   	  61.04		
-36.62   	-153.20   	 24.27   	  66.12		
-39.67   	-157.78   	 24.54   	  71.21		
-41.81   	-162.05   	 24.82   	  71.21		
-41.50   	-164.79   	 25.11   	  76.30		
-38.15   	-162.96   	 25.41   	  76.30		
-33.57   	-154.42   	 25.72   	  76.30		
-28.99   	-134.89   	 26.02   	  71.21		
-26.55   	-101.62   	 26.31   	  71.21		
-26.55   	-52.19   	 26.59   	  66.12		
-25.63   	  8.85   	 26.86   	  66.12		
-19.84   	 73.55   	 27.12   	  66.12		
 -7.63   	134.89   	 27.39   	  66.12		
  6.71   	197.45   	 27.65   	  61.04		
 11.29   	283.81   	 27.89   	  55.95		
 -6.10   	416.26   	 28.12   	  45.78		
-47.61   	581.97   	 28.30   	  40.69		
-97.05   	710.75   	 28.46   	  20.35		
-132.45   	695.19   	 28.55   	  10.17		
-145.26   	457.15   	 28.59   	  -5.09		
-154.11   	 16.17   	 28.57   	 -20.35		
-190.12   	-499.27   	 28.48   	 -25.43		
-272.52   	-914.00   	 28.38   	 -30.52		
-379.33   	-1107.48(R)	 28.26(E)	 -35.61		
-458.07   	-1073.91   	 28.12   	 -35.61		
-460.21   	-898.74   	 27.98   	 -25.43		
-376.59   	-690.00   	 27.87   	 -20.35		
-243.23   	-515.14   	 27.79   	  -5.09		
-115.97   	-387.57   	 27.77   	  15.26		
-36.93   	-292.05   	 27.83   	  40.69		
-13.12   	-218.51   	 28.00   	  66.12		
-23.19   	-168.46   	 28.26   	 101.73		
-38.45   	-145.57   	 28.67   	 132.25		
-41.20   	-144.96   	 29.20   	 183.11		
-30.82   	-152.28   	 29.93   	 223.80		
-17.09   	-154.42   	 30.82   	 269.58		
 -8.54   	-146.48   	 31.90   	 320.45		
 -7.32   	-132.14   	 33.18   	 361.14		
-10.68   	-118.10   	 34.63   	 406.92		
-13.43   	-108.95   	 36.26   	 452.69		
-13.73   	-104.68   	 38.07   	 493.39		
-11.90   	-102.23   	 40.04   	 539.16		
 -9.77   	-99.18   	 42.20   	 584.94		
 -7.93   	-95.21   	 44.54   	 620.55		
 -7.02   	-89.72   	 47.02   	 645.98		
 -5.80   	-82.40   	 49.60   	 651.07		
 -4.58   	-73.24   	 52.21   	 640.89		
 -2.75   	-63.48   	 54.77   	 625.63		
 -1.53   	-55.85   	 57.27   	 600.20		
 -1.22   	-52.49   	 59.67   	 569.68		
 -1.53   	-52.49   	 61.95   	 549.34		
 -1.83   	-52.80   	 64.15   	 518.82		
 -2.44   	-49.44   	 66.23   	 503.56		
 -3.36   	-41.20   	 68.24   	 478.13		
 -4.88   	-29.60   	 70.15   	 462.87		
 -7.02   	-17.70   	 72.00   	 432.35		
 -8.85   	 -7.63   	 73.73   	 412.00		
 -9.16   	 -0.31   	 75.38   	 386.57		
 -8.54   	  5.80   	 76.93   	 366.22		
 -7.32   	 13.12   	 78.39   	 335.71		
 -6.71   	 23.80   	 79.74   	 315.36		
 -7.02   	 37.84   	 81.00   	 289.93		
 -8.54   	 54.32   	 82.16   	 264.50		
-10.99   	 70.80   	 83.21   	 239.06		
-13.73   	 86.36   	 84.17   	 208.54		
-16.17   	101.01   	 85.00   	 178.03		
-18.92   	115.66   	 85.72   	 152.59		
-21.06   	131.53   	 86.33   	 122.07		
-22.58   	148.01   	 86.82   	  91.56		
-22.28   	164.18   	 87.18   	  71.21		
-20.75   	178.83   	 87.47   	  50.86		
-18.92   	190.73   	 87.67   	  25.43		
-18.01   	199.58   	 87.77(S)	   0.00		
-17.70   	206.30   	 87.77   	 -15.26		
-17.09   	211.18   	 87.71   	 -40.69		
-14.04   	214.54   	 87.55   	 -55.95		
 -9.46   	216.67   	 87.32   	 -71.21		
 -5.19   	215.45   	 87.04   	 -81.38		
 -2.75   	208.74   	 86.71   	 -91.56		
 -2.14   	195.62   	 86.35   	-106.82		
 -1.22   	176.09   	 85.92   	-111.90		
  1.53   	152.89   	 85.47   	-122.07		
  5.49   	129.39   	 84.98   	-137.33		
  9.46   	108.03   	 84.44   	-142.42		
 10.99   	 89.11   	 83.87   	-152.59		
 10.99   	 72.02   	 83.26   	-157.68		
 10.38   	 55.54   	 82.62   	-167.85		
 10.07   	 39.67   	 81.95   	-172.94		
 10.07   	 24.72   	 81.26   	-183.11		
  9.46   	 12.21   	 80.53   	-193.29		
  8.54   	  2.75   	 79.76   	-203.46		
  7.32   	 -4.27   	 78.94   	-213.63		
  6.71   	 -9.77   	 78.09   	-228.89		
  6.71   	-15.26   	 77.17   	-244.15		
  7.02   	-21.36   	 76.20   	-274.67		
  7.02   	-27.16   	 75.10   	-315.36		
  7.02   	-32.04   	 73.83   	-366.22		
  7.02   	-35.10   	 72.37   	-422.18		
  7.63   	-36.32   	 70.68   	-473.04		
 10.07   	-35.10   	 68.79   	-513.73		
 14.95   	-28.99   	 66.73   	-544.25		
 22.28   	-16.17   	 64.56   	-559.51		
 31.43   	  6.71   	 62.32   	-564.60		
 39.98   	 40.59   	 60.06   	-574.77		
 46.39   	 82.40   	 57.76   	-569.68		
 50.66   	126.65   	 55.48   	-574.77		
 55.54   	168.15   	 53.18   	-574.77		
 62.56   	205.99   	 50.88   	-569.68		
 72.02   	243.23   	 48.61   	-559.51		
 81.48   	283.51   	 46.37   	-544.25		
 86.67   	325.62   	 44.19   	-513.73		
 85.45   	362.24   	 42.14   	-493.39		
 77.82   	386.05   	 40.16   	-462.87		
 67.14   	394.29   	 38.31   	-427.26		
 57.07   	393.37   	 36.60   	-401.83		
 51.27   	395.51   	 34.99   	-371.31		
 51.57   	410.16   	 33.51   	-345.88		
 57.98   	437.93   	 32.13   	-315.36		
 68.05   	470.58   	 30.86   	-284.84		
 77.21   	491.03   	 29.73   	-249.24		
 79.96   	481.57   	 28.73   	-218.72		
 73.24   	430.60   	 27.85   	-183.11		
 57.07   	339.36   	 27.12   	-152.59		
 35.10   	223.08   	 26.51   	-116.99		
 12.51   	108.03   	 26.04   	 -86.47		
 -5.80   	 17.70   	 25.70   	 -61.04		
-17.70   	-37.54   	 25.45   	 -40.69		
-22.58   	-65.31   	 25.29   	 -20.35		
-23.50   	-81.48   	 25.21   	  -5.09		
-24.11   	-97.96   	 25.19(D)	  15.26		
-26.86   	-116.27   	 25.25   	  25.43		
-31.74   	-131.23   	 25.35   	  40.69		
-36.62   	-138.24   	 25.51   	  45.78		
-38.76   	-138.85   	 25.70   	  55.95		
-38.45   	-138.55   	 25.92   	  61.04		
-36.32   	-140.69   	 26.16   	  71.21		
-34.18   	-145.57   	 26.45   	  76.30		
-32.65   	-149.84   	 26.75   	  86.47		
-32.35   	-151.98   	 27.10   	  96.64		
-32.65   	-152.59   	 27.49   	 101.73		
-33.57   	-152.59   	 27.89   	 106.82		
-34.48   	-152.28   	 28.32   	 111.90		
-34.79   	-149.54   	 28.77   	 111.90		
-33.26   	-139.16   	 29.22   	 111.90		
-30.82   	-114.75   	 29.66   	 106.82		
-28.69   	-71.11   	 30.09   	 101.73		
-26.25   	-10.99   	 30.50   	  91.56		
-21.67   	 55.54   	 30.86   	  86.47		
-12.82   	116.88   	 31.21   	  76.30		
 -0.61   	169.37   	 31.52   	  66.12		
  7.63   	229.19   	 31.78   	  50.86		
 -0.31   	327.15   	 31.98   	  40.69		
-32.04   	476.38   	 32.15   	  30.52		
-80.26   	638.43   	 32.27   	  20.35		
-122.99   	718.69   	 32.35   	  10.17		
-143.74   	613.71   	 32.39   	   0.00		
-148.32   	284.42   	 32.39   	  -5.09		
-164.79   	-196.84   	 32.37   	 -15.26		
-223.39   	-671.08   	 32.31   	 -15.26		
-323.49   	-981.45   	 32.25   	 -10.17		
-423.28   	-1062.01(R)	 32.21   	 -10.17		
-466.31   	-954.28   	 32.17(E)	   0.00		
-421.14   	-759.58   	 32.17   	  15.26		
-303.65   	-569.15   	 32.23   	  25.43		
-164.49   	-422.06   	 32.33   	  50.86		
-57.07   	-315.55   	 32.53   	  71.21		
 -5.49   	-234.68   	 32.82   	  96.64		
 -1.22   	-173.95   	 33.20   	 127.16		
-16.78   	-135.50   	 33.71   	 157.68		
-28.08   	-119.93   	 34.34   	 193.29		
-26.55   	-119.93   	 35.12   	 233.98		
-16.17   	-123.90   	 36.05   	 269.58		
 -6.10   	-122.99   	 37.13   	 310.27		
 -1.83   	-114.75   	 38.37   	 345.88		
 -2.14   	-103.15   	 39.76   	 396.74		
 -3.66   	-93.08   	 41.34   	 442.52		
 -3.66   	-87.59   	 43.11   	 483.21		
 -2.14   	-85.14   	 45.05   	 534.08		
  0.61   	-83.31   	 47.18   	 564.60		
  3.36   	-79.35   	 49.44   	 579.86		
  5.80   	-73.85   	 51.76   	 584.94		
  7.63   	-68.36   	 54.10   	 579.86		
  8.24   	-64.70   	 56.42   	 569.68		
  7.63   	-62.26   	 58.70   	 554.42		
  6.41   	-59.81   	 60.92   	 534.08		
  5.49   	-55.54   	 63.05   	 523.90		
  5.49   	-48.22   	 65.15   	 503.56		
  6.41   	-39.67   	 67.16   	 483.21		
  7.02   	-31.13   	 69.09   	 457.78		
  7.02   	-24.41   	 70.93   	 437.43		
  5.80   	-18.92   	 72.68   	 412.00		
  4.88   	-13.12   	 74.32   	 396.74		
  4.58   	 -5.19   	 75.91   	 376.40		
  5.49   	  6.41   	 77.42   	 361.14		
  7.02   	 19.84   	 78.86   	 340.79		
  8.24   	 33.26   	 80.22   	 320.45		
  8.24   	 45.17   	 81.51   	 300.10		
  6.41   	 54.93   	 82.71   	 269.58		
  3.97   	 64.70   	 83.78   	 244.15		
  1.83   	 76.90   	 84.76   	 218.72		
  0.61   	 92.47   	 85.64   	 198.37		
  1.22   	111.08   	 86.43   	 178.03		
  2.14   	130.00   	 87.14   	 157.68		
  2.14   	147.71   	 87.77   	 142.42		
  0.92   	162.66   	 88.34   	 122.07		
 -0.92   	176.09   	 88.83   	 101.73		
 -2.44   	188.90   	 89.24   	  86.47		
 -3.36   	201.72   	 89.58   	  66.12		
 -3.36   	213.93   	 89.85   	  45.78		
 -2.75   	224.91   	 90.03   	  30.52		
 -2.44   	233.46   	 90.15   	  10.17		
 -1.83   	239.56   	 90.19(S)	  -5.09		
 -1.22   	242.92   	 90.17   	 -15.26		
  0.31   	243.84   	 90.11   	 -30.52		
  3.36   	241.39   	 89.99   	 -40.69		
  7.32   	233.76   	 89.83   	 -55.95		
 11.90   	220.34   	 89.60   	 -66.12		
 16.48   	201.72   	 89.34   	 -76.30		
 20.75   	179.75   	 89.03   	 -86.47		
 23.80   	156.86   	 88.69   	-101.73		
 26.25   	134.89   	 88.28   	-106.82		
 28.08   	114.44   	 87.85   	-116.99		
 29.30   	 95.21   	 87.39   	-132.25		
 30.52   	 78.13   	 86.86   	-142.42		
 31.43   	 63.48   	 86.29   	-162.77		
 30.82   	 51.27   	 85.64   	-172.94		
 29.30   	 41.20   	 84.94   	-198.37		
 27.47   	 32.35   	 84.15   	-213.63		
 25.94   	 24.41   	 83.30   	-239.06		
 25.02   	 18.01   	 82.34   	-254.32		
 25.33   	 12.82   	 81.32   	-279.75		
 26.25   	  9.46   	 80.20   	-305.19		
 27.16   	  7.32   	 78.98   	-345.88		
 27.47   	  5.19   	 77.60   	-401.83		
 27.16   	  3.05   	 75.99   	-462.87		
 27.77   	  1.22   	 74.14   	-523.90		
 30.52   	  1.53   	 72.04   	-579.86		
 36.62   	  7.63   	 69.73   	-615.46		
 46.39   	 24.11   	 67.26   	-635.81		
 58.29   	 54.63   	 64.72   	-645.98		
 70.50   	 97.35   	 62.14   	-635.81		
 80.26   	145.87   	 59.59   	-630.72		
 87.28   	191.96   	 57.07   	-620.55		
 93.08   	230.41   	 54.59   	-610.37		
 99.18   	263.06   	 52.15   	-595.11		
106.51   	296.02   	 49.77   	-579.86		
112.61   	333.56   	 47.45   	-554.42		
114.14   	372.31   	 45.23   	-523.90		
108.03   	404.36   	 43.13   	-493.39		
 95.52   	422.97   	 41.16   	-457.78		
 81.18   	427.25   	 39.33   	-422.18		
 69.89   	426.64   	 37.64   	-396.74		
 65.92   	432.43   	 36.05   	-361.14		
 69.89   	450.44   	 34.61   	-335.71		
 79.04   	479.13   	 33.27   	-310.27		
 89.42   	507.51   	 32.02   	-274.67		
 96.44   	518.80   	 30.93   	-249.24		
 95.52   	497.13   	 29.93   	-213.63		
 84.84   	434.27   	 29.07   	-183.11		
 65.61   	335.08   	 28.34   	-157.68		
 42.11   	217.59   	 27.71   	-122.07		
 19.53   	108.34   	 27.22   	-101.73		
  3.05   	 27.47   	 26.82   	 -76.30		
 -5.49   	-19.23   	 26.51   	 -61.04		
 -6.71   	-42.42   	 26.27   	 -40.69		
 -5.19   	-58.29   	 26.10   	 -25.43		
 -5.19   	-76.60   	 26.00   	  -5.09		
 -8.85   	-97.66   	 25.98(D)	   5.09		
-15.56   	-113.83   	 26.00   	  25.43		
-22.28   	-121.15   	 26.10   	  30.52		
-25.33   	-121.77   	 26.23   	  45.78		
-24.41   	-120.85   	 26.41   	  45.78		
-20.75   	-121.77   	 26.59   	  61.04		
-17.09   	-124.51   	 26.84   	  61.04		
-14.95   	-127.26   	 27.08   	  66.12		
-14.95   	-128.17   	 27.34   	  71.21		
-16.17   	-127.87   	 27.63   	  76.30		
-16.48   	-127.26   	 27.93   	  86.47		
-14.95   	-125.43   	 28.28   	  86.47		
-11.60   	-119.93   	 28.63   	  96.64		
 -8.24   	-105.59   	 29.01   	 101.73		
 -6.71   	-75.68   	 29.42   	  96.64		
 -7.93   	-27.16   	 29.81   	 101.73		
 -9.46   	 36.32   	 30.21   	  96.64		
 -6.10   	103.76   	 30.60   	  96.64		
  4.88   	164.79   	 30.99   	  86.47		
 19.84   	221.25   	 31.33   	  81.38		
 26.86   	292.36   	 31.66   	  76.30		
 10.07   	405.88   	 31.96   	  61.04		
-34.79   	562.13   	 32.21   	  61.04		
-91.55   	707.09   	 32.45   	  40.69		
-133.67   	738.22   	 32.61   	  35.61		
-146.79   	562.74   	 32.76   	  20.35		
-145.87   	171.20   	 32.84   	  15.26		
-166.63   	-335.08   	 32.90   	   0.00		
-236.82   	-784.00   	 32.90   	   0.00		
-343.32   	-1033.94   	 32.90   	   0.00		
-434.88   	-1049.50(R)	 32.90   	  -5.09		
-456.54   	-898.74   	 32.88(E)	   0.00		
-387.57   	-692.14   	 32.88   	  10.17		
-256.35   	-510.86   	 32.92   	  15.26		
-119.93   	-378.72   	 32.98   	  35.61		
-25.94   	-281.68   	 33.12   	  50.86		
  9.46   	-203.55   	 33.33   	  71.21		
  3.66   	-142.52   	 33.61   	 101.73		
-13.43   	-103.76   	 34.02   	 127.16		
-20.75   	-89.11   	 34.53   	 167.85		
-15.26   	-89.72   	 35.20   	 203.46		
 -4.27   	-93.99   	 36.01   	 239.06		
  2.75   	-93.38   	 36.97   	 274.67		
  3.05   	-86.67   	 38.07   	 310.27		
  0.31   	-77.51   	 39.31   	 350.97		
 -0.92   	-70.19   	 40.71   	 396.74		
  1.53   	-65.00   	 42.30   	 442.52		
  6.10   	-60.42   	 44.07   	 483.21		
 10.07   	-54.32   	 46.00   	 528.99		
 12.21   	-47.00   	 48.12   	 554.42		
 12.82   	-39.37   	 50.34   	 569.68		
 12.51   	-32.96   	 52.61   	 574.77		
 12.21   	-28.38   	 54.91   	 569.68		
 12.51   	-24.72   	 57.19   	 564.60		
 12.51   	-20.75   	 59.45   	 549.34		
 13.12   	-16.17   	 61.65   	 534.08		
 13.73   	-10.68   	 63.78   	 518.82		
 14.95   	 -4.27   	 65.86   	 503.56		
 17.09   	  2.75   	 67.87   	 473.04		
 19.23   	 10.38   	 69.77   	 452.69		
 20.75   	 18.31   	 71.58   	 427.26		
 20.45   	 25.63   	 73.29   	 401.83		
 19.23   	 32.96   	 74.89   	 376.40		
 17.09   	 39.98   	 76.40   	 356.05		
 15.26   	 47.30   	 77.82   	 335.71		
 13.73   	 56.15   	 79.17   	 310.27		
 12.82   	 66.83   	 80.41   	 279.75		
 12.82   	 80.57   	 81.53   	 259.41		
 13.43   	 97.05   	 82.56   	 228.89		
 14.65   	115.05   	 83.48   	 203.46		
 14.95   	133.67   	 84.29   	 178.03		
 13.12   	150.76   	 85.00   	 157.68		
  9.77   	166.02   	 85.64   	 137.33		
  6.41   	180.36   	 86.18   	 122.07		
  4.88   	194.40   	 86.67   	 101.73		
  4.88   	208.74   	 87.08   	  86.47		
  5.80   	222.17   	 87.43   	  71.21		
  6.41   	233.76   	 87.71   	  50.86		
  6.71   	243.23   	 87.91   	  40.69		
  7.02   	251.16   	 88.08   	  20.35		
  8.54   	258.18   	 88.16   	  10.17		
 10.68   	263.37   	 88.20(S)	   0.00		
 12.51   	265.81   	 88.20   	 -15.26		
 13.73   	264.28   	 88.14   	 -25.43		
 15.56   	258.18   	 88.04   	 -40.69		
 18.62   	247.80   	 87.87   	 -50.86		
 23.50   	232.85   	 87.67   	 -61.04		
 28.38   	213.62   	 87.43   	 -71.21		
 32.04   	191.04   	 87.14   	 -86.47		
 33.87   	166.63   	 86.80   	 -96.64		
 34.48   	142.82   	 86.41   	-106.82		
 34.48   	121.46   	 85.98   	-127.16		
 34.48   	102.84   	 85.47   	-142.42		
 33.87   	 86.06   	 84.90   	-157.68		
 33.26   	 70.80   	 84.27   	-178.03		
 32.96   	 57.68   	 83.56   	-193.29		
 33.57   	 47.30   	 82.79   	-213.63		
 35.10   	 39.37   	 81.93   	-233.98		
 36.62   	 33.57   	 81.00   	-249.24		
 36.93   	 28.38   	 80.00   	-264.50		
 36.62   	 23.50   	 78.94   	-289.93		
 36.32   	 19.53   	 77.78   	-330.62		
 36.32   	 16.78   	 76.46   	-376.40		
 36.01   	 15.56   	 74.95   	-437.43		
 36.01   	 14.65   	 73.20   	-498.47		
 36.32   	 14.04   	 71.21   	-549.34		
 38.76   	 15.87   	 69.01   	-590.03		
 44.56   	 23.50   	 66.65   	-610.37		
 53.10   	 41.81   	 64.21   	-620.55		
 63.17   	 73.55   	 61.73   	-610.37		
 72.94   	116.88   	 59.29   	-605.29		
 80.87   	165.71   	 56.87   	-590.03		
 87.59   	211.79   	 54.51   	-579.86		
 94.60   	251.77   	 52.19   	-569.68		
102.84   	286.56   	 49.91   	-554.42		
110.17   	321.96   	 47.69   	-534.08		
113.22   	359.50   	 45.55   	-508.65		
109.86   	395.81   	 43.52   	-478.13		
101.01   	422.67   	 41.61   	-452.69		
 90.03   	434.88   	 39.80   	-417.09		
 80.26   	433.65   	 38.13   	-386.57		
 73.85   	429.99   	 36.58   	-361.14		
 72.63   	435.18   	 35.14   	-335.71		
 76.60   	454.41   	 33.79   	-305.19		
 85.75   	483.70   	 32.57   	-284.84		
 96.74   	508.73   	 31.43   	-254.32		
103.76   	510.56   	 30.42   	-218.72		
101.01   	474.85   	 29.54   	-193.29		
 86.67   	397.03   	 28.77   	-162.77		
 64.39   	287.78   	 28.12   	-132.25		
 40.59   	170.29   	 27.59   	-101.73		
 20.75   	 70.50   	 27.18   	 -81.38		
  7.63   	  3.36   	 26.86   	 -55.95		
  0.00   	-32.35   	 26.63   	 -45.78		
 -4.58   	-50.96   	 26.45   	 -25.43		
 -8.24   	-66.83   	 26.35   	 -10.17		
-11.90   	-85.45   	 26.31(D)	   5.09		
-16.17   	-103.15   	 26.33   	  15.26		
-19.53   	-113.83   	 26.39   	  30.52		
-21.36   	-116.27   	 26.51   	  35.61		
-20.45   	-114.75   	 26.65   	  45.78		
-18.01   	-113.83   	 26.84   	  50.86		
-15.87   	-115.05   	 27.04   	  55.95		
-14.65   	-116.88   	 27.26   	  66.12		
-13.73   	-118.10   	 27.53   	  71.21		
-13.12   	-118.41   	 27.81   	  76.30		
-12.51   	-118.71   	 28.12   	  86.47		
-11.90   	-119.32   	 28.46   	  96.64		
-10.68   	-118.10   	 28.85   	  96.64		
 -8.85   	-111.69   	 29.24   	 106.82		
 -6.10   	-93.38   	 29.66   	 106.82		
 -3.66   	-57.98   	 30.09   	 106.82		
 -2.44   	 -4.27   	 30.52   	 101.73		
  0.31   	 61.34   	 30.93   	 106.82		
  7.32   	126.65   	 31.35   	  96.64		
 21.06   	184.63   	 31.74   	  86.47		
 35.40   	242.00   	 32.09   	  81.38		
 37.23   	324.40   	 32.41   	  66.12		
 13.73   	454.10   	 32.68   	  55.95		
-35.40   	614.62   	 32.90   	  40.69		
-90.33   	730.59   	 33.06   	  25.43		
-126.34   	695.19   	 33.16   	  10.17		
-136.72   	438.23   	 33.20   	   0.00		
-142.21   	-10.99   	 33.20   	 -10.17		
-178.22   	-517.27   	 33.16   	 -15.26		
-262.45   	-907.90   	 33.10   	 -20.35		
-369.57   	-1073.00(R)	 33.02   	 -20.35		
-443.42   	-1016.85   	 32.94   	 -15.26		
-436.40   	-830.08   	 32.88   	 -10.17		
-343.02   	-619.20   	 32.84(E)	   5.09		
-202.94   	-447.69   	 32.86   	  20.35		
-75.07   	-324.10   	 32.94   	  40.69		
  1.22   	-232.24   	 33.10   	  66.12		
 20.45   	-160.52   	 33.37   	  91.56		
  7.63   	-110.47   	 33.73   	 132.25		
 -8.24   	-84.84   	 34.26   	 605.29		
  8.24   	-85.45   	 36.68   	 279.75		
 13.73   	-80.87   	 37.80   	 320.45		
 12.82   	-71.72   	 39.08   	 366.22		
  9.46   	-62.87   	 40.55   	 417.09		
  7.93   	-57.07   	 42.22   	 462.87		
  8.54   	-53.71   	 44.07   	 518.82		
 10.38   	-50.66   	 46.14   	 559.51		
 12.21   	-45.47   	 48.38   	 584.94		
 13.73   	-38.76   	 50.72   	 605.29		
 15.26   	-32.04   	 53.14   	 600.20		
 15.87   	-26.86   	 55.54   	 590.03		
 15.56   	-22.58   	 57.90   	 579.86		
 14.34   	-18.31   	 60.22   	 559.51		
 13.12   	-13.12   	 62.46   	 539.16		
 12.51   	 -6.71   	 64.62   	 518.82		
 13.12   	 -0.31   	 66.69   	 498.47		
 14.65   	  5.80   	 68.69   	 467.95		
 16.48   	 10.99   	 70.56   	 437.43		
 17.40   	 16.17   	 72.31   	 417.09		
 16.78   	 21.36   	 73.98   	 396.74		
 15.87   	 28.08   	 75.56   	 381.48		
 14.95   	 36.93   	 77.09   	 366.22		
 15.26   	 47.91   	 78.56   	 345.88		
 15.87   	 59.51   	 79.94   	 330.62		
 14.95   	 71.11   	 81.26   	 310.27		
 12.51   	 81.79   	 82.50   	 289.93		
  9.16   	 93.08   	 83.66   	 264.50		
  7.02   	105.90   	 84.72   	 239.06		
  7.32   	121.77   	 85.68   	 218.72		
  8.54   	139.16   	 86.55   	 193.29		
  9.77   	157.17   	 87.32   	 178.03		
  9.46   	174.87   	 88.04   	 162.77		
  7.93   	191.65   	 88.69   	 132.25		
  6.41   	207.82   	 89.22   	 116.99		
  5.19   	222.78   	 89.68   	  96.64		
