  I     	  II     	  LV     	  LV'		
-37.54   	-174.26   	 15.06   	  50.86		
-36.62   	-169.07   	 15.26   	  61.04		
-36.32   	-166.63   	 15.50   	  71.21		
-37.54   	-166.63   	 15.79   	  86.47		
-39.98   	-166.02   	 16.13   	 101.73		
-43.95   	-160.83   	 16.54   	 122.07		
-48.52   	-144.65   	 17.03   	 132.25		
-50.35   	-113.53   	 17.56   	 152.59		
-42.72   	-62.26   	 18.17   	 157.68		
-17.40   	 16.48   	 18.80   	 167.85		
 31.43   	134.28   	 19.47   	 167.85		
102.54   	299.38   	 20.14   	 167.85		
187.38   	505.68   	 20.81   	 157.68		
272.52   	723.88   	 21.44   	 152.59		
343.93   	896.30   	 22.05   	 142.42		
388.49   	954.90(R)	 22.62   	 142.42		
394.59   	859.07   	 23.19   	 137.33		
351.26   	622.25   	 23.74   	 137.33		
255.74   	318.30   	 24.29   	 137.33		
122.38   	 50.96   	 24.84   	 142.42		
-14.95   	-103.15   	 25.41   	 157.68		
-115.97   	-133.67   	 26.04   	 178.03		
-154.42   	-91.86   	 26.75   	 213.63		
-135.19   	-49.13   	 27.61   	 269.58		
-90.64   	-47.91   	 28.69   	 340.79		
-56.46   	-86.06   	 30.05   	 447.61		
-49.74   	-134.28   	 31.84   	 569.68		
-62.56   	-168.15   	 34.12   	 707.02		
-76.29   	-180.66   	 36.95   	 854.52		
-79.04   	-181.58   	 40.37   	 986.77		
-71.72   	-181.58   	 44.31   	1103.76		
-62.87   	-185.85   	 48.73   	1174.97		
-59.51   	-193.48   	 53.43   	1210.58		
-60.42   	-201.42   	 58.27   	1195.32		
-62.56   	-205.69   	 63.05   	1154.62		
-63.17   	-204.47   	 67.67   	1093.59		
-62.26   	-199.58   	 72.04   	1022.38		
-60.73   	-193.79   	 76.13   	 956.25		
-59.81   	-190.12   	 79.96   	 900.30		
-59.81   	-188.60   	 83.56   	 854.52		
-59.51   	-187.68   	 86.98   	 824.00		
-58.29   	-185.55   	 90.27   	 783.31		
-56.46   	-181.88   	 93.41   	 752.79		
-54.93   	-177.31   	 96.42   	 717.19		
-53.71   	-172.42   	 99.29   	 686.67		
-52.80   	-167.85   	102.03   	 651.07		
-51.27   	-163.88   	104.64   	 635.81		
-49.44   	-160.52   	107.18   	 620.55		
-47.61   	-157.17   	109.66   	 610.37		
-46.08   	-153.81   	112.11   	 610.37		
-45.17   	-151.06   	114.55   	 605.29		
-43.95   	-148.32   	116.97   	 600.20		
-42.42   	-145.26   	119.37   	 584.94		
-39.98   	-141.91   	121.71   	 569.68		
-36.62   	-138.55   	123.99   	 539.16		
-33.26   	-135.50   	126.14   	 513.73		
-30.21   	-133.06   	128.20   	 488.30		
-28.38   	-130.00   	130.15   	 462.87		
-27.77   	-125.12   	132.00   	 437.43		
-26.86   	-117.80   	133.75   	 422.18		
-24.72   	-109.25   	135.44   	 401.83		
-20.14   	-101.01   	137.05   	 391.66		
-14.34   	-93.38   	138.62   	 381.48		
 -8.85   	-85.75   	140.14   	 361.14		
 -4.88   	-77.51   	141.59   	 356.05		
 -2.14   	-67.44   	143.01   	 335.71		
  0.31   	-56.46   	144.35   	 320.45		
  3.05   	-44.86   	145.64   	 310.27		
  6.71   	-33.57   	146.88   	 295.01		
 10.99   	-22.89   	148.06   	 279.75		
 15.26   	-12.51   	149.18   	 269.58		
 19.23   	 -1.83   	150.25   	 259.41		
 22.28   	  8.85   	151.29   	 249.24		
 24.11   	 18.31   	152.29   	 228.89		
 24.72   	 26.25   	153.20   	 218.72		
 24.11   	 31.74   	154.08   	 203.46		
 22.58   	 35.71   	154.89   	 178.03		
 20.75   	 39.37   	155.60   	 162.77		
 18.92   	 44.25   	156.26   	 137.33		
 17.09   	 49.74   	156.81   	 127.16		
 16.17   	 54.32   	157.31   	 106.82		
 15.26   	 56.46   	157.74   	  96.64		
 13.73   	 56.46   	158.13   	  96.64		
 11.60   	 54.93   	158.51   	  86.47		
  9.16   	 52.49   	158.86   	  81.38		
  7.02   	 48.83   	159.19   	  76.30		
  5.19   	 43.33   	159.49   	  71.21		
  3.66   	 35.10   	159.78   	  55.95		
  1.22   	 25.02   	160.00   	  45.78		
 -2.14   	 14.34   	160.18   	  25.43		
 -5.49   	  4.58   	160.28   	  10.17		
 -7.63   	 -3.66   	160.32   	  -5.09		
 -8.85   	-10.99   	160.30   	 -20.35		
 -9.77   	-18.31   	160.22   	 -35.61		
-10.68   	-25.94   	160.08   	 -45.78		
-12.82   	-34.18   	159.90   	 -66.12		
-14.95   	-42.72   	159.63   	 -81.38		
-16.48   	-51.57   	159.31   	-111.90		
-17.40   	-59.51   	158.86   	-142.42		
-18.01   	-65.61   	158.29   	-178.03		
-18.62   	-69.89   	157.58   	-228.89		
-18.92   	-72.33   	156.66   	-274.67		
-18.92   	-73.85   	155.56   	-335.71		
-19.84   	-76.60   	154.22   	-391.66		
-21.36   	-80.26   	152.65   	-452.69		
-23.19   	-84.84   	150.84   	-508.65		
-25.02   	-88.50   	148.81   	-564.60		
-25.33   	-90.94   	146.55   	-610.37		
-25.02   	-91.86   	144.11   	-671.41		
-25.02   	-91.55   	141.42   	-732.45		
-25.33   	-90.33   	138.49   	-808.75		
-26.25   	-89.42   	135.26   	-905.39		
-26.86   	-89.11   	131.64   	-1007.12		
-27.77   	-90.03   	127.61   	-1098.67		
-28.38   	-92.16   	123.21   	-1185.14		
-29.30   	-93.38   	118.47   	-1246.18		
-29.30   	-92.47   	113.49   	-1286.87		
-28.38   	-89.42   	108.34   	-1302.13		
-26.25   	-85.45   	103.13   	-1291.96		
-24.11   	-82.40   	 97.97   	-1271.61		
-23.19   	-80.26   	 92.88   	-1246.18		
-23.50   	-79.35   	 87.89   	-1215.66		
-24.11   	-78.74   	 83.03   	-1185.14		
-24.72   	-78.13   	 78.29   	-1159.71		
-24.72   	-76.90   	 73.65   	-1129.19		
-24.11   	-74.46   	 69.14   	-1098.67		
-22.89   	-70.80   	 64.74   	-1057.98		
-21.36   	-65.61   	 60.51   	-1012.20		
-18.92   	-59.20   	 56.46   	-961.34		
-16.48   	-50.35   	 52.61   	-895.22		
-13.43   	-37.54   	 49.03   	-839.26		
 -9.46   	-21.06   	 45.68   	-783.31		
 -4.58   	 -2.44   	 42.54   	-722.28		
  0.61   	 15.56   	 39.65   	-676.50		
  6.10   	 30.82   	 36.95   	-635.81		
 10.38   	 42.42   	 34.40   	-590.03		
 13.43   	 48.52   	 32.04   	-559.51		
 15.26   	 48.83   	 29.81   	-523.90		
 16.17   	 44.25   	 27.71   	-483.21		
 17.09   	 39.67   	 25.78   	-452.69		
 19.23   	 42.11   	 23.97   	-417.09		
 22.58   	 52.80   	 22.30   	-376.40		
 25.02   	 66.53   	 20.79   	-345.88		
 24.72   	 74.77   	 19.41   	-310.27		
 19.84   	 70.50   	 18.17   	-284.84		
 10.99   	 54.32   	 17.03   	-259.41		
  2.14   	 32.96   	 15.99   	-228.89		
 -1.53   	 12.82   	 15.08   	-208.54		
  1.83   	 -4.88   	 14.24   	-183.11		
 10.38   	-21.67   	 13.51   	-152.59		
 20.14   	-38.45   	 12.90   	-122.07		
 26.25   	-52.80   	 12.41   	 -91.56		
 26.25   	-62.56   	 12.04   	 -71.21		
 20.14   	-68.05   	 11.76   	 -40.69		
  9.46   	-72.63   	 11.60   	 -30.52		
 -4.88   	-81.48   	 11.48   	 -15.26		
-19.84   	-97.66   	 11.41   	  -5.09		
-31.74   	-118.71   	 11.39   	   0.00		
-38.45   	-139.77   	 11.39   	   0.00		
-39.37   	-155.94   	 11.39   	  10.17		
-36.93   	-163.88   	 11.43   	  10.17		
-33.87   	-164.49   	 11.48   	  10.17		
-32.65   	-160.83   	 11.52   	  15.26		
-32.35   	-155.94   	 11.58   	  20.35		
-32.96   	-152.59   	 11.66   	  25.43		
-33.57   	-150.45   	 11.76   	  30.52		
-33.87   	-148.32   	 11.88   	  45.78		
-33.57   	-145.26   	 12.07   	  50.86		
-33.57   	-141.91   	 12.27   	  71.21		
-34.79   	-137.33   	 12.55   	  81.38		
-38.45   	-128.17   	 12.88   	  96.64		
-42.72   	-108.95   	 13.27   	 106.82		
-40.59   	-71.72   	 13.69   	 122.07		
-23.19   	 -7.93   	 14.18   	 132.25		
 18.62   	 94.30   	 14.71   	 142.42		
 86.67   	246.28   	 15.28   	 147.51		
174.87   	447.08   	 15.87   	 157.68		
269.78   	675.66   	 16.50   	 152.59		
354.00   	882.57   	 17.11   	 157.68		
410.46   	995.18(R)	 17.74   	 152.59		
424.50   	956.42   	 18.35   	 142.42		
385.44   	760.50   	 18.92   	 132.25		
290.53   	464.48   	 19.45   	 127.16		
154.42   	170.59   	 19.96   	 122.07		
  9.46   	-27.47   	 20.45   	 127.16		
-102.54   	-96.13   	 20.96   	 137.33		
-152.89   	-72.02   	 21.51   	 162.77		
-141.91   	-26.25   	 22.16   	 193.29		
-97.96   	-13.12   	 22.93   	 233.98		
-58.90   	-43.33   	 23.87   	 295.01		
-45.78   	-93.99   	 25.05   	 366.22		
-54.63   	-137.94   	 26.51   	 452.69		
-68.66   	-162.05   	 28.32   	 549.34		
-73.85   	-170.59   	 30.52   	 656.15		
-68.66   	-172.73   	 33.14   	 752.79		
-60.42   	-173.95   	 36.15   	 849.44		
-55.54   	-175.17   	 39.55   	 951.17		
-55.85   	-175.78   	 43.36   	1042.72		
-57.98   	-175.78   	 47.53   	1129.19		
-59.20   	-174.56   	 52.04   	1210.58		
-57.68   	-172.42   	 56.89   	1266.53		
-54.93   	-170.59   	 61.95   	1307.22		
-51.88   	-169.07   	 67.18   	1312.30		
-49.74   	-167.85   	 72.43   	1291.96		
-49.13   	-164.79   	 77.60   	1246.18		
-48.83   	-160.52   	 82.58   	1174.97		
-48.22   	-156.56   	 87.28   	1093.59		
-46.69   	-154.72   	 91.66   	1012.20		
-44.86   	-155.33   	 95.71   	 920.65		
-43.03   	-156.25   	 99.39   	 849.44		
-41.81   	-155.03   	102.79   	 783.31		
-41.50   	-150.45   	105.92   	 732.45		
-41.20   	-144.35   	108.85   	 691.76		
-40.59   	-138.24   	111.62   	 656.15		
-39.37   	-133.36   	114.24   	 630.72		
-37.54   	-129.09   	116.76   	 610.37		
-35.40   	-124.51   	119.21   	 584.94		
-32.65   	-119.63   	121.55   	 559.51		
-29.91   	-114.44   	123.78   	 539.16		
-26.86   	-108.95   	125.94   	 508.65		
-22.58   	-102.54   	127.98   	 488.30		
-18.01   	-94.91   	129.93   	 467.95		
-13.43   	-86.67   	131.80   	 447.61		
 -9.46   	-78.74   	133.59   	 432.35		
 -7.02   	-71.41   	135.32   	 412.00		
 -5.19   	-64.09   	136.97   	 406.92		
 -2.44   	-55.85   	138.60   	 396.74		
  2.14   	-46.08   	140.18   	 391.66		
  7.93   	-34.79   	141.75   	 381.48		
 14.34   	-22.28   	143.28   	 376.40		
 19.84   	 -8.24   	144.78   	 366.22		
 23.80   	  6.71   	146.25   	 361.14		
 26.86   	 21.97   	147.69   	 345.88		
 30.82   	 37.23   	149.07   	 330.62		
 35.71   	 52.19   	150.40   	 320.45		
 41.20   	 66.83   	151.68   	 305.19		
 46.39   	 80.87   	152.90   	 289.93		
 49.44   	 93.99   	154.06   	 279.75		
 50.96   	105.29   	155.18   	 264.50		
 51.57   	114.75   	156.24   	 249.24		
 51.88   	121.46   	157.23   	 233.98		
 51.57   	125.43   	158.17   	 218.72		
 50.35   	126.65   	159.04   	 203.46		
 47.91   	125.43   	159.86   	 193.29		
 44.56   	121.46   	160.63   	 172.94		
 40.89   	115.05   	161.32   	 167.85		
 36.62   	105.59   	161.99   	 147.51		
 31.43   	 92.77   	162.58   	 142.42		
 25.33   	 77.82   	163.15   	 127.16		
 18.31   	 61.65   	163.66   	 116.99		
 11.60   	 45.78   	164.13   	 106.82		
  4.88   	 30.21   	164.56   	  91.56		
 -0.61   	 14.65   	164.92   	  81.38		
 -4.88   	 -1.53   	165.25   	  71.21		
 -8.24   	-17.09   	165.53   	  55.95		
-11.29   	-30.52   	165.76   	  40.69		
-14.65   	-41.20   	165.92   	  30.52		
-19.53   	-50.05   	166.04   	  20.35		
-24.72   	-57.98   	166.12   	   5.09		
-29.91   	-65.92   	166.14   	 -10.17		
-34.18   	-73.55   	166.10   	 -30.52		
-36.62   	-79.96   	165.98   	 -45.78		
-37.84   	-83.92   	165.80   	 -66.12		
-37.84   	-86.06   	165.53   	 -91.56		
-36.93   	-86.98   	165.17   	-122.07		
-35.71   	-86.67   	164.68   	-152.59		
-35.10   	-86.98   	164.07   	-188.20		
-35.40   	-88.50   	163.32   	-239.06		
-36.62   	-90.33   	162.36   	-279.75		
-39.37   	-92.16   	161.24   	-335.71		
-42.11   	-92.77   	159.90   	-391.66		
-44.25   	-91.86   	158.33   	-442.52		
-44.56   	-89.72   	156.56   	-498.47		
-43.03   	-87.89   	154.57   	-554.42		
-40.89   	-87.28   	152.35   	-610.37		
-39.98   	-87.28   	149.91   	-676.50		
-40.28   	-86.98   	147.20   	-737.54		
-41.81   	-85.75   	144.25   	-818.92		
-43.03   	-83.31   	140.98   	-895.22		
-43.95   	-80.57   	137.40   	-981.68		
-44.25   	-79.65   	133.47   	-1063.07		
-43.95   	-82.09   	129.22   	-1144.45		
-43.33   	-86.36   	124.64   	-1210.58		
-42.42   	-89.72   	119.80   	-1261.44		
-41.81   	-87.89   	114.75   	-1297.04		
-40.89   	-75.38   	109.56   	-1312.30		
-40.28   	-49.74   	104.31   	-1312.30		
-38.76   	-11.90   	 99.06   	-1297.04		
-32.96   	 36.01   	 93.88   	-1281.79		
-18.31   	 89.11   	 88.75   	-1251.27		
  8.85   	135.19   	 83.74   	-1220.75		
 50.05   	154.42   	 78.86   	-1185.14		
101.62   	118.71   	 74.12   	-1144.45		
156.56   	 -3.05   	 69.54   	-1098.67		
205.99   	-221.56   	 65.15   	-1052.90		
242.61   	-509.64   	 60.94   	-1007.12		
261.84   	-810.85   	 56.91   	-961.34		
264.89   	-1058.04   	 53.06   	-910.47		
256.35   	-1207.89   	 49.42   	-859.61		
240.78   	-1257.63(R)	 45.98   	-803.66		
220.03   	-1234.74   	 42.77   	-757.88		
187.99   	-1166.69   	 39.74   	-696.84		
139.47   	-1062.93   	 36.95   	-651.07		
 75.38   	-921.94   	 34.34   	-595.11		
  5.19   	-748.29   	 31.96   	-539.16		
-57.98   	-566.10   	 29.81   	-478.13		
-104.68   	-410.16   	 27.89   	-406.92		
-134.28   	-307.31   	 26.27   	-330.62		
-152.28   	-260.62   	 24.94   	-254.32		
-161.74   	-253.30   	 23.93   	-172.94		
-162.66   	-262.15   	 23.23   	 -96.64		
-155.94   	-269.78   	 22.85   	 -30.52		
-144.65   	-267.94   	 22.73   	  40.69		
-134.28   	-256.65   	 22.89   	 111.90		
-127.87   	-237.43   	 23.34   	 172.94		
-126.04   	-212.10   	 24.03   	 259.41		
-125.12   	-180.36   	 25.07   	 340.79		
-121.77   	-141.30   	 26.43   	 447.61		
-112.92   	-92.77   	 28.22   	 549.34		
-97.96   	-37.54   	 30.42   	 661.24		
-79.04   	 17.40   	 33.06   	 752.79		
-61.04   	 62.26   	 36.07   	 829.09		
-49.74   	 89.42   	 39.39   	 885.04		
-46.39   	100.71   	 42.93   	 925.73		
-48.52   	104.68   	 46.63   	 951.17		
-50.96   	109.86   	 50.44   	 966.43		
-51.27   	120.54   	 54.30   	 981.68		
-50.05   	135.50   	 58.23   	 996.94		
-47.91   	151.37   	 62.22   	1007.12		
-45.47   	166.93   	 66.25   	1012.20		
-42.42   	182.80   	 70.29   	1012.20		
-38.76   	200.50   	 74.34   	1002.03		
-35.40   	220.03   	 78.35   	 971.51		
-33.87   	239.56   	 82.24   	 925.73		
-34.18   	258.48   	 85.94   	 864.70		
-34.79   	277.40   	 89.40   	 808.75		
-33.87   	297.55   	 92.63   	 737.54		
-30.82   	321.35   	 95.58   	 676.50		
-25.33   	349.73   	 98.29   	 610.37		
-18.62   	382.39   	100.73   	 554.42		
-12.82   	417.79   	102.95   	 493.39		
 -8.54   	453.80   	104.92   	 442.52		
 -6.10   	489.81   	106.69   	 381.48		
 -3.66   	526.43   	108.22   	 330.62		
 -0.61   	565.19   	109.54   	 284.84		
  3.97   	607.30   	110.68   	 249.24		
  9.77   	651.86   	111.68   	 223.80		
 15.56   	697.63   	112.57   	 213.63		
 21.97   	741.88   	113.43   	 208.54		
 28.08   	784.00   	114.26   	 203.46		
 34.18   	823.36   	115.08   	 203.46		
 40.28   	861.21   	115.89   	 193.29		
 46.69   	898.44   	116.66   	 178.03		
 53.10   	933.84   	117.37   	 142.42		
 60.12   	966.49   	117.94   	 111.90		
 67.14   	993.65   	118.39   	  76.30		
 73.24   	1013.18   	118.70   	  35.61		
 78.43   	1022.95   	118.84   	   0.00		
 82.40   	1021.73   	118.84   	 -30.52		
 85.45   	1008.91   	118.72   	 -61.04		
 87.89   	984.80   	118.47   	 -86.47		
 89.42   	950.93   	118.13   	-111.90		
 90.64   	908.81   	117.68   	-147.51		
 90.64   	859.68   	117.09   	-172.94		
 88.81   	804.14   	116.40   	-213.63		
 85.45   	743.41   	115.54   	-244.15		
 80.57   	678.41   	114.57   	-284.84		
 75.68   	610.66   	113.43   	-315.36		
 70.80   	540.77   	112.17   	-345.88		
 66.53   	470.28   	110.78   	-366.22		
 61.65   	402.22   	109.32   	-386.57		
 55.85   	339.05   	107.77   	-412.00		
 49.13   	282.90   	106.12   	-442.52		
 43.03   	234.07   	104.35   	-493.39		
 37.84   	190.73   	102.38   	-549.34		
 34.18   	152.59   	100.18   	-620.55		
 30.82   	121.15   	 97.70   	-691.76		
 26.86   	101.62   	 94.93   	-762.97		
 21.67   	 95.83   	 91.88   	-813.83		
 15.56   	 97.66   	 88.63   	-849.44		
 10.07   	 90.94   	 85.23   	-874.87		
  7.63   	 56.15   	 81.73   	-885.04		
 11.29   	-22.28   	 78.19   	-874.87		
 23.19   	-151.06   	 74.69   	-874.87		
 43.33   	-324.71   	 71.19   	-859.61		
 69.27   	-528.87   	 67.75   	-849.44		
 96.13   	-747.38   	 64.35   	-839.26		
119.63   	-963.13   	 61.00   	-829.09		
137.33   	-1154.17   	 57.68   	-813.83		
147.09   	-1297.61   	 54.43   	-793.49		
147.09   	-1374.21(R)	 51.25   	-768.05		
134.58   	-1372.07   	 48.18   	-737.54		
107.42   	-1298.22   	 45.23   	-701.93		
 66.22   	-1184.08   	 42.42   	-661.24		
 16.78   	-1065.67   	 39.78   	-620.55		
-30.82   	-960.08   	 37.29   	-579.86		
-69.89   	-857.85   	 34.97   	-534.08		
-99.79   	-736.39   	 32.84   	-488.30		
-123.90   	-589.29   	 30.88   	-432.35		
-144.35   	-440.98   	 29.16   	-381.48		
-158.08   	-332.03   	 27.63   	-310.27		
-159.91   	-288.09   	 26.39   	-249.24		
-150.15   	-299.38   	 25.39   	-183.11		
-137.02   	-331.73   	 24.66   	-122.07		
-130.92   	-354.31   	 24.17   	 -66.12		
-133.97   	-354.31   	 23.91   	 -25.43		
-140.08   	-332.34   	 23.80   	  10.17		
-138.24   	-292.05   	 23.85   	  40.69		
-123.29   	-237.12   	 24.01   	  71.21		
-98.27   	-176.09   	 24.29   	  91.56		
-72.33   	-124.82   	 24.66   	 116.99		
-54.32   	-95.83   	 25.13   	 147.51		
-45.78   	-88.20   	 25.72   	 183.11		
-42.42   	-86.06   	 26.45   	 213.63		
-37.23   	-68.97   	 27.30   	 259.41		
-26.55   	-28.69   	 28.34   	 289.93		
-11.60   	 25.02   	 29.50   	 330.62		
  1.53   	 73.55   	 30.82   	 356.05		
  6.41   	101.93   	 32.25   	 381.48		
  1.53   	109.86   	 33.77   	 396.74		
 -9.46   	107.42   	 35.36   	 412.00		
-20.75   	106.51   	 37.01   	 417.09		
-26.86   	112.30   	 38.68   	 412.00		
-27.16   	122.38   	 40.33   	 417.09		
-23.19   	132.75   	 41.99   	 417.09		
-18.31   	141.91   	 43.66   	 412.00		
-15.26   	152.89   	 45.31   	 401.83		
-13.43   	169.37   	 46.92   	 391.66		
-11.60   	191.04   	 48.48   	 376.40		
 -9.16   	215.15   	 49.99   	 356.05		
 -5.19   	238.34   	 51.41   	 325.53		
 -1.22   	259.40   	 52.72   	 305.19		
  3.05   	280.46   	 53.94   	 274.67		
  6.41   	303.65   	 55.04   	 249.24		
  9.46   	329.59   	 56.03   	 223.80		
 12.21   	357.36   	 56.93   	 203.46		
 15.56   	384.83   	 57.74   	 183.11		
 19.53   	411.68   	 58.47   	 157.68		
 24.11   	438.84   	 59.10   	 127.16		
 28.69   	466.31   	 59.61   	 101.73		
 33.26   	494.08   	 60.02   	  71.21		
 37.54   	521.24   	 60.30   	  35.61		
 41.50   	546.26   	 60.45   	  10.17		
 44.86   	568.85   	 60.49   	 -25.43		
 47.91   	589.60   	 60.39   	 -45.78		
 49.74   	608.83   	 60.20   	 -71.21		
 51.88   	625.92   	 59.92   	 -86.47		
 54.32   	638.12   	 59.57   	-106.82		
 57.37   	642.40   	 59.15   	-122.07		
 59.51   	636.29   	 58.66   	-137.33		
 59.20   	618.29   	 58.11   	-152.59		
 56.76   	590.82   	 57.50   	-162.77		
 53.41   	556.34   	 56.85   	-172.94		
 51.27   	517.88   	 56.15   	-188.20		
 50.96   	476.68   	 55.40   	-203.46		
 51.27   	433.04   	 54.59   	-218.72		
 50.35   	386.96   	 53.71   	-239.06		
 47.00   	339.97   	 52.76   	-264.50		
 41.81   	293.58   	 51.70   	-289.93		
 36.93   	249.33   	 50.54   	-320.45		
 33.26   	208.44   	 49.26   	-345.88		
 30.82   	169.98   	 47.87   	-371.31		
 28.08   	133.67   	 46.39   	-381.48		
 23.50   	 99.79   	 44.86   	-396.74		
 17.09   	 67.75   	 43.28   	-396.74		
  9.77   	 38.45   	 41.69   	-396.74		
  3.66   	 11.90   	 40.10   	-396.74		
 -0.61   	-10.68   	 38.51   	-381.48		
 -3.36   	-29.60   	 36.99   	-381.48		
 -6.41   	-45.17   	 35.46   	-371.31		
-10.38   	-57.37   	 33.98   	-361.14		
-14.34   	-66.83   	 32.53   	-361.14		
-16.78   	-73.55   	 31.09   	-356.05		
-17.09   	-78.43   	 29.66   	-345.88		
-16.17   	-83.01   	 28.28   	-345.88		
-16.17   	-89.72   	 26.90   	-330.62		
-17.70   	-98.27   	 25.57   	-315.36		
-20.45   	-107.12   	 24.31   	-300.10		
-22.58   	-114.44   	 23.11   	-284.84		
-22.89   	-118.71   	 21.97   	-264.50		
-21.97   	-120.85   	 20.92   	-249.24		
-21.36   	-123.29   	 19.92   	-223.80		
-21.67   	-126.95   	 19.02   	-203.46		
-22.89   	-131.53   	 18.21   	-188.20		
-24.72   	-135.80   	 17.46   	-167.85		
-26.55   	-138.24   	 16.79   	-152.59		
-27.77   	-138.24   	 16.17   	-137.33		
-27.77   	-137.02   	 15.63   	-132.25		
-26.55   	-136.11   	 15.10   	-116.99		
-25.02   	-137.02   	 14.63   	-116.99		
-24.72   	-140.99   	 14.16   	-111.90		
-25.94   	-146.48   	 13.71   	-111.90		
-28.08   	-152.28   	 13.27   	-111.90		
-30.21   	-156.25   	 12.82   	-111.90		
-31.74   	-159.00   	 12.37   	-101.73		
-32.96   	-159.91   	 11.96   	-101.73		
-33.87   	-160.22   	 11.56   	 -91.56		
-34.18   	-159.61   	 11.19   	 -81.38		
-33.87   	-159.30   	 10.86   	 -66.12		
-33.26   	-159.30   	 10.60   	 -55.95		
-33.57   	-159.91   	 10.38   	 -40.69		
-34.18   	-160.83   	 10.21   	 -35.61		
-35.71   	-160.83   	 10.07   	 -25.43		
-36.32   	-160.52   	  9.97   	 -15.26		
-36.32   	-161.13   	  9.91   	 -10.17		
-36.01   	-163.57   	  9.87   	  -5.09		
-36.32   	-167.85   	  9.85   	   5.09		
-37.54   	-172.42   	  9.87   	   5.09		
-39.06   	-174.87   	  9.89   	  15.26		
-39.98   	-174.56   	  9.95   	  15.26		
-40.89   	-173.03   	 10.01   	  25.43		
-41.81   	-172.42   	 10.11   	  30.52		
-42.72   	-173.03   	 10.23   	  30.52		
-44.25   	-174.26   	 10.36   	  30.52		
-45.17   	-174.56   	 10.48   	  20.35		
-45.47   	-173.34   	 10.56   	  25.43		
-45.17   	-170.90   	 10.66   	  15.26		
-43.95   	-168.15   	 10.72   	  10.17		
-43.03   	-166.32   	 10.76   	  10.17		
-42.42   	-165.71   	 10.80   	  10.17		
-42.42   	-166.02   	 10.84   	  10.17		
