  I     	  II     	  LVp     	  LVp'		
216.06   	143.43   	 38.92   	 233.98		
208.13   	 91.86   	 39.86   	 274.67		
196.23   	 25.63   	 40.96   	 310.27		
178.83   	-58.59   	 42.20   	 345.88		
157.17   	-159.00   	 43.58   	 381.48		
134.89   	-264.89   	 45.11   	 427.26		
117.49   	-357.36   	 46.82   	 467.95		
110.47   	-419.31   	 48.69   	 508.65		
116.27   	-444.34   	 50.72   	 539.16		
130.92   	-441.59   	 52.88   	 574.77		
144.04   	-428.16   	 55.18   	 610.37		
144.96   	-412.60   	 57.62   	 651.07		
127.26   	-390.01   	 60.22   	 691.76		
 91.55   	-350.34   	 62.99   	 742.62		
 45.17   	-290.83   	 65.96   	 783.31		
 -0.92   	-223.08   	 69.09   	 798.57		
-39.37   	-166.02   	 72.29   	 798.57		
-66.22   	-130.62   	 75.48   	 793.49		
-81.79   	-114.14   	 78.66   	 788.40		
-88.20   	-105.59   	 81.81   	 818.92		
-88.81   	-97.05   	 85.09   	 885.04		
-87.89   	-87.59   	 88.63   	 961.34		
-88.20   	-83.01   	 92.47   	1037.64		
-90.03   	-85.45   	 96.62   	1103.76		
-91.55   	-91.25   	101.04   	1149.54		
-90.94   	-93.69   	105.64   	1180.06		
-87.89   	-89.11   	110.36   	1205.49		
-84.84   	-79.65   	115.18   	1220.75		
-83.31   	-71.11   	120.06   	1220.75		
-83.01   	-68.97   	124.94   	1180.06		
-82.70   	-74.16   	129.66   	1108.85		
-81.18   	-83.31   	134.10   	1017.29		
-79.35   	-89.42   	138.17   	 920.65		
-78.74   	-87.89   	141.85   	 844.35		
-79.04   	-77.82   	145.23   	 778.23		
-79.04   	-64.39   	148.34   	 722.28		
-78.13   	-55.24   	151.23   	 676.50		
-75.68   	-55.54   	153.94   	 651.07		
-73.24   	-62.87   	156.54   	 651.07		
-71.11   	-70.80   	159.14   	 666.32		
-69.89   	-73.24   	161.81   	 686.67		
-68.66   	-69.27   	164.56   	 686.67		
-67.44   	-63.17   	167.30   	 656.15		
-66.22   	-58.90   	169.93   	 595.11		
-65.92   	-57.98   	172.31   	 523.90		
-66.53   	-58.90   	174.40   	 457.78		
-66.83   	-59.20   	176.24   	 406.92		
-66.83   	-59.81   	177.86   	 356.05		
-65.92   	-60.73   	179.29   	 320.45		
-64.39   	-62.56   	180.57   	 284.84		
-63.48   	-64.39   	181.71   	 249.24		
-63.48   	-65.92   	182.71   	 223.80		
-65.00   	-69.27   	183.60   	 218.72		
-67.44   	-75.38   	184.48   	 218.72		
-70.80   	-83.01   	185.35   	 233.98		
-74.16   	-89.42   	186.29   	 249.24		
-77.21   	-92.47   	187.28   	 249.24		
-79.65   	-92.47   	188.28   	 244.15		
-81.79   	-91.86   	189.26   	 223.80		
-83.31   	-92.16   	190.15   	 193.29		
-84.53   	-92.16   	190.92   	 162.77		
-85.14   	-90.33   	191.58   	 152.59		
-84.84   	-87.28   	192.19   	 127.16		
-83.92   	-85.14   	192.70   	 106.82		
-82.40   	-85.14   	193.12   	  71.21		
-80.87   	-86.06   	193.41   	  30.52		
-79.04   	-83.92   	193.53(S)	   0.00		
-76.60   	-75.99   	193.53   	 -30.52		
-72.94   	-63.48   	193.41   	 -45.78		
-68.36   	-49.13   	193.22   	 -61.04		
-62.26   	-36.62   	192.98   	 -86.47		
-54.63   	-26.55   	192.63   	-106.82		
-46.08   	-18.01   	192.21   	-142.42		
-36.62   	 -9.16   	191.64   	-167.85		
-27.16   	  1.53   	190.97   	-193.29		
-18.01   	 12.82   	190.19   	-208.54		
 -9.16   	 23.80   	189.36   	-233.98		
 -1.53   	 32.65   	188.42   	-259.41		
  3.97   	 40.28   	187.38   	-284.84		
  7.32   	 47.30   	186.25   	-315.36		
  8.54   	 55.24   	184.98   	-340.79		
  9.77   	 63.78   	183.62   	-376.40		
 10.99   	 71.41   	182.12   	-401.83		
 12.82   	 76.90   	180.51   	-427.26		
 13.73   	 79.65   	178.80   	-457.78		
 13.12   	 79.04   	176.97   	-473.04		
 11.90   	 76.29   	175.08   	-493.39		
 10.38   	 71.72   	173.10   	-508.65		
  9.46   	 66.53   	171.07   	-518.82		
  9.16   	 61.04   	168.99   	-523.90		
  7.93   	 55.54   	166.90   	-508.65		
  5.49   	 50.66   	164.86   	-462.87		
  2.14   	 47.00   	163.01   	-422.18		
 -2.14   	 43.64   	161.32   	-401.83		
 -6.10   	 40.59   	159.71   	-432.35		
 -9.77   	 36.93   	157.99   	-513.73		
-12.82   	 32.35   	155.93   	-651.07		
-15.26   	 27.77   	153.33   	-808.75		
-17.09   	 24.72   	150.09   	-956.25		
-18.62   	 23.80   	146.27   	-1073.24		
-19.23   	 25.33   	141.97   	-1164.80		
-18.92   	 27.47   	137.31   	-1225.83		
-18.31   	 29.30   	132.41   	-1261.44		
-17.40   	 29.91   	127.36   	-1246.18		
-17.40   	 29.60   	122.38   	-1220.75		
-18.92   	 28.99   	117.50   	-1180.06		
-21.67   	 28.38   	112.78   	-1149.54		
-24.41   	 27.77   	108.18   	-1129.19		
-26.86   	 26.25   	103.66   	-1103.76		
-28.38   	 25.02   	 99.25   	-1093.59		
-29.30   	 24.11   	 94.87   	-1078.33		
-29.60   	 24.41   	 90.56   	-1068.15		
-29.91   	 25.63   	 86.29   	-1063.07		
-30.21   	 27.47   	 82.03   	-1057.98		
-30.52   	 30.21   	 77.80   	-1042.72		
-31.43   	 32.96   	 73.63   	-1017.29		
-32.65   	 35.40   	 69.56   	-986.77		
-34.18   	 36.62   	 65.62   	-946.08		
-35.71   	 36.62   	 61.83   	-905.39		
-36.93   	 35.40   	 58.21   	-874.87		
-37.84   	 33.87   	 54.71   	-844.35		
-38.45   	 32.96   	 51.33   	-803.66		
-39.06   	 32.96   	 48.12   	-757.88		
-39.67   	 32.65   	 45.09   	-701.93		
-39.67   	 31.13   	 42.28   	-645.98		
-39.67   	 28.38   	 39.69   	-574.77		
-39.98   	 24.11   	 37.40   	-493.39		
-40.28   	 20.14   	 35.42   	-412.00		
-40.59   	 17.09   	 33.77   	-340.79		
-40.89   	 16.17   	 32.41   	-274.67		
-41.20   	 16.78   	 31.31   	-228.89		
-41.20   	 18.01   	 30.40   	-188.20		
-41.50   	 18.92   	 29.64   	-162.77		
-41.50   	 18.62   	 28.99   	-127.16		
-41.50   	 17.70   	 28.48   	-106.82		
-41.81   	 16.17   	 28.06   	 -86.47		
-43.03   	 14.34   	 27.71   	 -66.12		
-43.95   	 11.90   	 27.45   	 -45.78		
-43.95   	  9.77   	 27.26   	 -35.61		
-42.42   	  7.93   	 27.12   	 -10.17		
-40.59   	  7.02   	 27.08   	  10.17		
-39.37   	  7.32   	 27.12   	  25.43		
-38.76   	  8.54   	 27.22   	  40.69		
-37.54   	 10.68   	 27.39   	  45.78		
-35.10   	 14.65   	 27.57   	  50.86		
-31.43   	 21.97   	 27.77   	  55.95		
-28.08   	 33.57   	 28.00   	  50.86		
-26.55   	 49.74   	 28.20   	  55.95		
-27.47   	 68.36   	 28.42   	  45.78		
-28.99   	 87.89   	 28.61   	  45.78		
-29.60   	106.20   	 28.79   	  40.69		
-28.69   	123.29   	 28.95   	  35.61		
-26.25   	139.16   	 29.09   	  30.52		
-22.28   	153.20   	 29.22   	  30.52		
-17.70   	163.27   	 29.34   	  25.43		
-13.43   	168.15   	 29.44   	  30.52		
-10.99   	166.32   	 29.56   	  25.43		
-10.38   	159.30   	 29.66   	  25.43		
 -9.16   	148.62   	 29.77   	  30.52		
 -4.27   	136.11   	 29.89   	  25.43		
  6.41   	120.54   	 29.99   	  30.52		
 21.06   	101.93   	 30.11   	  30.52		
 36.01   	 81.48   	 30.23   	  35.61		
 47.00   	 62.87   	 30.38   	  35.61		
 51.27   	 49.74   	 30.52   	  35.61		
 46.69   	 42.42   	 30.66   	  35.61		
 32.65   	 37.54   	 30.80   	  30.52		
 10.99   	 29.91   	 30.93   	  25.43		
-12.51   	 16.17   	 31.03   	  25.43		
-30.21   	 -3.05   	 31.13   	  15.26		
-38.45   	-22.89   	 31.19   	  20.35		
-38.15   	-37.23   	 31.27   	  20.35		
-34.48   	-43.33   	 31.35   	  25.43		
-31.74   	-42.42   	 31.45   	  30.52		
-32.04   	-38.45   	 31.58   	  35.61		
-33.87   	-35.40   	 31.72   	  35.61		
-35.40   	-35.10   	 31.86   	  45.78		
-35.71   	-36.32   	 32.04   	  45.78		
-35.10   	-37.54   	 32.23   	  61.04		
-33.87   	-37.84   	 32.47   	  66.12		
-32.96   	-37.54   	 32.74   	  81.38		
-32.65   	-36.93   	 33.06   	  91.56		
-32.96   	-36.32   	 33.43   	  96.64		
-32.35   	-35.10   	 33.81   	 101.73		
-29.30   	-31.13   	 34.22   	  96.64		
-20.75   	-22.28   	 34.61   	  96.64		
 -6.10   	 -6.41   	 34.99   	  96.64		
 14.04   	 17.09   	 35.38   	 101.73		
 37.23   	 48.22   	 35.79   	  96.64		
 61.95   	 85.75   	 36.17   	  91.56		
 85.45   	126.95   	 36.54   	  81.38		
103.76   	163.27   	 36.87   	  71.21		
109.56   	183.72   	 37.15   	  66.12		
101.32   	179.75   	 37.42   	  55.95		
 88.50   	151.67   	 37.64   	  50.86		
 95.21   	112.00   	 37.84   	  25.43		
145.87   	 79.96   	 37.94   	  15.26		
245.67   	 69.58   	 38.01   	   0.00		
369.57   	 87.89   	 38.01   	   0.00		
477.60   	128.78   	 38.01   	   5.09		
538.33   	177.61   	 38.03   	   5.09		
549.62   	215.76   	 38.05   	   0.00		
534.36   	229.80   	 38.05   	  -5.09		
519.41   	216.98   	 38.03   	  -5.09		
517.58   	188.29   	 38.01   	  -5.09		
521.24   	159.61   	 37.99   	  10.17		
514.22   	139.77   	 38.03   	  20.35		
487.67   	124.51   	 38.11   	  35.61		
445.56   	104.06   	 38.25   	  40.69		
402.22   	 71.41   	 38.41   	  45.78		
373.23   	 28.69   	 38.60   	  55.95		
365.60   	-15.26   	 38.82   	  71.21		
375.37   	-55.24   	 39.10   	  96.64		
391.24   	-91.25   	 39.49   	 132.25		
402.53   	-126.34   	 40.02   	 157.68		
404.66   	-161.74   	 40.65   	 188.20		
398.56   	-193.48   	 41.40   	 208.54		
386.96   	-213.32   	 42.24   	 228.89		
368.96   	-215.76   	 43.15   	 244.15		
342.71   	-200.20   	 44.13   	 264.50		
306.40   	-173.34   	 45.19   	 289.93		
260.62   	-148.32   	 46.35   	 315.36		
208.74   	-136.72   	 47.61   	 340.79		
152.89   	-142.82   	 48.97   	 361.14		
 96.13   	-158.39   	 50.42   	 381.48		
 41.81   	-166.63   	 51.94   	 396.74		
 -6.10   	-153.81   	 53.53   	 422.18		
-45.47   	-118.10   	 55.22   	 437.43		
-76.29   	-72.94   	 56.97   	 452.69		
-99.79   	-37.54   	 58.78   	 462.87		
-116.88   	-22.28   	 60.63   	 473.04		
-126.95   	-24.72   	 62.52   	 483.21		
-130.31   	-32.35   	 64.46   	 483.21		
-129.39   	-35.40   	 66.39   	 493.39		
-127.26   	-30.82   	 68.36   	 498.47		
-126.04   	-23.50   	 70.36   	 503.56		
-126.04   	-17.40   	 72.37   	 508.65		
-125.73   	-14.04   	 74.40   	 508.65		
-123.90   	-11.90   	 76.44   	 503.56		
-122.38   	 -9.77   	 78.45   	 513.73		
-122.99   	 -6.41   	 80.51   	 513.73		
-126.65   	 -1.53   	 82.56   	 523.90		
-131.53   	  6.41   	 84.66   	 549.34		
-134.28   	 20.14   	 86.86   	 564.60		
-131.84   	 40.28   	 89.11   	 579.86		
-125.73   	 62.56   	 91.43   	 564.60		
-119.63   	 78.13   	 93.69   	 534.08		
-116.58   	 78.74   	 95.83   	 503.56		
-116.88   	 61.34   	 97.84   	 493.39		
-118.10   	 31.74   	 99.82   	 508.65		
-118.41   	  1.53   	101.85   	 534.08		
-118.41   	-18.92   	103.99   	 559.51		
-119.02   	-25.94   	106.23   	 574.77		
-120.85   	-22.58   	108.52   	 574.77		
-122.07   	-13.43   	110.82   	 569.68		
-121.15   	 -2.44   	113.10   	 554.42		
-118.10   	  6.41   	115.32   	 539.16		
-114.75   	 11.90   	117.48   	 528.99		
-113.22   	 13.73   	119.59   	 513.73		
-114.75   	 11.60   	121.65   	 498.47		
-119.02   	  7.32   	123.64   	 483.21		
-124.51   	  3.05   	125.57   	 462.87		
-129.70   	  0.00   	127.43   	 432.35		
-133.36   	 -0.92   	129.16   	 401.83		
-134.89   	  1.22   	130.76   	 366.22		
-135.50   	  5.80   	132.23   	 335.71		
-136.11   	 10.99   	133.57   	 310.27		
-138.55   	 14.04   	134.81   	 274.67		
-143.74   	 14.34   	135.91   	 239.06		
-149.23   	 13.12   	136.87   	 203.46		
-152.59   	 14.65   	137.68   	 178.03		
-153.81   	 20.75   	138.39   	 167.85		
-153.20   	 29.60   	139.06   	 162.77		
-152.89   	 38.45   	139.71   	 162.77		
-152.59   	 44.56   	140.37   	 157.68		
-149.84   	 51.57   	141.00   	 142.42		
-144.35   	 61.95   	141.57   	 122.07		
-137.94   	 75.38   	142.05   	 101.73		
-132.14   	 86.98   	142.46   	  76.30		
-126.95   	 91.55   	142.77   	  50.86		
-119.63   	 88.50   	142.97   	  25.43		
-108.34   	 84.23   	143.07   	   5.09		
-93.69   	 88.50   	143.09   	 -15.26		
-79.35   	105.59   	143.03   	 -35.61		
-67.75   	130.00   	142.89   	 -55.95		
-58.29   	151.37   	142.66   	 -76.30		
-49.44   	161.13   	142.36   	 -86.47		
-39.67   	156.56   	142.01   	 -96.64		
-30.21   	142.52   	141.63   	-111.90		
-23.80   	129.09   	141.18   	-127.16		
-21.97   	122.99   	140.67   	-132.25		
-24.11   	126.65   	140.14   	-147.51		
-26.86   	135.50   	139.55   	-162.77		
-27.47   	141.30   	138.90   	-167.85		
-24.11   	136.72   	138.23   	-183.11		
-19.53   	119.32   	137.50   	-188.20		
-16.48   	 93.69   	136.74   	-213.63		
-17.40   	 70.19   	135.89   	-233.98		
-22.58   	 56.46   	134.95   	-259.41		
-28.99   	 53.41   	133.92   	-289.93		
-34.18   	 56.15   	132.76   	-310.27		
-37.23   	 57.37   	131.52   	-335.71		
-38.45   	 50.96   	130.17   	-350.97		
-39.06   	 38.15   	128.77   	-350.97		
-41.20   	 22.58   	127.36   	-340.79		
-45.47   	  8.54   	126.00   	-315.36		
-50.96   	  0.61   	124.74   	-310.27		
-56.15   	 -0.92   	123.50   	-335.71		
-58.90   	  0.92   	122.16   	-406.92		
-58.90   	  2.14   	120.53   	-503.56		
-56.46   	  0.31   	118.51   	-600.20		
-53.71   	 -3.66   	116.11   	-686.67		
-52.49   	 -7.32   	113.37   	-773.14		
-53.71   	 -8.54   	110.27   	-844.35		
-56.15   	 -6.41   	106.90   	-915.56		
-58.59   	 -3.36   	103.23   	-966.43		
-60.42   	 -2.14   	 99.37   	-976.60		
-61.34   	 -3.66   	 95.46   	-961.34		
-61.34   	 -7.02   	 91.62   	-930.82		
-61.65   	-10.68   	 87.89   	-915.56		
-62.26   	-12.51   	 84.23   	-915.56		
-61.34   	-10.68   	 80.57   	-920.65		
-59.81   	 -6.10   	 76.89   	-930.82		
-57.98   	 -0.31   	 73.16   	-920.65		
-56.76   	  4.88   	 69.48   	-885.04		
-56.46   	  7.32   	 65.94   	-844.35		
-57.07   	  5.19   	 62.56   	-803.66		
-56.76   	 -0.31   	 59.35   	-768.05		
-56.15   	 -5.80   	 56.28   	-742.62		
-55.54   	 -6.71   	 53.31   	-717.19		
-56.76   	 -1.22   	 50.44   	-686.67		
-61.04   	  8.85   	 47.69   	-651.07		
-67.75   	 21.06   	 45.09   	-610.37		
-74.46   	 34.18   	 42.64   	-574.77		
-77.82   	 48.52   	 40.35   	-549.34		
-73.24   	 63.17   	 38.15   	-523.90		
-58.90   	 71.41   	 36.05   	-498.47		
-34.48   	 65.31   	 34.06   	-467.95		
 -1.53   	 36.62   	 32.19   	-432.35		
 36.62   	-18.01   	 30.46   	-396.74		
 75.68   	-98.88   	 28.87   	-350.97		
112.00   	-203.86   	 27.47   	-295.01		
143.13   	-328.67   	 26.29   	-228.89		
168.15   	-464.78   	 25.37   	-162.77		
187.07   	-601.50   	 24.72   	 -96.64		
200.20   	-730.90   	 24.33   	 -35.61		
212.10   	-848.69   	 24.19(D)	  10.17		
228.27   	-958.56   	 24.23   	  45.78		
251.77   	-1067.20   	 24.41   	  76.30		
281.68   	-1178.89   	 24.72   	 101.73		
314.33   	-1292.11   	 25.13   	 127.16		
346.37   	-1400.76   	 25.64   	 157.68		
377.50   	-1496.28   	 26.27   	 172.94		
402.83   	-1570.74   	 26.96   	 193.29		
405.27   	-1620.79   	 27.73   	 198.37		
358.89   	-1644.59(R)	 28.52(E)	 208.54		
246.28   	-1643.37   	 29.36   	 203.46		
 76.90   	-1620.48   	 30.17   	 213.63		
-111.69   	-1578.37   	 31.03   	 218.72		
-272.52   	-1515.81   	 31.90   	 233.98		
-374.15   	-1424.26   	 32.84   	 249.24		
-415.34   	-1294.25   	 33.84   	 274.67		
-420.23   	-1122.74   	 34.93   	 305.19		
-419.01   	-920.41   	 36.15   	 350.97		
-426.94   	-710.14   	 37.56   	 381.48		
-437.01   	-520.94   	 39.08   	 422.18		
-433.04   	-374.76   	 40.77   	 442.52		
-404.97   	-281.98   	 42.54   	 467.95		
-361.02   	-242.31   	 44.41   	 488.30		
-323.79   	-244.45   	 46.37   	 503.56		
-310.97   	-266.72   	 48.38   	 518.82		
-317.99   	-281.98   	 50.46   	 539.16		
-321.35   	-263.37   	 52.61   	 549.34		
-298.46   	-196.53   	 54.81   	 559.51		
-245.06   	-84.53   	 57.05   	 559.51		
-176.39   	 53.41   	 59.29   	 569.68		
-114.44   	191.04   	 61.57   	 574.77		
-72.02   	303.65   	 63.87   	 574.77		
-49.13   	374.45   	 66.16   	 579.86		
-38.15   	400.39   	 68.48   	 574.77		
-33.26   	392.76   	 70.78   	 564.60		
-32.65   	373.84   	 73.04   	 554.42		
-36.01   	365.30   	 75.26   	 539.16		
-41.20   	376.28   	 77.42   	 534.08		
-45.47   	399.17   	 79.55   	 518.82		
-46.69   	420.53   	 81.63   	 508.65		
-44.25   	430.60   	 83.66   	 498.47		
-40.59   	429.99   	 85.66   	 493.39		
-37.54   	426.33   	 87.63   	 493.39		
-36.32   	426.33   	 89.60   	 508.65		
-36.62   	434.27   	 91.64   	 513.73		
-37.54   	448.91   	 93.69   	 493.39		
-39.67   	466.31   	 95.67   	 457.78		
-42.11   	480.35   	 97.50   	 432.35		
-43.95   	489.20   	 99.23   	 401.83		
-44.86   	495.61   	100.83   	 386.57		
-44.56   	507.81   	102.38   	 371.31		
-43.33   	530.40   	103.87   	 361.14		
-42.72   	560.00   	105.31   	 345.88		
-43.64   	585.94   	106.69   	 335.71		
-46.39   	601.50   	108.04   	 325.53		
-50.66   	609.44   	109.34   	 300.10		
-54.93   	622.86   	110.54   	 259.41		
-56.46   	655.21   	111.58   	 228.89		
-53.41   	704.35   	112.49   	 208.54		
-48.22   	754.09   	113.33   	 218.72		
-44.56   	786.74   	114.20   	 244.15		
-45.17   	798.65   	115.18   	 259.41		
-49.13   	805.36   	116.22   	 254.32		
-53.41   	828.86   	117.23   	 244.15		
-54.93   	879.21   	118.21   	 223.80		
-54.02   	944.52   	119.10   	 208.54		
-51.57   	1001.28   	119.94   	 183.11		
-48.52   	1034.24   	120.67   	 147.51		
-45.17   	1046.75   	121.26   	 116.99		
-39.98   	1056.21   	121.73   	  76.30		
-33.26   	1080.02   	122.03   	  45.78		
-24.41   	1119.69   	122.22   	  20.35		
-13.43   	1158.75   	122.30   	 -15.26		
  0.31   	1180.42   	122.24   	 -45.78		
 16.78   	1179.20   	122.05   	 -86.47		
 33.87   	1165.47   	121.71   	-122.07		
 49.44   	1152.95   	121.22   	-157.68		
 63.48   	1145.63   	120.59   	-183.11		
 76.29   	1134.95   	119.86   	-198.37		
 90.64   	1110.84   	119.06   	-218.72		
106.51   	1071.78   	118.19   	-233.98		
122.38   	1025.39   	117.25   	-244.15		
135.80   	979.61   	116.28   	-254.32		
146.18   	935.97   	115.26   	-264.50		
153.20   	890.81   	114.20   	-274.67		
158.69   	839.84   	113.10   	-284.84		
163.88   	783.69   	111.96   	-295.01		
168.15   	725.40   	110.78   	-305.19		
170.59   	669.25   	109.56   	-320.45		
170.29   	616.46   	108.28   	-315.36		
167.85   	567.93   	107.02   	-300.10		
162.96   	522.16   	105.82   	-300.10		
156.56   	478.21   	104.62   	-315.36		
147.71   	433.65   	103.36   	-335.71		
137.02   	389.10   	102.01   	-361.14		
124.51   	346.07   	100.57   	-391.66		
111.08   	309.45   	 99.00   	-447.61		
 97.66   	281.37   	 97.21   	-518.82		
 85.14   	260.62   	 95.14   	-595.11		
 74.16   	242.31   	 92.76   	-686.67		
 65.31   	222.47   	 90.01   	-768.05		
 60.73   	202.03   	 86.94   	-839.26		
 63.17   	183.72   	 83.58   	-864.70		
 75.68   	163.88   	 80.12   	-864.70		
100.10   	130.31   	 76.66   	-839.26		
133.06   	 64.39   	 73.31   	-803.66		
168.46   	-47.00   	 70.09   	-773.14		
197.75   	-201.72   	 67.00   	-737.54		
218.20   	-387.88   	 64.05   	-686.67		
232.54   	-593.26   	 61.30   	-620.55		
248.72   	-809.94   	 58.82   	-549.34		
271.91   	-1033.33   	 56.62   	-503.56		
297.85   	-1253.97   	 54.61   	-488.30		
318.30   	-1458.44   	 52.65   	-493.39		
331.73   	-1634.83   	 50.68   	-483.21		
348.82   	-1777.95   	 48.75   	-478.13		
380.55   	-1891.17   	 46.84   	-462.87		
423.89   	-1979.37   	 44.98   	-457.78		
449.22   	-2040.71   	 43.15   	-447.61		
416.26   	-2070.62   	 41.36   	-427.26		
305.48   	-2064.21   	 39.65   	-391.66		
135.19   	-2020.57   	 38.09   	-330.62		
-46.39   	-1944.58   	 36.76   	-244.15		
-189.51   	-1842.65   	 35.79   	-157.68		
-272.83   	-1719.97   	 35.16   	 -71.21		
-308.23   	-1574.40   	 34.87   	  15.26		
-326.23   	-1397.71   	 34.93   	  76.30		
-350.65   	-1183.78   	 35.24   	 132.25		
-384.52   	-943.30   	 35.77   	 183.11		
-411.38   	-711.06   	 36.50   	 228.89		
-410.77   	-532.23   	 37.42   	 274.67		
-372.92   	-437.93   	 38.51   	 330.62		
-308.23   	-420.53   	 39.84   	 381.48		
-239.56   	-435.79   	 41.36   	 437.43		
-187.38   	-432.74   	 43.11   	 493.39		
-156.86   	-384.22   	 45.09   	 544.25		
-140.69   	-298.16   	 47.26   	 605.29		
-126.95   	-201.11   	 49.68   	 651.07		
-109.25   	-111.08   	 52.29   	 696.84		
-87.89   	-25.94   	 55.08   	 722.28		
-66.83   	 67.14   	 57.97   	 737.54		
-51.57   	173.03   	 60.92   	 747.71		
-44.25   	278.32   	 63.91   	 752.79		
-44.56   	360.41   	 66.92   	 768.05		
-49.13   	404.05   	 69.99   	 762.97		
-53.10   	413.21   	 73.04   	 762.97		
