417.79	-450.74
396.42	-463.87
383.61	-508.73
378.72	-578.61
380.86	-655.21
387.57	-721.44
393.68	-773.93
394.9	-817.87
390.93	-858.15
386.66	-895.69
386.66	-926.82
392.76	-946.96
400.09	-953.37
401	-944.82
390.63	-918.27
365.91	-867.31
326.54	-785.52
271.3	-670.17
202.03	-529.48
125.73	-384.52
51.88	-258.48
-8.85	-163.27
-53.1	-94.91
-84.53	-38.15
-108.95	16.17
-128.48	65.92
-143.13	101.93
-151.37	118.71
-155.33	121.77
-157.78	122.99
-161.13	129.7
-165.41	141.6
-168.46	154.42
-169.98	163.57
-170.59	168.15
-171.81	170.29
-174.26	171.81
-177.61	173.34
-180.97	174.87
-183.11	176.39
-183.72	177.92
-183.41	179.75
-182.8	181.88
-183.72	184.63
-186.46	188.6
-189.82	193.18
-193.18	197.14
-196.23	199.28
-199.28	199.58
-202.94	198.67
-207.82	198.67
-213.32	200.81
-219.12	205.08
-224.3	210.27
-229.19	214.84
-233.76	216.98
-239.26	217.29
-245.97	216.67
-252.99	216.67
-260.31	218.51
-266.72	222.17
-272.22	226.44
-277.1	230.1
-281.37	233.15
-284.73	235.9
-286.87	238.95
-286.56	243.23
-284.42	248.11
-280.46	253.91
-274.66	260.01
-267.03	265.5
-256.65	269.78
-243.23	273.74
-227.66	277.4
-211.18	279.85
-195.01	279.85
-179.44	277.1
-162.96	271.91
-144.04	264.59
-122.38	256.04
-99.49	245.36
-76.9	232.24
-56.15	216.06
-37.84	198.67
-22.58	180.97
-10.68	163.27
-1.53	146.18
5.49	130.62
11.9	117.8
17.7	107.42
21.67	97.96
23.19	89.11
21.97	79.96
19.84	72.02
18.62	66.53
18.92	64.09
20.14	62.87
20.45	60.73
18.31	57.37
14.65	53.1
11.29	49.13
10.38	47.3
11.6	46.69
12.82	46.69
12.21	46.08
8.85	44.56
4.88	42.11
2.44	39.67
2.44	37.23
3.97	35.4
5.19	34.48
4.88	34.18
3.05	33.57
1.22	32.35
0	30.21
-0.61	28.08
-1.22	26.86
-1.83	26.55
-2.14	27.47
-2.14	28.08
-2.14	27.47
-2.44	25.94
-3.05	24.11
-4.27	22.89
-5.19	22.28
-5.49	21.97
-6.41	21.97
-7.63	21.67
-9.77	21.36
-12.21	21.06
-13.73	21.67
-14.34	22.28
-14.34	22.58
-14.95	21.67
-16.78	20.14
-18.62	19.23
-19.53	18.92
-19.23	20.14
-18.62	21.67
-18.92	22.58
-20.14	22.28
-21.97	20.75
-23.5	18.31
-23.19	16.17
-21.67	14.95
-19.84	14.65
-18.62	15.26
-18.62	15.56
-18.31	15.56
-17.7	15.56
-15.87	15.56
-13.73	15.87
-12.21	16.78
-10.99	18.31
-9.46	20.45
-7.93	22.28
-6.71	23.5
-6.1	24.41
-5.8	27.77
-4.88	36.62
-2.44	52.8
1.53	74.77
6.1	97.35
10.07	114.44
13.12	122.99
14.65	124.21
15.26	122.07
14.65	122.07
14.34	126.95
15.26	134.89
17.7	141.6
21.36	143.74
25.63	140.38
29.6	133.97
34.18	128.17
39.98	123.9
47.61	118.1
56.76	105.9
65	84.84
70.8	56.76
73.24	28.38
72.02	8.24
66.53	1.22
58.59	6.71
49.44	18.62
39.98	29.3
31.43	32.65
23.8	25.94
16.78	10.99
10.07	-8.24
4.27	-25.63
0.31	-36.93
-2.14	-40.59
-3.36	-39.37
-3.66	-36.93
-3.66	-36.01
-3.66	-36.93
-3.97	-38.15
-4.27	-38.76
-4.88	-38.15
-5.49	-36.62
-6.41	-35.4
-7.93	-35.4
-9.77	-36.32
-11.29	-37.54
-11.9	-37.54
-11.9	-36.32
-11.9	-34.18
-11.6	-32.96
-10.99	-32.96
-9.46	-33.87
-8.54	-35.1
-7.93	-35.4
-8.24	-34.48
-9.16	-33.57
-9.46	-32.96
-9.46	-32.65
-9.46	-32.96
-9.77	-32.96
-10.07	-32.35
-9.16	-31.43
-7.32	-30.82
-4.58	-30.82
-0.92	-31.43
2.44	-31.13
5.49	-28.38
7.93	-22.58
11.29	-13.73
17.4	-2.44
29.6	11.6
49.74	29.6
76.9	55.85
108.64	95.52
142.82	144.04
178.22	184.02
213.01	185.55
245.36	122.38
274.05	-7.32
299.99	-173.34
326.54	-325.32
359.19	-420.53
400.39	-448.3
447.39	-429.38
492.25	-400.7
525.21	-393.37
538.33(R)	-413.51
529.17	-445.25
502.93	-466.92
468.75	-469.06
436.4	-462.34
410.46	-470.58
393.98	-510.56
386.35	-580.14
387.27	-660.1
393.68	-732.42
400.39	-789.49
401.61	-835.88
396.12	-877.38
389.1	-915.83
386.35	-948.18
391.54	-969.85
400.7	-978.39
406.49	-972.6
401.92	-950.32
382.39	-906.68
346.68	-834.96
294.49	-729.68
227.66	-594.79
152.28	-448
77.21	-314.03
11.9	-209.96
-39.37	-136.72
-76.9	-80.26
-104.98	-26.86
-126.04	25.33
-140.69	67.44
-148.93	90.64
-152.59	96.13
-155.33	95.21
-159	99.79
-163.27	112.3
-166.63	128.17
-168.15	140.08
-168.76	144.65
-169.68	144.65
-171.2	144.35
-172.73	146.18
-173.95	150.15
-175.78	154.72
